gate,protocol,dataset_tag,svd_dim,split_seed,model_seed,model,attack,attack_family,attack_priority_group,attack_class,mechanism,strength,impact_bal_acc,bal_acc,bal_acc_clean,delta_bal_acc,integrity_jsd_vs_clean_eval,integrity_mmd_vs_clean_eval,integrity_ks_reject05_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_pred_pos_rate_shift,integrity_pred_jsd,integrity_label_prior_shift,integrity_label_jsd,integrity_confusion_profile_l1,integrity_confusion_profile_jsd,integrity_pred_disagreement,integrity_confusion_profile_l1_delta,integrity_confusion_profile_jsd_delta,label_flip_rate,atk_family,atk_strength,atk_alpha,atk_strength_nominal,atk_strength_eff,atk_delta,atk_per_feature,atk_dvec_mean,atk_dvec_std,atk_priority_group,atk_mechanism,atk_window_sd,atk_min_mass,atk_frozen_entry_fraction,atk_perturbed_entry_fraction,atk_fully_frozen_row_fraction,atk_max_feature_frozen_fraction,atk_min_feature_frozen_fraction,atk_mean_abs_delta,atk_mean_abs_delta_moved,atk_max_abs_delta,atk_n_samples,atk_n_features
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,cluster_preserving_mean_shift_delta_0.500,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.5,0.0,0.484375,0.484375,0.0,0.0390068015615596,0.2212767614633894,0.1,0.0290546958226019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.5,,0.5,0.0739279191994217,,,,,adaptive,mean_shift,0.01,0.05,0.85625,0.14375,0.53125,0.921875,0.703125,0.0739279191994217,0.5142811770394558,1.2021081182312248,128.0,10.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,cluster_preserving_scaling_alpha_0.020,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.02,0.0,0.484375,0.484375,0.0,0.0101474146801148,0.0,0.0,0.0098630563475557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.02,,0.02,0.0026034041347147,,,,,adaptive,scaling_drift,0.01,0.05,0.85625,0.14375,0.53125,0.921875,0.703125,0.0026034041347147,0.0181106374588853,0.2845868759190484,128.0,10.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,cluster_preserving_scaling_alpha_0.050,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.05,0.0,0.484375,0.484375,0.0,0.0151943936232178,0.0,0.0,0.0174076823420892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.05,,0.05,0.0065085103367869,,,,,adaptive,scaling_drift,0.01,0.05,0.85625,0.14375,0.53125,0.921875,0.703125,0.0065085103367869,0.0452765936472132,0.7114671897976219,128.0,10.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,cluster_preserving_scaling_alpha_0.100,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.1,0.0,0.484375,0.484375,0.0,0.0190952908715448,0.0,0.0,0.0237661092227688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.1,,0.1,0.0130170206735738,,,,,adaptive,scaling_drift,0.01,0.05,0.85625,0.14375,0.53125,0.921875,0.703125,0.0130170206735738,0.0905531872944265,1.4229343795952456,128.0,10.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,cluster_preserving_scaling_alpha_0.250,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.25,0.0,0.484375,0.484375,0.0,0.024496298364921,0.0,0.0,0.0290184500166558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.25,,0.25,0.0325425516839345,,,,,adaptive,scaling_drift,0.01,0.05,0.85625,0.14375,0.53125,0.921875,0.703125,0.0325425516839345,0.2263829682360662,3.5573359489881096,128.0,10.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,cluster_preserving_scaling_alpha_0.500,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.5,0.0,0.4921875,0.484375,-0.0078125,0.0280673069995813,0.0,0.0,0.0333772428003632,0.0078125,0.0006713879942432,0.0,0.0,0.0156249999999998,0.0006792932791522,0.0078125,0.0156249999999998,0.0006792932791522,,adaptive_covariate_shift,0.5,,0.5,0.065085103367869,,,,,adaptive,scaling_drift,0.01,0.05,0.85625,0.14375,0.53125,0.921875,0.703125,0.065085103367869,0.4527659364721325,7.114671897976217,128.0,10.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,mean_shift_pf_delta_0.020,covariate_shift,core,control,mean_shift,0.02,0.0,0.484375,0.484375,0.0,0.1153546718014832,0.2586905239451842,1.0,0.244053557731661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,covariate_shift,0.0212481802985185,,0.02,0.0212481802985185,0.02,1.0,-0.0028068610901088,0.0210619727665569,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,mean_shift_pf_delta_0.050,covariate_shift,core,control,mean_shift,0.05,0.0,0.484375,0.484375,0.0,0.1646985793839382,0.4511704547467702,1.0,0.0011652014044119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,covariate_shift,0.0407491017308402,,0.05,0.0407491017308402,0.05,1.0,0.0006051817647519,0.04074460758066,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,mean_shift_pf_delta_0.100,covariate_shift,core,control,mean_shift,0.1,0.0,0.484375,0.484375,0.0,0.2809468920886374,0.5635935107709701,1.0,0.283283553713106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,covariate_shift,0.0644360837630044,,0.1,0.0644360837630044,0.1,1.0,-0.0062319417321465,0.0641340143212637,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,scaling_drift_alpha_0.020,covariate_shift,core,control,scaling_drift,0.02,0.0,0.484375,0.484375,0.0,0.0292996343289863,0.0,1.0,0.0335541849649824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,covariate_shift,0.02,0.02,,,,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,scaling_drift_alpha_0.050,covariate_shift,core,control,scaling_drift,0.05,0.0,0.484375,0.484375,0.0,0.0426756173588131,0.0681469795976243,1.0,0.1617516034092749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,covariate_shift,0.05,0.05,,,,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,10,46,43,svc_rbf,scaling_drift_alpha_0.100,covariate_shift,core,control,scaling_drift,0.1,0.0,0.484375,0.484375,0.0,0.0936075506176346,0.1887442849378128,1.0,0.3196944349585827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,covariate_shift,0.1,0.1,,,,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,cluster_preserving_mean_shift_delta_0.020,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.02,0.0,0.7265625,0.7109375,-0.015625,0.0041980396371187,0.0,0.0,0.0414870130407571,0.015625,0.0001302154928793,0.0,0.0,0.03125,0.0004636207579447,0.03125,0.03125,0.0004636207579447,,adaptive_covariate_shift,0.02,,0.02,0.0032844509240924,,,,,adaptive,mean_shift,0.01,0.05,0.7890625,0.2109375,0.3828125,0.8515625,0.625,0.0032844509240924,0.0155707303068086,0.029389113086879,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,cluster_preserving_mean_shift_delta_0.050,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.05,0.0,0.734375,0.7109375,-0.0234375,0.0101166022564186,0.0,0.0,0.0499953453127186,0.0078125,3.241955197557929e-05,0.0,0.0,0.046875,0.0005272857537305,0.0234375,0.046875,0.0005272857537305,,adaptive_covariate_shift,0.05,,0.05,0.007973377469904,,,,,adaptive,mean_shift,0.01,0.05,0.7890625,0.2109375,0.3828125,0.8515625,0.625,0.007973377469904,0.0377997154128786,0.1201041352792255,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,cluster_preserving_mean_shift_delta_0.100,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.1,0.0703125,0.640625,0.7109375,0.0703125,0.0172312551071359,0.0241911752243671,0.0,0.0811696718676171,0.1171875,0.006979227359524,0.0,0.0,0.234375,0.0120346983609398,0.1484375,0.234375,0.0120346983609398,,adaptive_covariate_shift,0.1,,0.1,0.0178191506944175,,,,,adaptive,mean_shift,0.01,0.05,0.7890625,0.2109375,0.3828125,0.8515625,0.625,0.0178191506944175,0.0844759736624239,0.1897968429909418,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,cluster_preserving_mean_shift_delta_0.250,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.25,0.0703125,0.640625,0.7109375,0.0703125,0.0364592177299099,0.2179396477310121,0.0833333333333333,0.0968080740776097,0.0703125,0.0027283884161815,0.0,0.0,0.140625,0.0049713796007996,0.1171875,0.140625,0.0049713796007996,,adaptive_covariate_shift,0.25,,0.25,0.0505210118971247,,,,,adaptive,mean_shift,0.01,0.05,0.7890625,0.2109375,0.3828125,0.8515625,0.625,0.0505210118971247,0.2395070193641469,0.627000281347971,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,cluster_preserving_mean_shift_delta_0.500,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.5,0.0078125,0.703125,0.7109375,0.0078125,0.0558327081440926,0.04897288481362,0.0,0.0685791706786727,0.0546875,0.00163291537006,0.0,0.0,0.109375,0.0020830975957404,0.0859375,0.109375,0.0020830975957404,,adaptive_covariate_shift,0.5,,0.5,0.0899868779945371,,,,,adaptive,mean_shift,0.01,0.05,0.7890625,0.2109375,0.3828125,0.8515625,0.625,0.0899868779945371,0.4266044586407684,1.4089871762157875,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,cluster_preserving_scaling_alpha_0.020,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.02,0.0078125,0.703125,0.7109375,0.0078125,0.0216057718045406,0.0,0.0,0.0529432964815426,0.0234375,0.000287480782056,0.0,0.0,0.046875,0.0004646884629914,0.0234375,0.046875,0.0004646884629914,,adaptive_covariate_shift,0.02,,0.02,0.0144729948142291,,,,,adaptive,scaling_drift,0.01,0.05,0.7890625,0.2109375,0.3828125,0.8515625,0.625,0.0144729948142291,0.0686127161563456,0.3990432349840276,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,cluster_preserving_scaling_alpha_0.050,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.05,0.0,0.71875,0.7109375,-0.0078125,0.034743946341687,0.0,0.0,0.0663964281620682,0.0390625,0.000793440728694,0.0,0.0,0.078125,0.0009825465873848,0.0390625,0.078125,0.0009825465873848,,adaptive_covariate_shift,0.05,,0.05,0.0361824870355729,,,,,adaptive,scaling_drift,0.01,0.05,0.7890625,0.2109375,0.3828125,0.8515625,0.625,0.0361824870355729,0.1715317903908641,0.997608087460069,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,cluster_preserving_scaling_alpha_0.100,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.1,0.03125,0.6796875,0.7109375,0.03125,0.0484811788200241,0.0,0.0,0.1001936868940536,0.0,0.0,0.0,0.0,0.0625,0.0006513196686919,0.0625,0.0625,0.0006513196686919,,adaptive_covariate_shift,0.1,,0.1,0.0723649740711458,,,,,adaptive,scaling_drift,0.01,0.05,0.7890625,0.2109375,0.3828125,0.8515625,0.625,0.0723649740711458,0.3430635807817283,1.9952161749201416,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,cluster_preserving_scaling_alpha_0.250,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.25,0.1171875,0.59375,0.7109375,0.1171875,0.0586405393563004,0.0821226778955543,0.0,0.0676927435712668,0.0703125,0.0027283884161815,0.0,0.0,0.234375,0.0097168068958529,0.1484375,0.234375,0.0097168068958529,,adaptive_covariate_shift,0.25,,0.25,0.1809124351778643,,,,,adaptive,scaling_drift,0.01,0.05,0.7890625,0.2109375,0.3828125,0.8515625,0.625,0.1809124351778643,0.8576589519543202,4.988040437300349,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,cluster_preserving_scaling_alpha_0.500,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.5,0.1328125,0.578125,0.7109375,0.1328125,0.0640674340339796,0.1217289863900475,0.0,0.0819531473646192,0.1015625,0.0058306995506301,0.0,0.0,0.265625,0.0142945143160906,0.2109375,0.265625,0.0142945143160906,,adaptive_covariate_shift,0.5,,0.5,0.3618248703557287,,,,,adaptive,scaling_drift,0.01,0.05,0.7890625,0.2109375,0.3828125,0.8515625,0.625,0.3618248703557287,1.7153179039086404,9.976080874600695,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,mean_shift_pf_delta_0.020,covariate_shift,core,control,mean_shift,0.02,0.0,0.734375,0.7109375,-0.0234375,0.0358866161677026,0.0160998942815153,1.0,0.2662480475158521,0.0078125,3.241955197557929e-05,0.0,0.0,0.046875,0.0005272857537305,0.0390625,0.046875,0.0005272857537305,,covariate_shift,0.017256372053925,,0.02,0.017256372053925,0.02,1.0,-0.007711606160511,0.015437406093274,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,mean_shift_pf_delta_0.050,covariate_shift,core,control,mean_shift,0.05,0.34375,0.3671875,0.7109375,0.34375,0.0986821377773922,0.2251383061963763,1.0,0.3643013696272706,0.453125,0.1131420075216419,0.0,0.0,0.90625,0.1954262253902092,0.453125,0.90625,0.1954262253902092,,covariate_shift,0.0475167907938342,,0.05,0.0475167907938342,0.05,1.0,0.0145957331925578,0.0452195751850531,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,mean_shift_pf_delta_0.100,covariate_shift,core,control,mean_shift,0.1,0.3671875,0.34375,0.7109375,0.3671875,0.3454080284464547,0.5306234056581988,1.0,0.4574519064567687,0.4296875,0.0999496517735146,0.0,0.0,0.859375,0.193178992918531,0.4765625,0.859375,0.193178992918531,,covariate_shift,0.1307960407577284,,0.1,0.1307960407577284,0.1,1.0,0.0151645503200366,0.1299139741963444,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,scaling_drift_alpha_0.020,covariate_shift,core,control,scaling_drift,0.02,0.34375,0.3671875,0.7109375,0.34375,0.1905874088648171,0.3198782350652793,0.8333333333333334,0.4298294577176367,0.453125,0.1131420075216419,0.0,0.0,0.90625,0.1954262253902092,0.453125,0.90625,0.1954262253902092,,covariate_shift,0.02,0.02,,,,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,scaling_drift_alpha_0.050,covariate_shift,core,control,scaling_drift,0.05,0.34375,0.3671875,0.7109375,0.34375,0.2992505803623257,0.5982243414587634,0.9166666666666666,0.5013980110008297,0.453125,0.1131420075216419,0.0,0.0,0.90625,0.1954262253902092,0.46875,0.90625,0.1954262253902092,,covariate_shift,0.05,0.05,,,,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,42,qsvc_zz_r1,scaling_drift_alpha_0.100,covariate_shift,core,control,scaling_drift,0.1,0.3984375,0.3125,0.7109375,0.3984375,0.4461568193787957,0.6982797926194275,0.9166666666666666,0.5133237751449341,0.3671875,0.0704218103496583,0.0,0.0,0.796875,0.1706675468734408,0.5234375,0.796875,0.1706675468734408,,covariate_shift,0.1,0.1,,,,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,cluster_preserving_mean_shift_delta_0.020,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.02,0.0,0.828125,0.8125,-0.015625,0.0112465738349875,0.0,0.0,0.0563091476636052,0.015625,0.0001291724455232,0.0,0.0,0.03125,0.0002924998299184,0.015625,0.03125,0.0002924998299184,,adaptive_covariate_shift,0.02,,0.02,0.0034777499261239,,,,,adaptive,mean_shift,0.01,0.05,0.8170572916666666,0.1829427083333333,0.3046875,0.859375,0.46875,0.0034777499261239,0.0190100494182433,0.0422826123522206,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,cluster_preserving_mean_shift_delta_0.050,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.05,0.0,0.828125,0.8125,-0.015625,0.0144576556151409,0.0555671073080307,0.0833333333333333,0.0856353493135863,0.015625,0.0001291724455232,0.0,0.0,0.03125,0.0002924998299184,0.015625,0.03125,0.0002924998299184,,adaptive_covariate_shift,0.05,,0.05,0.007412981129535,,,,,adaptive,mean_shift,0.01,0.05,0.8170572916666666,0.1829427083333333,0.3046875,0.859375,0.46875,0.007412981129535,0.0405207794126898,0.101410151774413,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,cluster_preserving_mean_shift_delta_0.100,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.1,0.046875,0.765625,0.8125,0.046875,0.0222100477285028,0.2911121388863049,0.0833333333333333,0.1890604937454428,0.078125,0.0031483632252549,0.0,0.0,0.15625,0.0095852744872689,0.125,0.15625,0.0095852744872689,,adaptive_covariate_shift,0.1,,0.1,0.014045049592005,,,,,adaptive,mean_shift,0.01,0.05,0.8170572916666666,0.1829427083333333,0.3046875,0.859375,0.46875,0.014045049592005,0.0767729401185758,0.1209609799766111,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,cluster_preserving_mean_shift_delta_0.250,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.25,0.1015625,0.7109375,0.8125,0.1015625,0.0384063768605849,0.3082997418329231,0.0833333333333333,0.2038589169251254,0.1484375,0.0111751149590098,0.0,0.0,0.296875,0.0282380818653263,0.1953125,0.296875,0.0282380818653263,,adaptive_covariate_shift,0.25,,0.25,0.0340304201312594,,,,,adaptive,mean_shift,0.01,0.05,0.8170572916666666,0.1829427083333333,0.3046875,0.859375,0.46875,0.0340304201312594,0.1860168160911548,0.3507480141210628,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,cluster_preserving_mean_shift_delta_0.500,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.5,0.3671875,0.4453125,0.8125,0.3671875,0.0531143021884331,0.4257622624240728,0.0833333333333333,0.1968429037451657,0.4296875,0.0992161984554658,0.0,0.0,0.859375,0.1862837669815704,0.4453125,0.859375,0.1862837669815704,,adaptive_covariate_shift,0.5,,0.5,0.0935919718160431,,,,,adaptive,mean_shift,0.01,0.05,0.8170572916666666,0.1829427083333333,0.3046875,0.859375,0.46875,0.0935919718160431,0.5115917035923214,1.3323889647209093,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,cluster_preserving_scaling_alpha_0.020,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.02,0.0,0.8125,0.8125,0.0,0.0157797475389249,0.0,0.0,0.0324231174258684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.02,,0.02,0.015235704845354,,,,,adaptive,scaling_drift,0.01,0.05,0.8170572916666666,0.1829427083333333,0.3046875,0.859375,0.46875,0.015235704845354,0.0832812905425757,2.1749811315662555,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,cluster_preserving_scaling_alpha_0.050,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.05,0.0,0.8125,0.8125,0.0,0.0273543519394952,0.0,0.0,0.0400753781608125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.05,,0.05,0.038089262113385,,,,,adaptive,scaling_drift,0.01,0.05,0.8170572916666666,0.1829427083333333,0.3046875,0.859375,0.46875,0.038089262113385,0.2082032263564393,5.4374528289156245,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,cluster_preserving_scaling_alpha_0.100,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.1,0.0,0.8125,0.8125,0.0,0.0341170347265949,0.0,0.0,0.0370952566595086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.1,,0.1,0.0761785242267701,,,,,adaptive,scaling_drift,0.01,0.05,0.8170572916666666,0.1829427083333333,0.3046875,0.859375,0.46875,0.0761785242267701,0.4164064527128786,10.874905657831247,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,cluster_preserving_scaling_alpha_0.250,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.25,0.0234375,0.7890625,0.8125,0.0234375,0.0487462103584177,0.0,0.0,0.0601014521435566,0.0078125,3.269087939709305e-05,0.0,0.0,0.046875,0.0005108091290084,0.0234375,0.046875,0.0005108091290084,,adaptive_covariate_shift,0.25,,0.25,0.1904463105669251,,,,,adaptive,scaling_drift,0.01,0.05,0.8170572916666666,0.1829427083333333,0.3046875,0.859375,0.46875,0.1904463105669251,1.0410161317821955,27.18726414457809,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,cluster_preserving_scaling_alpha_0.500,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.5,0.03125,0.78125,0.8125,0.03125,0.0527756364472398,0.0679080825596398,0.0,0.0481214782169881,0.015625,0.0001291724455232,0.0,0.0,0.0625,0.001838784420553,0.03125,0.0625,0.001838784420553,,adaptive_covariate_shift,0.5,,0.5,0.3808926211338502,,,,,adaptive,scaling_drift,0.01,0.05,0.8170572916666666,0.1829427083333333,0.3046875,0.859375,0.46875,0.3808926211338502,2.082032263564391,54.374528289156174,128.0,12.0
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,mean_shift_pf_delta_0.020,covariate_shift,core,control,mean_shift,0.02,0.078125,0.734375,0.8125,0.078125,0.0121320261855013,0.3926905097759975,1.0,0.2425148208947393,0.078125,0.0034257818117798,0.0,0.0,0.15625,0.0064436289405273,0.078125,0.15625,0.0064436289405273,,covariate_shift,0.0213805043486332,,0.02,0.0213805043486332,0.02,1.0,-0.0046087886564618,0.020877859883666,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,mean_shift_pf_delta_0.050,covariate_shift,core,control,mean_shift,0.05,0.3125,0.5,0.8125,0.3125,0.0440282970621236,0.5791279861648215,1.0,0.3890854741399829,0.625,0.2903047554623328,0.0,0.0,1.249999999999969,0.348576319304515,0.625,1.249999999999969,0.348576319304515,,covariate_shift,0.0443443098148282,,0.05,0.0443443098148282,0.05,1.0,0.0079768183779469,0.0436209603461308,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,mean_shift_pf_delta_0.100,covariate_shift,core,control,mean_shift,0.1,0.0625,0.75,0.8125,0.0625,0.0913126784369319,0.6449853661599042,1.0,0.4796922039042107,0.046875,0.0012054912876109,0.0,0.0,0.125,0.0034607030549132,0.0625,0.125,0.0034607030549132,,covariate_shift,0.063690429916989,,0.1,0.063690429916989,0.1,1.0,-0.013473401569895,0.062249002507247,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,scaling_drift_alpha_0.020,covariate_shift,core,control,scaling_drift,0.02,0.0234375,0.7890625,0.8125,0.0234375,0.0947231503265926,0.6513860649197434,0.9166666666666666,0.4624530584647231,0.0078125,3.241955197557929e-05,0.0,0.0,0.046875,0.0009228464218606,0.0234375,0.046875,0.0009228464218606,,covariate_shift,0.02,0.02,,,,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,scaling_drift_alpha_0.050,covariate_shift,core,control,scaling_drift,0.05,0.3125,0.5,0.8125,0.3125,0.1630537542752219,0.7350969022316312,0.9166666666666666,0.5205197769624623,0.625,0.2903047554623328,0.0,0.0,1.249999999999969,0.348576319304515,0.625,1.249999999999969,0.348576319304515,,covariate_shift,0.05,0.05,,,,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,42,43,qsvc_zz_r1,scaling_drift_alpha_0.100,covariate_shift,core,control,scaling_drift,0.1,0.3125,0.5,0.8125,0.3125,0.3631918392362599,0.7618284589060413,0.9166666666666666,0.5029865321887558,0.625,0.2903047554623328,0.0,0.0,1.249999999999969,0.348576319304515,0.625,1.249999999999969,0.348576319304515,,covariate_shift,0.1,0.1,,,,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,ood,tr649b5ffb__te0e535a99,12,43,42,qsvc_zz_r1,cluster_preserving_mean_shift_delta_0.020,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.02,0.0,0.9140625,0.8984375,-0.015625,0.0085578222172723,0.0,0.0,0.019843598128572,0.03125,0.0004942786182081,0.0,0.0,0.0625,0.0014994860600491,0.03125,0.0625,0.0014994860600491,,adaptive_covariate_shift,0.02,,0.02,0.0024660055220755,,,,,adaptive,mean_shift,0.01,0.05,0.8274739583333334,0.1725260416666666,0.5078125,0.8984375,0.7421875,0.0024660055220755,0.0142935263468226,0.029389113086879,128.0,12.0
