gate,svd_dim,split_seed,model_seed,model,model_family,branch,attack,attack_class,mechanism,strength,attack_seed,geometry_id,reference_geometry,clean_current_geometry,attack_current_geometry,clean_draw_tag,n_reference,n_current,labels_preserved,clean_bal_acc,attack_bal_acc,delta_bal_acc,material_tau0,material_tau002,material_tau005,paired_pred_disagreement,paired_label_flip_rate,paired_confusion_profile_l1,paired_confusion_profile_jsd,fire_exact_paired,replay_max_abs_difference,integrity_jsd_vs_clean_eval,integrity_mmd_vs_clean_eval,integrity_ks_reject05_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_pred_pos_rate_shift,integrity_pred_jsd,integrity_label_prior_shift,integrity_label_jsd,integrity_confusion_profile_l1,integrity_confusion_profile_jsd,integrity_ks_mean_vs_clean_eval,clean__integrity_jsd_vs_clean_eval,clean__integrity_mmd_vs_clean_eval,clean__integrity_ks_reject05_vs_clean_eval,clean__integrity_score_jsd_vs_clean_eval,clean__integrity_pred_pos_rate_shift,clean__integrity_pred_jsd,clean__integrity_label_prior_shift,clean__integrity_label_jsd,clean__integrity_confusion_profile_l1,clean__integrity_confusion_profile_jsd,clean__integrity_ks_mean_vs_clean_eval,paired__integrity_jsd_vs_clean_eval,paired__integrity_mmd_vs_clean_eval,paired__integrity_ks_reject05_vs_clean_eval,paired__integrity_score_jsd_vs_clean_eval,paired__integrity_pred_pos_rate_shift,paired__integrity_pred_jsd,paired__integrity_label_prior_shift,paired__integrity_label_jsd,paired__integrity_confusion_profile_l1,paired__integrity_confusion_profile_jsd,paired__integrity_ks_mean_vs_clean_eval,delta__integrity_jsd_vs_clean_eval,delta__integrity_mmd_vs_clean_eval,delta__integrity_ks_reject05_vs_clean_eval,delta__integrity_score_jsd_vs_clean_eval,delta__integrity_pred_pos_rate_shift,delta__integrity_pred_jsd,delta__integrity_label_prior_shift,delta__integrity_label_jsd,delta__integrity_confusion_profile_l1,delta__integrity_confusion_profile_jsd,delta__integrity_ks_mean_vs_clean_eval,fire_union__I_X,clean_fire_union__I_X,fire_family__I_X,clean_fire_family__I_X,pvalue_family__I_X,fire_union__I_XF,clean_fire_union__I_XF,fire_family__I_XF,clean_fire_family__I_XF,pvalue_family__I_XF,fire_union__I_Ym,clean_fire_union__I_Ym,fire_family__I_Ym,clean_fire_family__I_Ym,pvalue_family__I_Ym,fire_union__I_XFY,clean_fire_union__I_XFY,fire_family__I_XFY,clean_fire_family__I_XFY,pvalue_family__I_XFY,atk_family,atk_priority_group,atk_strength_nominal,atk_strength_eff,atk_sham_type,atk_n_samples,atk_n_features,atk_sigma,atk_mean_abs_delta,atk_max_abs_delta,atk_alpha,atk_strength,atk_delta,atk_per_feature,atk_dvec_mean,atk_dvec_std,atk_p,atk_strategy,atk_drop_frac,atk_n_dropped,atk_mechanism,atk_window_sd,atk_min_mass,atk_frozen_entry_fraction,atk_perturbed_entry_fraction,atk_fully_frozen_row_fraction,atk_max_feature_frozen_fraction,atk_min_feature_frozen_fraction,atk_mean_abs_delta_moved
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,1584905692,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.0601561839066388,0.0366629429182067,0.125,0.0883003500412725,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1005859375,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0163734595166378,0.0,0.0,0.0306193556696374,0.0,0.0,0.0,0.0,0.0,0.0,0.0361328125,0.0064338739958912,0.0366629429182067,0.0,0.0350288656560816,0.0,0.0,0.0,0.0,0.0,0.0,-0.005859375,True,True,True,True,0.014925373134328358,True,True,True,True,0.014925373134328358,False,False,False,False,0.6616915422885572,True,True,True,True,0.024875621890547265,adaptive_covariate_shift,adaptive,0.1,0.0087673619147152,,128.0,8.0,,0.0087673619147152,0.189796842990944,,0.1,,,,,,,,,mean_shift,0.01,0.05,0.8193359375,0.1806640625,0.7265625,0.9609375,0.7734375,0.0485285329765861
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,1621653467,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.061032479873195,0.0739968142278516,0.125,0.0714716498931086,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.111328125,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0438219649546228,0.0400387314123106,0.0,0.0515199904432523,0.0,0.0,0.0,0.0,0.0,0.0,0.064453125,0.0073101699624473,0.0739968142278516,0.0,0.0182001655079178,0.0,0.0,0.0,0.0,0.0,0.0,0.0048828125,True,True,True,True,0.014925373134328358,True,True,True,True,0.01990049751243781,False,False,False,False,0.6616915422885572,True,True,True,True,0.029850746268656716,adaptive_covariate_shift,adaptive,0.25,0.0350881749180377,,128.0,8.0,,0.0350881749180377,0.6270002813479749,,0.25,,,,,,,,,mean_shift,0.01,0.05,0.8193359375,0.1806640625,0.7265625,0.9609375,0.7734375,0.1942177898165981
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,620782475,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.0657504631651998,0.0778006394083056,0.0,0.0772943607206628,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.10546875,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0676038427798371,0.042043054277971,0.0,0.0523612386886621,0.0,0.0,0.0,0.0,0.0,0.0,0.08203125,0.0120281532544521,0.0778006394083056,-0.125,0.0240228763354719,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009765625,True,True,True,True,0.014925373134328358,True,True,True,True,0.01990049751243781,False,False,False,False,0.6616915422885572,True,True,True,True,0.029850746268656716,adaptive_covariate_shift,adaptive,0.5,0.0792246601984491,,128.0,8.0,,0.0792246601984491,1.4089871762157875,,0.5,,,,,,,,,mean_shift,0.01,0.05,0.8193359375,0.1806640625,0.7265625,0.9609375,0.7734375,0.4385192002335781
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,3379063910,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.053211042222426,0.0,0.125,0.0623614520699095,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0117587819073132,0.0,0.0,0.012758801814442,0.0,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.0005112676883215,0.0,0.0,0.0090899676847186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.024875621890547265,True,True,True,True,0.03482587064676617,False,False,False,False,0.6616915422885572,True,True,False,True,0.05472636815920398,adaptive_covariate_shift,adaptive,0.02,0.0055174557274484,,128.0,8.0,,0.0055174557274484,1.6965885291490537,,0.02,,,,,,,,,scaling_drift,0.01,0.05,0.8193359375,0.1806640625,0.7265625,0.9609375,0.7734375,0.0305398630535525
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,2439373178,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.0547292311191648,0.0,0.125,0.0697591077271535,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0212833067491491,0.0,0.0,0.0316290912513998,0.0,0.0,0.0,0.0,0.0,0.0,0.02734375,0.0010069212084171,0.0,0.0,0.0164876233419627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.014925373134328358,True,True,True,True,0.01990049751243781,False,False,False,False,0.6616915422885572,True,True,True,True,0.029850746268656716,adaptive_covariate_shift,adaptive,0.05,0.0137936393186211,,128.0,8.0,,0.0137936393186211,4.241471322872641,,0.05,,,,,,,,,scaling_drift,0.01,0.05,0.8193359375,0.1806640625,0.7265625,0.9609375,0.7734375,0.0763496576338815
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,1091840865,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.0590681799422923,0.0,0.0,0.0593775130752187,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1025390625,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0288335798376215,0.0,0.0,0.0456607012271941,0.0,0.0,0.0,0.0,0.0,0.0,0.0322265625,0.0053458700315447,0.0,-0.125,0.0061060286900278,0.0,0.0,0.0,0.0,0.0,0.0,-0.00390625,True,True,True,True,0.014925373134328358,True,True,True,True,0.01990049751243781,False,False,False,False,0.6616915422885572,True,True,True,True,0.029850746268656716,adaptive_covariate_shift,adaptive,0.1,0.0275872786372423,,128.0,8.0,,0.0275872786372423,8.482942645745283,,0.1,,,,,,,,,scaling_drift,0.01,0.05,0.8193359375,0.1806640625,0.7265625,0.9609375,0.7734375,0.152699315267763
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,3997658267,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.0596956106724399,0.0,0.0,0.0835080854247989,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1005859375,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0368237427605437,0.0,0.0,0.0379019211068307,0.0,0.0,0.0,0.0,0.0,0.0,0.037109375,0.0059733007616923,0.0,-0.125,0.030236601039608,0.0,0.0,0.0,0.0,0.0,0.0,-0.005859375,True,True,True,True,0.014925373134328358,True,True,True,True,0.014925373134328358,False,False,False,False,0.6616915422885572,True,True,True,True,0.024875621890547265,adaptive_covariate_shift,adaptive,0.25,0.0689681965931057,,128.0,8.0,,0.0689681965931057,21.207356614363174,,0.25,,,,,,,,,scaling_drift,0.01,0.05,0.8193359375,0.1806640625,0.7265625,0.9609375,0.7734375,0.3817482881694071
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,2244016145,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.0528085888597564,0.0,0.0,0.0904500681018675,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.099609375,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0464634399867613,0.0,0.0,0.0449261862094674,0.0,0.0,0.0,0.0,0.0,0.0,0.0400390625,-0.0009137210509911,0.0,-0.125,0.0371785837166766,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068359375,True,True,True,True,0.024875621890547265,True,True,True,True,0.01990049751243781,False,False,False,False,0.6616915422885572,True,True,True,True,0.029850746268656716,adaptive_covariate_shift,adaptive,0.5,0.1379363931862115,,128.0,8.0,,0.1379363931862115,42.41471322872636,,0.5,,,,,,,,,scaling_drift,0.01,0.05,0.8193359375,0.1806640625,0.7265625,0.9609375,0.7734375,0.7634965763388142
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,feature_dropout_p_0.020,control,feature_dropout,0.02,1262480094,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.0537935625061208,0.0,0.0,0.0542899342227463,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.107421875,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,2.8307905900356667e-05,0.0,0.0,0.0006749579152316,0.0,0.0,0.0,0.0,0.0,0.0,0.01171875,7.125259537317519e-05,0.0,-0.125,0.0010184498375555,0.0,0.0,0.0,0.0,0.0,0.0,0.0009765625,True,True,True,True,0.014925373134328358,True,True,True,True,0.01990049751243781,False,False,False,False,0.6616915422885572,True,True,True,True,0.029850746268656716,pipeline,,,,,,,,,,,0.02,,,,,0.02,median,0.0166015625,17.0,,,,,,,,,
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,feature_dropout_p_0.050,control,feature_dropout,0.05,3945654410,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.0531882786572492,0.0,0.125,0.0516433550836837,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.11328125,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0008796021724324,0.0,0.0,0.0088290475454671,0.0,0.0,0.0,0.0,0.0,0.0,0.041015625,-0.0005340312534983,0.0,0.0,-0.001628129301507,0.0,0.0,0.0,0.0,0.0,0.0,0.0068359375,True,True,True,True,0.024875621890547265,True,True,True,True,0.03482587064676617,False,False,False,False,0.6616915422885572,True,True,False,True,0.05472636815920398,pipeline,,,,,,,,,,,0.05,,,,,0.05,median,0.0625,64.0,,,,,,,,,
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,feature_dropout_p_0.100,control,feature_dropout,0.1,2528997006,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4850746268656716,-0.0074626865671642,True,False,False,0.0078125,0.0,0.0156249999999998,0.0004084124045547,True,9.508453052697874e-17,0.0500882978968368,0.0,0.125,0.0646900744152776,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999996,0.0002790618112518,0.1357421875,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0030665123544249,0.0,0.0,0.0250968664005645,0.0078125,0.0004010531441243,0.0,0.0,0.0156249999999998,0.0004084124045547,0.0673828125,-0.0036340120139107,0.0,0.0,0.0114185900300868,-0.0078125,-0.0004010531441243,0.0,0.0,-5.551115123125783e-17,-0.0003168550130894,0.029296875,True,True,False,True,0.07462686567164178,True,True,False,True,0.12935323383084577,False,False,False,False,0.6616915422885572,True,True,False,True,0.16417910447761194,pipeline,,,,,,,,,,,0.1,,,,,0.1,median,0.111328125,114.0,,,,,,,,,
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,mean_shift_pf_delta_0.020,control,mean_shift,0.02,2206338573,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.2163712939658294,0.2224093701678774,1.0,0.0998119859756487,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.751953125,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0377508722577745,0.1594615796199766,1.0,0.0085710958077759,0.0,0.0,0.0,0.0,0.0,0.0,0.7333984375,0.1626489840550818,0.2224093701678774,0.875,0.0465405015904579,0.0,0.0,0.0,0.0,0.0,0.0,0.6455078125,True,True,True,True,0.004975124378109453,True,True,True,True,0.004975124378109453,False,False,False,False,0.6616915422885572,True,True,True,True,0.014925373134328358,covariate_shift,,0.02,0.0190889423875714,,,,,,,,0.0190889423875714,0.02,True,-0.0081900767577851,0.0172426901664911,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,mean_shift_pf_delta_0.050,control,mean_shift,0.05,787631047,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.4026015734951973,0.5064625864325932,1.0,0.4408117503093777,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.765625,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.129752984462231,0.4235646500004032,1.0,0.3444990445298427,0.0,0.0,0.0,0.0,0.0,0.0,0.7509765625,0.3488792635844496,0.5064625864325932,0.875,0.3875402659241869,0.0,0.0,0.0,0.0,0.0,0.0,0.6591796875,True,True,True,True,0.004975124378109453,True,True,True,True,0.004975124378109453,False,False,False,False,0.6616915422885572,True,True,True,True,0.014925373134328358,covariate_shift,,0.05,0.0494765471799803,,,,,,,,0.0494765471799803,0.05,True,0.0018974862855087,0.0494401483275397,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,mean_shift_pf_delta_0.100,control,mean_shift,0.1,4193101543,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.4709466541282407,0.6803804817407435,1.0,0.4711523802269785,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.8486328125,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.2174978320963156,0.6669496026232582,1.0,0.4734912314095317,0.0,0.0,0.0,0.0,0.0,0.0,0.82421875,0.4172243442174931,0.6803804817407435,0.875,0.4178808958417876,0.0,0.0,0.0,0.0,0.0,0.0,0.7421875,True,True,True,True,0.004975124378109453,True,True,True,True,0.004975124378109453,False,False,False,False,0.6616915422885572,True,True,True,True,0.014925373134328358,covariate_shift,,0.1,0.1236008015476575,,,,,,,,0.1236008015476575,0.1,True,0.0109893087297652,0.1231113042610845,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,scaling_drift_alpha_0.020,control,scaling_drift,0.02,1046231052,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.0951394992879564,0.0149682194256049,1.0,0.1674899784438228,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.6337890625,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0447450889473791,0.0,1.0,0.0113581130977813,0.0,0.0,0.0,0.0,0.0,0.0,0.6318359375,0.0414171893772088,0.0149682194256049,0.875,0.1142184940586319,0.0,0.0,0.0,0.0,0.0,0.0,0.52734375,True,True,True,True,0.009950248756218905,True,True,True,True,0.009950248756218905,False,False,False,False,0.6616915422885572,True,True,True,True,0.01990049751243781,covariate_shift,,,,,,,,,,0.02,0.02,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,scaling_drift_alpha_0.050,control,scaling_drift,0.05,2657107942,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.1007915694299738,0.0924980329692741,1.0,0.2101012664763665,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.6875,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0630356881860537,0.0195174021375857,1.0,0.2329657449067905,0.0,0.0,0.0,0.0,0.0,0.0,0.6826171875,0.0470692595192262,0.0924980329692741,0.875,0.1568297820911756,0.0,0.0,0.0,0.0,0.0,0.0,0.5810546875,True,True,True,True,0.009950248756218905,True,True,True,True,0.009950248756218905,False,False,False,False,0.6616915422885572,True,True,True,True,0.01990049751243781,covariate_shift,,,,,,,,,,0.05,0.05,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,scaling_drift_alpha_0.100,control,scaling_drift,0.1,833512653,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.22219573705467,0.1869909898410391,1.0,0.3599087983933965,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.7099609375,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0691816450641636,0.1353044800281543,1.0,0.3604139552419544,0.0,0.0,0.0,0.0,0.0,0.0,0.7021484375,0.1684734271439224,0.1869909898410391,0.875,0.3066373140082057,0.0,0.0,0.0,0.0,0.0,0.0,0.603515625,True,True,True,True,0.009950248756218905,True,True,True,True,0.009950248756218905,False,False,False,False,0.6616915422885572,True,True,True,True,0.01990049751243781,covariate_shift,,,,,,,,,,0.1,0.1,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,sham_identity,identity,identity,0.0,1008657563,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.014925373134328358,True,True,True,True,0.01990049751243781,False,False,False,False,0.6616915422885572,True,True,True,True,0.029850746268656716,sham,sham,0.0,0.0,identity,128.0,8.0,,,,,,,,,,,,,,,,,,,,,,
gate3b_ood_tue_fri_portscan,8,45,42,svc_rbf,classical,classical,sham_tiny_gaussian_sigma_0.001,near_null,tiny_gaussian,0.001,1779093442,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.4776119402985074,0.4776119402985074,0.0,False,False,False,0.0,0.0,0.0,0.0,False,9.508453052697874e-17,0.0555637877495564,0.0,0.875,0.058347239532359,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.3291015625,0.0537223099107476,0.0,0.125,0.0532714843851908,0.0078125,0.0004010531441243,0.0234375,0.0002748343945789,0.0468749999999996,0.0005959168243412,0.1064453125,0.0026768504917826,0.0,0.875,0.0006588763394198,0.0,0.0,0.0,0.0,0.0,0.0,0.30859375,0.0018414778388088,0.0,0.75,0.0050757551471682,0.0,0.0,0.0,0.0,0.0,0.0,0.22265625,True,True,True,True,0.009950248756218905,True,True,True,True,0.014925373134328358,False,False,False,False,0.6616915422885572,True,True,True,True,0.024875621890547265,sham,sham,0.001,0.0007886035707939,tiny_gaussian_noise,128.0,8.0,0.001,0.0007886035707939,0.0029802580232501,,,,,,,,,,,,,,,,,,,
