protocol,dataset_tag,model,svd_dim,attack_family,attack,impact_mean,prediction_change_mean,feature_detectability_mean,feature_prediction_detectability_mean,label_marginal_detectability_mean,joint_outcome_detectability_mean,full_detectability_mean,n_split_clusters,n_model_seeds,raw_integrity_jsd_vs_clean_eval_max,raw_integrity_mmd_vs_clean_eval_max,raw_integrity_ks_reject05_vs_clean_eval_max,raw_integrity_score_jsd_vs_clean_eval_max,raw_integrity_label_prior_shift_max,raw_integrity_label_jsd_max,feature_prediction_structurally_blind,label_marginal_structurally_blind,impact_locus
id,id8c8771f4,qsvc_pauli_xyz_r1,12,target_shift,label_flip_prior_preserving_r_0.020,0.01015625,0.0,0.0,0.0,0.0,0.003831472148067631,0.0017415782491216505,5,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path
id,id8c8771f4,qsvc_z_r1,12,target_shift,label_flip_prior_preserving_r_0.020,0.01015625,0.0,0.0,0.0,0.0,0.0038267622885588557,0.0017394374038903887,5,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,target_shift,label_flip_prior_preserving_r_0.020,0.009375,0.0,0.0,0.0,0.0,0.006005639489779775,0.0027298361317180794,5,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,target_shift,label_flip_prior_preserving_r_0.020,0.009375,0.0,0.0,0.0,0.0,0.003943063182074278,0.0017923014463973985,5,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path
id,id8c8771f4,svc_rbf,8,target_shift,label_flip_prior_preserving_r_0.020,0.009375,0.0,0.0,0.0,0.0,0.0065211636652250955,0.0029641653023750433,5,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path
id,id8c8771f4,svc_rbf,10,target_shift,label_flip_prior_preserving_r_0.020,0.009375,0.0,0.0,0.0,0.0,0.004054532622860377,0.0018429693740274443,5,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path
id,id8c8771f4,qsvc_z_r1,8,target_shift,label_flip_prior_preserving_r_0.020,0.00859375,0.0,0.0,0.0,0.0,0.005890707914989873,0.0026775945068135787,5,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path
id,id8c8771f4,qsvc_z_r1,10,target_shift,label_flip_prior_preserving_r_0.020,0.00859375,0.0,0.0,0.0,0.0,0.0035927497892625955,0.0016330680860284525,5,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path
id,id8c8771f4,qsvc_zz_r1,12,target_shift,label_flip_prior_preserving_r_0.020,0.00859375,0.0,0.0,0.0,0.0,0.0036006549004422893,0.001636661318382859,5,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path
id,id8c8771f4,qsvc_zz_r1,8,target_shift,label_flip_prior_preserving_r_0.020,0.0078125,0.0,0.0,0.0,0.0,0.003698210352844099,0.0016810047058382267,5,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path
id,id8c8771f4,qsvc_zz_r1,10,target_shift,label_flip_prior_preserving_r_0.020,0.0078125,0.0,0.0,0.0,0.0,0.0030334054681324983,0.0013788206673329537,5,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path
id,id8c8771f4,qsvc_zz_r1,12,covariate_shift,scaling_drift_alpha_0.100,0.24140625,0.553125,0.816420428558774,0.8251859092521403,0.0,0.9320301725593693,0.7237176818004916,5,4,0.409907610334942,0.2268452566380992,1.0,0.5161465772858747,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,12,covariate_shift,scaling_drift_alpha_0.100,0.2,0.48125,0.816420428558774,0.8566636666827708,0.0,0.7675813911553301,0.6604146929552485,5,4,0.409907610334942,0.2268452566380992,1.0,0.5544264259659588,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,10,covariate_shift,scaling_drift_alpha_0.100,0.186328125,0.49140625,0.8201357240884726,0.8269812466334765,0.0,0.8039982723876417,0.6661742134974651,5,4,0.4189971088659464,0.4071697138782236,1.0,0.5363908351230113,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,covariate_shift,scaling_drift_alpha_0.100,0.185546875,0.501171875,0.8237583679565974,0.8305022466507168,0.0,0.8423200267139691,0.6848735563793376,5,4,0.4196631631331983,0.3714001416354557,1.0,0.6187767816270705,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,12,covariate_shift,scaling_drift_alpha_0.050,0.17890625,0.41640625,0.5940802432306553,0.6525049640184337,0.0,0.6749552114118149,0.5440723557393463,5,4,0.3714900930085548,0.0954560361147956,1.0,0.4756788482374563,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,10,covariate_shift,scaling_drift_alpha_0.050,0.16171875,0.44765625,0.5908552837849756,0.6537834900262924,0.0,0.7220623105573142,0.5659495920810673,5,4,0.3673900906031057,0.2322337519407135,1.0,0.5503774437526283,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,12,corruption,feature_sign_flip_p_0.100,0.152734375,0.360546875,0.349054981761023,0.3456329958846619,0.0,0.4829339625699246,0.3452001633080246,5,4,0.0195784940765598,0.3420028445267691,0.0833333333333333,0.237376377222058,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,covariate_shift,scaling_drift_alpha_0.100,0.141015625,0.334765625,0.8237583679565974,0.8610527176991644,0.0,0.491819436190643,0.5366643683408976,5,4,0.4196631631331983,0.3714001416354557,1.0,0.6258577275052706,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,12,covariate_shift,scaling_drift_alpha_0.100,0.141015625,0.355078125,0.816420428558774,0.8584108430457246,0.0,0.5471127008344249,0.5608369887595476,5,4,0.409907610334942,0.2268452566380992,1.0,0.5940830552532366,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,10,covariate_shift,scaling_drift_alpha_0.100,0.1390625,0.422265625,0.8201357240884726,0.8591268300465549,0.0,0.6533100719899374,0.6093688800123551,5,4,0.4189971088659464,0.4071697138782236,1.0,0.6003911255185209,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,10,corruption,feature_sign_flip_p_0.100,0.13046875,0.32265625,0.34247000552866635,0.3342201814066915,0.0,0.4401459133911102,0.3216009356893016,5,4,0.0218220956867188,0.3318834483487891,0.1,0.2009594994851607,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,covariate_shift,scaling_drift_alpha_0.100,0.130078125,0.337109375,0.8201357240884726,0.8608912693776467,0.0,0.5015917647542327,0.54104762738925,5,4,0.4189971088659464,0.4071697138782236,1.0,0.596108439261211,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,covariate_shift,scaling_drift_alpha_0.050,0.130078125,0.35625,0.5742821250534699,0.6500431760051409,0.0,0.5806491980314273,0.500310790379791,5,4,0.3545660016144273,0.192455748283137,1.0,0.5719983967151948,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,12,corruption,feature_sign_flip_p_0.100,0.108984375,0.27265625,0.349054981761023,0.3469156788820407,0.0,0.34015398808779296,0.2807666050879207,5,4,0.0195784940765598,0.3420028445267691,0.0833333333333333,0.2140282366973344,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,12,corruption,feature_sign_flip_p_0.050,0.1046875,0.23828125,0.19738067480386695,0.19137413616371296,0.0,0.2910193512403283,0.2018721182596812,5,4,0.0085026077521587,0.2270235320858123,0.0,0.1513752305308049,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,corruption,feature_sign_flip_p_0.100,0.1015625,0.26328125,0.32722279581234603,0.3038018063044491,0.0,0.3905420773912034,0.2879925101976194,5,4,0.0118795847622621,0.2954604007657259,0.0,0.1752188168189732,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,12,corruption,feature_sign_flip_p_0.100,0.096484375,0.221484375,0.349054981761023,0.34497023454581055,0.0,0.26996681289927804,0.24815590933451204,5,4,0.0195784940765598,0.3420028445267691,0.0833333333333333,0.2210958926399678,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,8,covariate_shift,scaling_drift_alpha_0.100,0.09609375,0.3234375,0.8237583679565974,0.8621995916219733,0.0,0.4731883826177505,0.528612752688786,5,4,0.4196631631331983,0.3714001416354557,1.0,0.6334665476891399,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,corruption,feature_sign_flip_p_0.100,0.08984375,0.215625,0.34247000552866635,0.33431677464673176,0.0,0.24507166618290607,0.23296594813649613,5,4,0.0218220956867188,0.3318834483487891,0.1,0.2080100751585267,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,10,corruption,feature_sign_flip_p_0.050,0.087890625,0.210546875,0.19579446168514478,0.18648594135819405,0.0,0.2599719262245428,0.18598212695959002,5,4,0.0094625094593773,0.2107193520781462,0.0,0.1243116920898925,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,12,covariate_shift,mean_shift_pf_delta_0.100,0.083984375,0.196875,0.5403095428759735,0.607570291656662,0.0,0.307552563918839,0.3607312714746221,5,4,0.3470448574257544,0.0755680232406246,1.0,0.4867602034414708,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,corruption,feature_sign_flip_p_0.100,0.07578125,0.169921875,0.32722279581234603,0.30447503476117804,0.0,0.20393591162455885,0.20341633610613696,5,4,0.0118795847622621,0.2954604007657259,0.0,0.1707535172713677,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,10,corruption,feature_sign_flip_p_0.100,0.072265625,0.180859375,0.34247000552866635,0.32958235002653147,0.0,0.21375618735902976,0.21701003062738863,5,4,0.0218220956867188,0.3318834483487891,0.1,0.1948893167329863,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,12,corruption,feature_sign_flip_p_0.050,0.066796875,0.162890625,0.19738067480386695,0.19170835051294782,0.0,0.19073272999694701,0.15640882291241148,5,4,0.0085026077521587,0.2270235320858123,0.0,0.1299488517456674,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,10,covariate_shift,mean_shift_pf_delta_0.100,0.06484375,0.177734375,0.5448090444937156,0.6185642500300582,0.0,0.2557414352575984,0.3411785614916568,5,4,0.3509231434502343,0.2197115614734974,1.0,0.5161308408125181,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,corruption,feature_sign_flip_p_0.050,0.0625,0.155859375,0.15275043203831645,0.141010206206708,0.0,0.21252864833252433,0.14788036968085944,5,4,0.0072814571045639,0.1713126335197126,0.0,0.0997938085242326,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,8,corruption,feature_sign_flip_p_0.100,0.055859375,0.087109375,0.018510998784233238,0.05175352274504123,0.0,0.1032392941849271,0.06574641471861822,5,4,0.026205914654474,0.0,0.0,0.1463729481688528,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,12,corruption,feature_sign_flip_p_0.050,0.055078125,0.125390625,0.19738067480386695,0.19433132594895192,0.0,0.14593398291223814,0.13699956530518168,5,4,0.0085026077521587,0.2270235320858123,0.0,0.1349514318286263,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,8,corruption,feature_sign_flip_p_0.100,0.053125,0.140625,0.32722279581234603,0.30123018314537514,0.0,0.17565740391346513,0.18938252292262056,5,4,0.0118795847622621,0.2954604007657259,0.0,0.1529234277659035,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,corruption,feature_sign_flip_p_0.050,0.05234375,0.125,0.19579446168514478,0.1902535399498883,0.0,0.13608042935799922,0.13103784605359542,5,4,0.0094625094593773,0.2107193520781462,0.0,0.1407334956831756,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,10,corruption,feature_sign_flip_p_0.100,0.046875,0.08125,0.01731781934498396,0.0590236633369269,0.0,0.06985579775814263,0.05321578564894734,5,4,0.0249033018579931,0.0,0.0,0.1542338814186991,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,corruption,feature_sign_flip_p_0.050,0.043359375,0.0953125,0.15275043203831645,0.1423710295523571,0.0,0.11238211359604933,0.10285406238087955,5,4,0.0072814571045639,0.1713126335197126,0.0,0.0900239173218215,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,12,corruption,feature_sign_flip_p_0.020,0.04296875,0.106640625,0.05023886607669521,0.0497531529806343,0.0,0.11934990774588897,0.07234201369563473,5,4,0.0044943443843006,0.0941874532067828,0.0,0.0418365259200665,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,12,corruption,feature_sign_flip_p_0.100,0.04140625,0.06875,0.01565452289402134,0.05884408168530445,0.0,0.057522557921333074,0.04754446512253483,5,4,0.0219179690158233,0.0,0.0,0.1460650301004987,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,10,corruption,feature_sign_flip_p_0.050,0.038671875,0.1015625,0.19579446168514478,0.18689016062206493,0.0,0.11156029594011356,0.11866928383534796,5,4,0.0094625094593773,0.2107193520781462,0.0,0.1105993658246295,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,10,corruption,feature_sign_flip_p_0.020,0.037109375,0.091796875,0.029719364743642944,0.03375380224408474,0.0,0.10410817013101256,0.059596005421036526,5,4,0.0037396187558588,0.0913063514877056,0.0,0.0411598153283986,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,10,covariate_shift,scaling_drift_alpha_0.020,0.033203125,0.12578125,0.39700367984298557,0.499652541894422,0.0,0.18242744324454113,0.26461339852730853,5,4,0.2352014833354033,0.0532612622733561,0.9,0.5351628265752658,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,covariate_shift,mean_shift_pf_delta_0.100,0.030859375,0.075390625,0.5489181115181447,0.6068729081395345,0.0,0.10803933123754342,0.2697898444314414,5,4,0.3501113120494802,0.2104055790689998,1.0,0.5707307672656686,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,corruption,feature_sign_flip_p_0.020,0.030078125,0.070703125,0.022871935972280148,0.0260254742562748,0.0,0.09412266023163447,0.05224683619847923,5,4,0.0035164432024645,0.0752849014339845,0.0,0.0346450764462182,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,12,covariate_shift,scaling_drift_alpha_0.050,0.02890625,0.081640625,0.5940802432306553,0.6693854652305765,0.0,0.10483374569786208,0.29106459903741966,5,4,0.3714900930085548,0.0954560361147956,1.0,0.5335101258428553,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,8,corruption,feature_sign_flip_p_0.050,0.02890625,0.070703125,0.15275043203831645,0.14227425454113707,0.0,0.08071821936535521,0.08842619227193857,5,4,0.0072814571045639,0.1713126335197126,0.0,0.1028588464956483,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,12,corruption,feature_sign_flip_p_0.020,0.026953125,0.072265625,0.05023886607669521,0.05641313421382914,0.0,0.07819299206371752,0.05605613610671856,5,4,0.0044943443843006,0.0941874532067828,0.0,0.05829359902276,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,12,corruption,feature_sign_flip_p_0.050,0.026171875,0.041015625,0.007538122519998136,0.03193876188078707,0.0,0.03284070721589711,0.026541689418421256,5,4,0.0113052041930413,0.0,0.0,0.0733044795995768,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,10,corruption,feature_sign_flip_p_0.050,0.025390625,0.033203125,0.007714316913818621,0.026420165925899863,0.0,0.02885134532232375,0.02272158093774711,5,4,0.0109983377023422,0.0,0.0,0.0737852330583589,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,12,corruption,feature_sign_flip_p_0.020,0.023828125,0.053515625,0.05023886607669521,0.0546730580442929,0.0,0.057645171139435084,0.04608346253403155,5,4,0.0044943443843006,0.0941874532067828,0.0,0.0586275786917399,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,8,corruption,feature_sign_flip_p_0.050,0.023828125,0.031640625,0.008040548004439393,0.022045965966578863,0.0,0.03343342586693207,0.023213726654634163,5,4,0.0156807659445813,0.0,0.0,0.0630402839584463,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,corruption,feature_sign_flip_p_0.020,0.0234375,0.048828125,0.029719364743642944,0.03840778268195607,0.0,0.051555249580003196,0.03740067078434911,5,4,0.0037396187558588,0.0913063514877056,0.0,0.0516441485039396,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,8,pipeline,feature_dropout_p_0.100,0.02109375,0.02265625,0.0044101123574880625,0.018802353812979178,0.0,0.029515182187952394,0.02025321147197079,5,4,0.0081057454783723,0.0,0.0,0.0518662725115191,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,corruption,feature_sign_flip_p_0.020,0.019921875,0.041796875,0.022871935972280148,0.02894394546811511,0.0,0.04291125308731498,0.030030186119003217,5,4,0.0035164432024645,0.0752849014339845,0.0,0.0393323569637235,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,10,pipeline,feature_dropout_p_0.100,0.01953125,0.021484375,0.004253825906286478,0.020439100576684723,0.0,0.021281257859922235,0.017105699236940917,5,4,0.0065972198799714,0.0,0.0,0.0655822291453157,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,12,pipeline,feature_dropout_p_0.100,0.018359375,0.022265625,0.004387517178087224,0.02344640923932692,0.0,0.021965548805446152,0.01851030736223077,5,4,0.006492532819298,0.0,0.0,0.0604521865887303,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,10,corruption,feature_sign_flip_p_0.020,0.017578125,0.041796875,0.029719364743642944,0.036841448491491825,0.0,0.045329461429883665,0.03400119101048961,5,4,0.0037396187558588,0.0913063514877056,0.0,0.0620226358279276,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,pipeline,feature_dropout_p_0.100,0.0171875,0.025390625,0.004410112357875561,0.021742427223395956,0.0,0.02864970088519724,0.020928928483597276,5,4,0.0081057454791257,0.0,0.0,0.059288062097343,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,8,corruption,feature_sign_flip_p_0.020,0.0140625,0.032421875,0.022871935972280148,0.028404392407862494,0.0,0.03287010651049594,0.025269827471266333,5,4,0.0035164432024645,0.0752849014339845,0.0,0.0388836545499139,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,10,corruption,feature_sign_flip_p_0.020,0.013671875,0.019921875,0.002954432798935377,0.010315695885328987,0.0,0.017925949739269136,0.011899321112514693,5,4,0.0053499035609535,0.0,0.0,0.0276016454419456,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,pipeline,feature_dropout_p_0.100,0.01328125,0.019140625,0.0042538259070286945,0.024652781231838918,0.0,0.018148111058015635,0.017213789110675805,5,4,0.006597219880536,0.0,0.0,0.0687181032872007,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,12,pipeline,feature_dropout_p_0.100,0.01328125,0.018359375,0.004387517178920058,0.025596529083412135,0.0,0.016009920569001534,0.01658506537987784,5,4,0.0064925328203158,0.0,0.0,0.0856640287773402,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,10,pipeline,feature_dropout_p_0.100,0.01328125,0.017578125,0.0042538259070286945,0.025711596505824653,0.0,0.014885357523989565,0.01611574305847695,5,4,0.006597219880536,0.0,0.0,0.0735513842969641,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,covariate_shift,scaling_drift_alpha_0.050,0.0125,0.03359375,0.5742821250534699,0.6526407058765866,0.0,0.039127673124547,0.2551091990117347,5,4,0.3545660016144273,0.192455748283137,1.0,0.565441687760176,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,8,pipeline,feature_dropout_p_0.100,0.012109375,0.025390625,0.004410112357875561,0.022035569962175837,0.0,0.027123912721861782,0.020341985768910206,5,4,0.0081057454791257,0.0,0.0,0.0628327426580698,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,pipeline,feature_dropout_p_0.100,0.01171875,0.01953125,0.004410112357875561,0.01956447541010828,0.0,0.029451710082922234,0.020501495641367662,5,4,0.0081057454791257,0.0,0.0,0.0683422004443962,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,12,pipeline,feature_dropout_p_0.100,0.0109375,0.016015625,0.004387517178920058,0.022762582912633368,0.0,0.013214807095104659,0.01428403337509607,5,4,0.0064925328203158,0.0,0.0,0.0570028225115018,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,10,pipeline,feature_dropout_p_0.100,0.010546875,0.014453125,0.0042538259070286945,0.022629905020350345,0.0,0.014465677121532548,0.014804364153551283,5,4,0.006597219880536,0.0,0.0,0.0766969899212016,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,covariate_shift,scaling_drift_alpha_0.050,0.01015625,0.032421875,0.5908552837849756,0.6613838540457794,0.0,0.030164877494195476,0.2542145276049177,5,4,0.3673900906031057,0.2322337519407135,1.0,0.5721391551248811,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,12,covariate_shift,scaling_drift_alpha_0.020,0.008984375,0.02578125,0.40451311910491017,0.49779371873165107,0.0,0.02939611710738869,0.19437776913304977,5,4,0.2453040287363511,0.0,0.9166666666666666,0.4614377136529369,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,8,pipeline,feature_dropout_p_0.050,0.008984375,0.008984375,0.002523168249115411,0.010499283489460425,0.0,0.013248438823164014,0.009839938915787433,5,4,0.0049704897883077,0.0,0.0,0.0394844679187189,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,10,pipeline,feature_dropout_p_0.050,0.008203125,0.009765625,0.002110792056657066,0.013454685764864516,0.0,0.009537574783067309,0.009227874270435874,5,4,0.0039005604965849,0.0,0.0,0.0457936652212734,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,12,pipeline,feature_dropout_p_0.050,0.008203125,0.01015625,0.0022579042401742236,0.014446523175520332,0.0,0.009432249356466752,0.009540667225855917,5,4,0.0048312597190724,0.0,0.0,0.0470889384151583,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,pipeline,feature_dropout_p_0.050,0.007421875,0.011328125,0.0021107920569595276,0.01432782374677695,0.0,0.010499257842726623,0.00998250765461281,5,4,0.0039005604968757,0.0,0.0,0.0457810576464548,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,8,corruption,feature_sign_flip_p_0.020,0.007421875,0.013671875,0.002757732100558876,0.008549474061064127,0.0,0.01782887089748555,0.01121293188469857,5,4,0.0048670345817977,0.0,0.0,0.0252042508671845,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,12,corruption,feature_sign_flip_p_0.020,0.007421875,0.01015625,0.0028285450773299814,0.011245032590637834,0.0,0.00886256268741764,0.008117540345421776,5,4,0.0043733719377719,0.0,0.0,0.0308832965207652,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,12,pipeline,feature_dropout_p_0.050,0.006640625,0.00703125,0.0022579042405077845,0.015011403092668341,0.0,0.0061379229430930686,0.008248657007830791,5,4,0.0048312597200004,0.0,0.0,0.0451325400894979,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,12,pipeline,feature_dropout_p_0.050,0.006640625,0.006640625,0.0022579042405077845,0.013599891134998385,0.0,0.006395741029722133,0.00785256997169129,5,4,0.0048312597200004,0.0,0.0,0.0601024839801828,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,10,pipeline,feature_dropout_p_0.050,0.00625,0.008203125,0.0021107920569595276,0.011933863579361931,0.0,0.007885806874498155,0.007924044426358046,5,4,0.0039005604968757,0.0,0.0,0.0390292781948838,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,12,pipeline,feature_dropout_p_0.100,0.00625,0.01171875,0.004387517178920058,0.020109688623043707,0.0,0.009749145553916129,0.011744043841977771,5,4,0.0064925328203158,0.0,0.0,0.0757584882917194,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,10,pipeline,feature_dropout_p_0.050,0.005859375,0.007421875,0.0021107920569595276,0.014257905855576217,0.0,0.006554490240783454,0.008164006784202014,5,4,0.0039005604968757,0.0,0.0,0.0445395299320836,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,pipeline,feature_dropout_p_0.050,0.005859375,0.01015625,0.0025231682493992427,0.01274222629931047,0.0,0.016707088056084413,0.012227667770696723,5,4,0.0049704897885254,0.0,0.0,0.0500922864433012,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,covariate_shift,scaling_drift_alpha_0.020,0.00546875,0.018359375,0.36922344484131464,0.48314956411062066,0.0,0.018937267157016616,0.18429859929341508,5,4,0.2518904825062205,0.0,0.875,0.550245209340714,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,covariate_shift,mean_shift_pf_delta_0.100,0.005078125,0.01171875,0.5489181115181447,0.5555326380487461,0.0,0.01396133403393356,0.20835792930587743,5,4,0.3501113120494802,0.2104055790689998,1.0,0.5215905717446768,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,10,covariate_shift,scaling_drift_alpha_0.050,0.005078125,0.024609375,0.5908552837849756,0.6626879465397835,0.0,0.02499116437839519,0.2523370552773736,5,4,0.3673900906031057,0.2322337519407135,1.0,0.5695670787131059,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,pipeline,feature_dropout_p_0.050,0.0046875,0.008984375,0.0025231682493992427,0.013720945796679429,0.0,0.009604187272270252,0.009354974504369905,5,4,0.0049704897885254,0.0,0.0,0.0534324306037889,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,12,covariate_shift,mean_shift_pf_delta_0.100,0.0046875,0.0109375,0.5403095428759735,0.5744605023390917,0.0,0.009656192322286159,0.21328390645161796,5,4,0.3470448574257544,0.0755680232406246,1.0,0.4923572749214652,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,12,pipeline,feature_dropout_p_0.050,0.0046875,0.00546875,0.0022579042405077845,0.011172486440184638,0.0,0.005590849017619493,0.006604017349894182,5,4,0.0048312597200004,0.0,0.0,0.0372243594307241,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,covariate_shift,scaling_drift_alpha_0.020,0.004296875,0.014453125,0.36922344484131464,0.467436459767635,0.0,0.015702056381422906,0.17711419281615043,5,4,0.2518904825062205,0.0,0.875,0.5203606654114001,0.0,0.0,False,True,model_output_path
