run_id,cfg_fingerprint,dataset_tag,protocol,seed,split_seed,model_seed,seed_semantics,svd_dim,max_train,max_test,n_features,data_hash_id_short,data_hash_train_short,data_hash_test_short,model_family,model,scale,attack_suite,attack,attack_is_clean,attack_family,attack_family_decl,attack_priority_group,attack_priority_group_decl,attack_strength,attack_strength_nominal,attack_strength_nominal_decl,attack_strength_eff,attack_seed,clean_ref_run_id,clean_ref_attack_seed,bal_acc_clean,f1_pos_clean,roc_auc_clean,pos_rate_eval_clean,pred_error_rate_clean,label_pos_rate_clean,pred_pos_rate_clean,bal_acc,f1_pos,roc_auc,pos_rate_eval,pred_error_rate,label_pos_rate_eval,pred_pos_rate_eval,bal_acc_drop,f1_pos_drop,roc_auc_drop,pred_error_rate_drop,pos_rate_eval_drop,label_pos_rate_eval_drop,pred_pos_rate_eval_drop,impact_bal_acc,impact_f1,impact_roc_auc,impact_pred_error,integrity_jsd_clean,integrity_jsd,integrity_jsd_delta,integrity_mmd_clean,integrity_mmd,integrity_mmd_delta,integrity_ks_mean_clean,integrity_ks_mean,integrity_ks_mean_delta,integrity_ks_reject05_clean,integrity_ks_reject05,integrity_ks_reject05_delta,integrity_ks_n_clean,integrity_ks_n,integrity_score_jsd_clean,integrity_score_jsd,integrity_score_jsd_delta,integrity_jsd_vs_clean_eval,integrity_mmd_vs_clean_eval,integrity_ks_mean_vs_clean_eval,integrity_ks_reject05_vs_clean_eval,integrity_ks_n_vs_clean_eval,integrity_score_jsd_vs_clean_eval,label_flip_rate,integrity_label_prior_shift,integrity_label_jsd,integrity_pred_pos_rate_shift,integrity_pred_disagreement,integrity_pred_jsd,integrity_confusion_profile_l1_clean,integrity_confusion_profile_l1,integrity_confusion_profile_l1_delta,integrity_confusion_profile_jsd_clean,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd_delta,train_time_s,attack_prep_time_s,predict_time_s,scores_time_s,signals_time_s,ref_scores_time_s,ref_predict_time_s,atk_family,atk_strength,atk_r,atk_n_flipped,atk_flip_frac,atk_priority_group,atk_strength_nominal,atk_strength_eff,atk_n_samples,atk_n_pos,atk_n_neg,atk_n_flip_1_to_0,atk_n_flip_0_to_1,atk_n_flipped_total,atk_prior_before,atk_prior_after,atk_prior_abs_delta,atk_limited_by_class_balance,atk_p,atk_alpha,atk_delta,atk_per_feature,atk_dvec_mean,atk_dvec_std,atk_strategy,atk_drop_frac,atk_n_dropped
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__feature_dropout_p_0.050__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,feature_dropout_p_0.050,0,pipeline,pipeline,core,core,0.05,0.05,0.05,0.05,3945654410,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7421875,0.6526315789473685,0.8349609375,0.5,0.2578125,0.5,0.2421875,-0.015625,-0.0277807921866521,0.01171875,0.015625,0.0,0.0,-0.015625,0.015625,0.0277807921866521,0.0,0.015625,0.0390459667746738,0.0394447110397388,0.0003987442650649,0.0,0.0,0.0,0.0888671875,0.107421875,0.0185546875,0.0,0.125,0.125,8,8,0.0,0.0129474172244618,0.0129474172244618,0.001446870790543,0.0,0.0439453125,0.0,8,0.0129474172244618,,0.0,0.0,0.015625,0.015625,0.0001627810285384,0.0,0.0312499999999997,0.0312499999999997,0.0,0.0002441803769597,0.0002441803769597,0.0009994506835937,0.0,0.0,0.0,0.0079989433288574,0.0010011196136474,0.0009989738464355,pipeline,0.05,,,,,,,,,,,,,,,,,0.05,,,,,,median,0.0625,64.0
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__feature_dropout_p_0.100__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,feature_dropout_p_0.100,0,pipeline,pipeline,core,core,0.1,0.1,0.1,0.1,2528997006,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.734375,0.6382978723404256,0.818359375,0.5,0.265625,0.5,0.234375,-0.0234375,-0.042114498793595,-0.0048828125,0.0234375,0.0,0.0,-0.0234375,0.0234375,0.042114498793595,0.0048828125,0.0234375,0.0390459667746738,0.0423645791652289,0.003318612390555,0.0,0.0,0.0,0.0888671875,0.1279296875,0.0390625,0.0,0.125,0.125,8,8,0.0,0.043997121333414,0.043997121333414,0.0049229753856048,0.0,0.06640625,0.0,8,0.043997121333414,,0.0,0.0,0.0234375,0.0234375,0.000370205437744,0.0,0.0468749999999996,0.0468749999999996,0.0,0.0005496521876461,0.0005496521876461,0.0009994506835937,0.0,0.0010018348693847,0.0,0.0079991817474365,0.0010011196136474,0.0009989738464355,pipeline,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,median,0.111328125,114.0
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__feature_sign_flip_p_0.020__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,feature_sign_flip_p_0.020,0,corruption,corruption,core,core,0.02,0.02,0.02,0.02,3217804414,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7421875,0.6597938144329897,0.7890625,0.5,0.2578125,0.5,0.2578125,-0.015625,-0.0206185567010309,-0.0341796875,0.015625,0.0,0.0,0.0,0.015625,0.0206185567010309,0.0341796875,0.015625,0.0390459667746738,0.0398707036533363,0.0008247368786624,0.0,0.0,0.0,0.0888671875,0.0859375,-0.0029296875,0.0,0.0,0.0,8,8,0.0,0.0142100053801727,0.0142100053801727,0.0038877798142535,0.0,0.015625,0.0,8,0.0142100053801727,,0.0,0.0,0.0,0.015625,0.0,0.0,0.0312499999999881,0.0312499999999881,0.0,0.0027840378069057,0.0027840378069057,0.0009994506835937,0.0,0.0010008811950683,0.0,0.0079987049102783,0.0010011196136474,0.0009989738464355,corruption,0.02,,23.0,0.0224609375,,,,,,,,,,,,,,0.02,,,,,,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__feature_sign_flip_p_0.050__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,feature_sign_flip_p_0.050,0,corruption,corruption,core,core,0.05,0.05,0.05,0.05,1282715228,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.71875,0.64,0.77392578125,0.5,0.28125,0.5,0.28125,-0.0390625,-0.0404123711340206,-0.04931640625,0.0390625,0.0,0.0,0.0234375,0.0390625,0.0404123711340206,0.04931640625,0.0390625,0.0390459667746738,0.0473298220997688,0.008283855325095,0.0,0.0,0.0,0.0888671875,0.0966796875,0.0078125,0.0,0.0,0.0,8,8,0.0,0.0517521816225505,0.0517521816225505,0.0104559742752904,0.0,0.0458984375,0.0,8,0.0517521816225505,,0.0,0.0,0.0234375,0.0546875,0.0003488404597824,0.0,0.0781249999999881,0.0781249999999881,0.0,0.0111435370869722,0.0111435370869722,0.0009994506835937,0.0,0.0,0.0010006427764892,0.0080063343048095,0.0010011196136474,0.0009989738464355,corruption,0.05,,63.0,0.0615234375,,,,,,,,,,,,,,0.05,,,,,,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__feature_sign_flip_p_0.100__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,feature_sign_flip_p_0.100,0,corruption,corruption,core,core,0.1,0.1,0.1,0.1,1937480676,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7109375,0.6476190476190476,0.806640625,0.5,0.2890625,0.5,0.3203125,-0.046875,-0.0327933235149729,-0.0166015625,0.046875,0.0,0.0,0.0625,0.046875,0.0327933235149729,0.0166015625,0.046875,0.0390459667746738,0.0558642923345956,0.0168183255599217,0.0,0.0,0.0,0.0888671875,0.1123046875,0.0234375,0.0,0.125,0.125,8,8,0.0,0.0822207261540632,0.0822207261540632,0.0245150705372735,0.0,0.0908203125,0.0,8,0.0822207261540632,,0.0,0.0,0.0625,0.109375,0.0023795295567629,0.0,0.1249999999999884,0.1249999999999884,0.0,0.0198057919726634,0.0198057919726634,0.0009994506835937,0.0,0.0009975433349609,0.0,0.0080006122589111,0.0010011196136474,0.0009989738464355,corruption,0.1,,116.0,0.11328125,,,,,,,,,,,,,,0.1,,,,,,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__label_flip_prior_preserving_r_0.020__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,label_flip_prior_preserving_r_0.020,0,target_shift,target_shift,core,core,0.02,0.02,0.02,0.015625,1525892730,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7578125,0.6804123711340206,0.8115234375,0.5,0.2421875,0.5,0.2578125,0.0,0.0,-0.01171875,0.0,0.0,0.0,0.0,0.0,0.0,0.01171875,0.0,0.0390459667746738,0.0390459667746738,0.0,0.0,0.0,0.0,0.0888671875,0.0888671875,0.0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009994506835937,0.0,0.0010004043579101,0.0,0.008007526397705,0.0010011196136474,0.0009989738464355,target_shift,,0.02,,,core,0.02,0.015625,128.0,64.0,64.0,1.0,1.0,2.0,0.5,0.5,0.0,0.0,,,,,,,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__label_flip_prior_preserving_r_0.050__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,label_flip_prior_preserving_r_0.050,0,target_shift,target_shift,core,core,0.05,0.05,0.05,0.046875,2477023297,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7421875,0.6597938144329897,0.79833984375,0.5,0.2578125,0.5,0.2578125,-0.015625,-0.0206185567010309,-0.02490234375,0.015625,0.0,0.0,0.0,0.015625,0.0206185567010309,0.02490234375,0.015625,0.0390459667746738,0.0390459667746738,0.0,0.0,0.0,0.0,0.0888671875,0.0888671875,0.0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0312499999999881,0.0312499999999881,0.0,0.0027840378069057,0.0027840378069057,0.0009994506835937,0.0,0.0009999275207519,0.0,0.0079996585845947,0.0010011196136474,0.0009989738464355,target_shift,,0.05,,,core,0.05,0.046875,128.0,64.0,64.0,3.0,3.0,6.0,0.5,0.5,0.0,0.0,,,,,,,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__label_flip_prior_preserving_r_0.100__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,label_flip_prior_preserving_r_0.100,0,target_shift,target_shift,core,core,0.1,0.1,0.1,0.09375,45630966,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.6953125,0.5979381443298969,0.751708984375,0.5,0.3046875,0.5,0.2578125,-0.0625,-0.0824742268041237,-0.071533203125,0.0625,0.0,0.0,0.0,0.0625,0.0824742268041237,0.071533203125,0.0625,0.0390459667746738,0.0390459667746738,0.0,0.0,0.0,0.0,0.0888671875,0.0888671875,0.0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.1249999999999881,0.1249999999999881,0.0,0.0120606421725106,0.0120606421725106,0.0009994506835937,0.0,0.0,0.0,0.0080018043518066,0.0010011196136474,0.0009989738464355,target_shift,,0.1,,,core,0.1,0.09375,128.0,64.0,64.0,6.0,6.0,12.0,0.5,0.5,0.0,0.0,,,,,,,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__label_flip_r_0.020__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,label_flip_r_0.020,0,target_shift,target_shift,core,core,0.02,0.02,0.02,0.02,2263040412,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7421875,0.6597938144329897,0.78759765625,0.5,0.2578125,0.5,0.2578125,-0.015625,-0.0206185567010309,-0.03564453125,0.015625,0.0,0.0,0.0,0.015625,0.0206185567010309,0.03564453125,0.015625,0.0390459667746738,0.0390459667746738,0.0,0.0,0.0,0.0,0.0888671875,0.0888671875,0.0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0312499999999881,0.0312499999999881,0.0,0.0027840378069057,0.0027840378069057,0.0009994506835937,0.0009999275207519,0.0,0.0009996891021728,0.0079998970031738,0.0010011196136474,0.0009989738464355,target_shift,0.02,0.02,4.0,0.03125,,,,,,,,,,,,,,,,,,,,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__label_flip_r_0.050__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,label_flip_r_0.050,0,target_shift,target_shift,core,core,0.05,0.05,0.05,0.05,3165106299,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.719208211143695,0.631578947368421,0.7673509286412512,0.484375,0.2734375,0.484375,0.2578125,-0.0386042888563049,-0.0488334237655996,-0.0558912588587487,0.03125,-0.015625,-0.015625,0.0,0.0386042888563049,0.0488334237655996,0.0558912588587487,0.03125,0.0390459667746738,0.0390459667746738,0.0,0.0,0.0,0.0,0.0888671875,0.0888671875,0.0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.078125,0.015625,0.0001221050969211,0.0,0.0,0.0,0.0,0.0624999999999881,0.0624999999999881,0.0,0.0084483242939433,0.0084483242939433,0.0009994506835937,0.0,0.001000165939331,0.0,0.0080006122589111,0.0010011196136474,0.0009989738464355,target_shift,0.05,0.05,10.0,0.078125,,,,,,,,,,,,,,,,,,,,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__label_flip_r_0.100__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,label_flip_r_0.100,0,target_shift,target_shift,core,core,0.1,0.1,0.1,0.1,1068150907,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7306092488377783,0.64,0.8095179838512356,0.5234375,0.28125,0.5234375,0.2578125,-0.0272032511622216,-0.0404123711340206,-0.0137242036487643,0.0390625,0.0234375,0.0234375,0.0,0.0272032511622216,0.0404123711340206,0.0137242036487643,0.0390625,0.0390459667746738,0.0390459667746738,0.0,0.0,0.0,0.0,0.0888671875,0.0888671875,0.0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0703125,0.0234375,0.0002748343945789,0.0,0.0,0.0,0.0,0.0781249999999881,0.0781249999999881,0.0,0.0034634904136894,0.0034634904136894,0.0009994506835937,0.0,0.0,0.001000165939331,0.0079977512359619,0.0010011196136474,0.0009989738464355,target_shift,0.1,0.1,9.0,0.0703125,,,,,,,,,,,,,,,,,,,,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__mean_shift_pf_delta_0.020__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,mean_shift_pf_delta_0.020,0,covariate_shift,covariate_shift,core,core,0.02,0.02,0.02,0.0190889423875714,2206338573,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390459667746738,0.1443050909439386,0.1052591241692648,0.0,0.0,0.0,0.0888671875,0.5810546875,0.4921875,0.0,1.0,1.0,8,8,0.0,0.1407334378399412,0.1407334378399412,0.1477601436681406,0.0,0.591796875,1.0,8,0.1407334378399412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009994506835937,0.0,0.0009996891021728,0.0,0.009000539779663,0.0010011196136474,0.0009989738464355,covariate_shift,0.0190889423875714,,,,,0.02,0.0190889423875714,,,,,,,,,,,,,0.02,1.0,-0.0081900767577851,0.0172426901664911,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__mean_shift_pf_delta_0.050__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,mean_shift_pf_delta_0.050,0,covariate_shift,covariate_shift,core,core,0.05,0.05,0.05,0.0494765471799803,787631047,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7578125,0.6804123711340206,0.823974609375,0.5,0.2421875,0.5,0.2578125,0.0,0.0,0.000732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390459667746738,0.1484119359532864,0.1093659691786126,0.0,0.0,0.0,0.0888671875,0.62109375,0.5322265625,0.0,1.0,1.0,8,8,0.0,0.0077062978376322,0.0077062978376322,0.2121039274132284,0.0,0.640625,1.0,8,0.0077062978376322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009994506835937,0.0,0.0010004043579101,0.0,0.0080010890960693,0.0010011196136474,0.0009989738464355,covariate_shift,0.0494765471799803,,,,,0.05,0.0494765471799803,,,,,,,,,,,,,0.05,1.0,0.0018974862855087,0.0494401483275397,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__mean_shift_pf_delta_0.100__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,mean_shift_pf_delta_0.100,0,covariate_shift,covariate_shift,core,core,0.1,0.1,0.1,0.1236008015476575,4193101543,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7578125,0.6804123711340206,0.84033203125,0.5,0.2421875,0.5,0.2578125,0.0,0.0,0.01708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390459667746738,0.1966939519145691,0.1576479851398952,0.0,0.0804474693158686,0.0804474693158686,0.0888671875,0.6396484375,0.55078125,0.0,1.0,1.0,8,8,0.0,0.420789798922748,0.420789798922748,0.2554568388464843,0.0817220879720015,0.6552734375,1.0,8,0.420789798922748,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009994506835937,0.0010015964508056,0.0,0.0010011196136474,0.007997989654541,0.0010011196136474,0.0009989738464355,covariate_shift,0.1236008015476575,,,,,0.1,0.1236008015476575,,,,,,,,,,,,,0.1,1.0,0.0109893087297652,0.1231113042610845,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__scaling_drift_alpha_0.020__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,scaling_drift_alpha_0.020,0,covariate_shift,covariate_shift,core,core,0.02,0.02,0.02,0.02,1046231052,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390459667746738,0.0836358523028511,0.0445898855281772,0.0,0.0,0.0,0.0888671875,0.5146484375,0.42578125,0.0,1.0,1.0,8,8,0.0,0.0193996734684332,0.0193996734684332,0.0810377614552276,0.0,0.53125,1.0,8,0.0193996734684332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009994506835937,0.0,0.0,0.0009994506835937,0.0085713863372802,0.0010011196136474,0.0009989738464355,covariate_shift,0.02,,,,,,,,,,,,,,,,,,0.02,,,,,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__scaling_drift_alpha_0.050__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,scaling_drift_alpha_0.050,0,covariate_shift,covariate_shift,core,core,0.05,0.05,0.05,0.05,2657107942,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390459667746738,0.1055539249822175,0.0665079582075436,0.0,0.0,0.0,0.0888671875,0.5439453125,0.455078125,0.0,1.0,1.0,8,8,0.0,0.2037130940932728,0.2037130940932728,0.1261946717838422,0.0,0.5595703125,1.0,8,0.2037130940932728,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009994506835937,0.0,0.0009996891021728,0.0,0.0089993476867675,0.0010011196136474,0.0009989738464355,covariate_shift,0.05,,,,,,,,,,,,,,,,,,0.05,,,,,,,
protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__scaling_drift_alpha_0.100__cfg0b7f5102a2,0b7f5102a2,id8c8771f4,id,43000042,43,42,packed,8,128,128,8,8c8771f4,,,classical,svc_rbf,standard,paper_core,scaling_drift_alpha_0.100,0,covariate_shift,covariate_shift,core,core,0.1,0.1,0.1,0.1,833512653,protoid__dtagid8c8771f4__split43__model42__d8__mt128__me128__classical__svc_rbf__standard__clean__cfg0b7f5102a2,1173101632,0.7578125,0.6804123711340206,0.8232421875,0.5,0.2421875,0.5,0.2578125,0.7578125,0.6804123711340206,0.822265625,0.5,0.2421875,0.5,0.2578125,0.0,0.0,-0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0009765625,0.0,0.0390459667746738,0.1141901316453573,0.0751441648706834,0.0,0.0,0.0,0.0888671875,0.5712890625,0.482421875,0.0,1.0,1.0,8,8,0.0,0.3408993896795169,0.3408993896795169,0.1378386205310966,0.0,0.583984375,1.0,8,0.3408993896795169,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009994506835937,0.0,0.0009999275207519,0.0009989738464355,0.0080001354217529,0.0010011196136474,0.0009989738464355,covariate_shift,0.1,,,,,,,,,,,,,,,,,,0.1,,,,,,,
protoid__dtagid8c8771f4__split43__model43__d8__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__clean__cfg0cc6744d4b,0cc6744d4b,id8c8771f4,id,43000043,43,43,packed,8,128,128,8,8c8771f4,,,quantum,qsvc_pauli_xyz_r1,minmax2pi,paper_core,clean,1,clean,clean,clean,clean,0.0,0.0,0.0,0.0,1173101633,protoid__dtagid8c8771f4__split43__model43__d8__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__clean__cfg0cc6744d4b,1173101633,0.765625,0.7058823529411765,0.8671875,0.5,0.234375,0.5,0.296875,0.765625,0.7058823529411765,0.8671875,0.5,0.234375,0.5,0.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410637908107861,0.0410637908107861,0.0,0.0,0.0,0.0,0.1220703125,0.1220703125,0.0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4085614681244,0.0,189.78074073791504,189.47091102600095,0.0109994411468505,188.47294068336487,186.9338021278381,,,,,,,,,,,,,,,,,,,,,,,,,,,
