protocol,dataset_tag,model,svd_dim,split_seed,model_seed,impact_mean,detectability_feature_sharednorm_mean,detectability_standard_sharednorm_mean,detectability_label_marginal_sharednorm_mean,detectability_joint_outcome_sharednorm_mean,detectability_full_sharednorm_mean,stealth_standard_sharednorm_mean,stealth_full_sharednorm_mean,n_attacks,seed_unit,gate,max_train,max_test
id,id6292a46b,svc_rbf,10,44,43,0.02273767277127491,0.1696697511307806,0.14967003484123545,0.09721925447629062,0.033340172914391036,0.08725631935358892,0.022143867627827676,0.021038799990437576,18,44|43,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,10,45,42,0.018380317703910527,0.1554677068207786,0.14452712877583915,0.0920060883452081,0.025993331373390768,0.08109884987824786,0.017727164705956946,0.017042589454082813,18,45|42,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,10,45,43,0.01214654099509496,0.1548369434300839,0.14519802157287953,0.10220889783263903,0.01980889733732911,0.08038676078576744,0.011862734426511135,0.010925681165991184,18,45|43,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,10,46,42,0.015798293142043132,0.16117828576258972,0.17196323482229264,0.05555555555555555,0.018318310345316304,0.0809596001933512,0.01547395401491865,0.014815455229936362,18,46|42,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,10,46,43,0.00954479268491365,0.16456718395061812,0.1488883204164731,0.09875927420876114,0.01434003568970604,0.07861563713926772,0.009016650713100219,0.008834441959580185,18,46|43,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,12,42,42,0.009614218728802056,0.16157498523645503,0.14825492445852947,0.07638740501592309,0.0213477018221068,0.07750300154331799,0.009179074668013933,0.009309390015882268,18,42|42,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,12,42,43,0.011702519590624405,0.1432346576192821,0.13138771738511784,0.09721925447629062,0.022742770758704834,0.07579120293514335,0.01143731745184927,0.010699434061029363,18,42|43,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,12,43,42,0.015501011653834678,0.1579717797576725,0.1496617610841834,0.08641535418570365,0.030807331347468887,0.0841376735859532,0.015222006660772855,0.014486307207585813,18,43|42,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,12,43,43,0.018996228656846924,0.15981104362952317,0.15139973639557025,0.09721925447629062,0.024947661343760506,0.08407052375033315,0.018525037902006675,0.01729966618289928,18,43|43,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,12,44,42,0.012707056031724073,0.15228205469046918,0.1486504276778897,0.11727515281585174,0.03661986587433255,0.09202284961044772,0.011941256627652226,0.011692483173970881,18,44|42,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,12,44,43,0.021841191464847372,0.16244718918707612,0.14156800234954547,0.09721925447629062,0.03026428642675582,0.08291199549859476,0.0210128922326247,0.02029228149570917,18,44|43,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,12,45,42,0.018814345481688304,0.15583777229191784,0.14534145661398556,0.0920060883452081,0.02160466263070471,0.07940011966362563,0.01840631663988637,0.017609263345752097,18,45|42,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,12,45,43,0.012941990020593423,0.15289139581656197,0.13979621917248294,0.10220889783263903,0.01757632199431404,0.07740766202970727,0.012632146087604572,0.01170802942394792,18,45|43,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,12,46,42,0.012326070919820912,0.16276034718437318,0.16774579242298168,0.05555555555555555,0.014829485577374192,0.07784015533544625,0.012235381136891819,0.011513403412123618,18,46|42,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,12,46,43,0.00652059913652655,0.1533398619932996,0.13520107676780316,0.09875927420876114,0.01797429736196793,0.07529039475441587,0.0064669797977785866,0.0059952426679774065,18,46|43,gate5a_id_unsw,128,128
id,id8c8771f4,qsvc_zz_r1,8,42,42,0.03298282442748092,0.21975255691769188,0.2394053942860076,0.05555555555555555,0.1074773347635468,0.14601085109753412,0.021703416493295873,0.023371692418273693,18,42|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,8,42,43,0.04056560295738094,0.21930295807550138,0.24074171054154642,0.08641865399230839,0.09064410270189144,0.14445678760547814,0.023951656799223724,0.026242774841265575,18,42|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,8,43,42,0.05041853080512398,0.25174672888466415,0.2686771628380197,0.07338184640296369,0.15509190828797062,0.1815392623270781,0.024008119343014604,0.027604894096078685,18,43|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,8,43,43,0.06393923759037991,0.2283083822004299,0.2534399927198796,0.15354560149003277,0.14924468384208356,0.1879158720972729,0.03473277328357104,0.03726478922863341,18,43|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,8,44,42,0.060612285117214934,0.2359518175828185,0.2541322034099685,0.10112278232254127,0.19346902123428783,0.1987381349505814,0.026434657120347115,0.03001491835398446,18,44|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,8,44,43,0.04429828365445991,0.22764574771214907,0.24468885524746586,0.10724534773624662,0.14002450254293825,0.17212442083427706,0.02137676617519287,0.024055505396382224,18,44|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,8,45,42,0.05224928883231461,0.22325193175043745,0.24818323852040874,0.0711094490352123,0.133656313271019,0.16393031077337772,0.028038962539802773,0.03211356320910981,18,45|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,8,45,43,0.03660078277707832,0.22025007384748804,0.24914409719898048,0.1319440735473822,0.0944000208532951,0.1574967854688329,0.020192994491815837,0.022403308978204056,18,45|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,8,46,42,0.046672896004630905,0.23795484104654907,0.2564811993507712,0.08492586556069444,0.1461550938922596,0.17514109072597925,0.023583534931449317,0.026946998168906774,18,46|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,8,46,43,0.05613644657513491,0.2304035368621353,0.24882688330988692,0.07638851799182662,0.14898387615346573,0.17209126818095724,0.0273621501352689,0.03060983496048124,18,46|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,10,42,42,0.04080053276081425,0.22683539113741202,0.2514764396164478,0.05555555555555555,0.13096160048362568,0.1610749883631846,0.026774832723251808,0.028820698033636166,18,42|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,10,42,43,0.05150099869796116,0.2145943147678685,0.2388297711722741,0.08641865399230839,0.14006306893032794,0.1662247033932139,0.026963816205045125,0.03028284078013808,18,42|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,10,43,42,0.0764175861989284,0.254822254506419,0.26662567093114187,0.07338184640296369,0.2627881967547306,0.22974612366401345,0.03330933905711857,0.03764801188973135,18,43|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,10,43,43,0.07636111481728085,0.225454361367465,0.2534596755356333,0.15354560149003277,0.20795995302336412,0.2146117882035836,0.03773260229237594,0.039748137003585565,18,43|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,10,44,42,0.08970351524129189,0.24260047085036948,0.26002716582653523,0.10112278232254127,0.3116107598294604,0.25458254791804774,0.04101890769352178,0.04281246269904895,18,44|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,10,44,43,0.0664210898187596,0.2224055292909022,0.25018248005524324,0.10724534773624662,0.19772386763829683,0.20034908671681367,0.03496743556476216,0.03804154163695962,18,44|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,10,45,42,0.10353529969323455,0.21997992600999494,0.24560304892244542,0.0711094490352123,0.30051328736816607,0.23883613914554877,0.05121692033684098,0.0525332634798939,18,45|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,10,45,43,0.04550539928401603,0.22317164178101156,0.2515722752640288,0.1319440735473822,0.13816920199483024,0.17827484164773008,0.02473889660146115,0.02771053144771239,18,45|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,10,46,42,0.06155524036424273,0.2313061850834815,0.25248669208718616,0.08492586556069444,0.22881400615753117,0.21126077547798083,0.031400315361164804,0.034241720104343946,18,46|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,10,46,43,0.07047466830044424,0.22308736485784827,0.24044066537937217,0.07638851799182662,0.20612596645217937,0.19501541179654897,0.03515175574576437,0.036938555654679454,18,46|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,12,42,42,0.05366518235793045,0.23240887783699746,0.2546074020614087,0.05555555555555555,0.12526387619829008,0.15962364548619964,0.029724353252436372,0.034476063727838964,18,42|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,12,42,43,0.053780843679221535,0.21391101236005794,0.2390403438335359,0.08641865399230839,0.11902683132615782,0.15673934908632267,0.029931957904745718,0.03302040201464755,18,42|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,12,43,42,0.05513360777595197,0.25707797626368606,0.27551707423808774,0.07338184640296369,0.1692519591763796,0.1904628896036524,0.025206439674637694,0.029259459015175245,18,43|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,12,43,43,0.07106089153001584,0.22197998634709967,0.251112089845235,0.15354560149003277,0.17068386056596876,0.19681444229007722,0.03603733502127915,0.036976608360147906,18,43|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,12,44,42,0.07539535766033277,0.24339172760502711,0.2735731004959937,0.10112278232254127,0.22967016625319958,0.22226261799045957,0.03289659131684233,0.03546382656482382,18,44|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,12,44,43,0.06118701823496052,0.21813183638381045,0.24764950271634087,0.10724534773624662,0.17263117196242372,0.1880222332863614,0.031768552345675855,0.03294373900212678,18,44|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,12,45,42,0.08222921731041782,0.22643851977402388,0.25177898246751795,0.0711094490352123,0.22772324238950675,0.20799554908073004,0.039876705168177456,0.041149425366619106,18,45|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,12,45,43,0.06288440599044577,0.2204947272774082,0.2489521058326998,0.1319440735473822,0.16944444677051662,0.19153807311619517,0.03243985060362889,0.03394251386159048,18,45|43,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,12,46,42,0.06380929715211808,0.23140637421558255,0.2540056220726312,0.08492586556069444,0.1811599464641803,0.19015217743025595,0.03318854772918526,0.03518359146575211,18,46|42,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,12,46,43,0.06419985688274939,0.2242080948833216,0.25182450568142895,0.07638851799182662,0.16971474023919547,0.18260443271866786,0.03336267251753831,0.035569064542057674,18,46|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,8,42,42,0.01987488072519084,0.15959228987367827,0.13984290407201688,0.05555555555555555,0.020334176047299556,0.07019578251233421,0.019570120949149845,0.019016678996444245,18,42|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,8,42,43,0.015416533022568322,0.13036491456668006,0.13312254686761835,0.08641865399230839,0.013464187182699983,0.07024076648805364,0.015234994195367271,0.014300062141422345,18,42|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,8,43,42,0.011634853976582643,0.1625071313658405,0.144532637133451,0.07338184640296369,0.006844976890772668,0.06901082961759952,0.011432731697742352,0.011210484037686229,18,43|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,8,43,43,0.02078168939461294,0.14892427231061678,0.12199714861424657,0.15354560149003277,0.014968908376655508,0.07908403084730267,0.020545327516379927,0.019452210078133508,18,43|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,8,44,42,0.015871861846080127,0.15536342611927445,0.13410730489163392,0.10112278232254127,0.009249858810665304,0.07135673438772225,0.015754917564266703,0.015041153586646415,18,44|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,8,44,43,0.01612381305968587,0.15131707143805692,0.12984118745660683,0.10724534773624662,0.012405052154540384,0.0723527914610566,0.01594663114974385,0.015266687941853738,18,44|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,8,45,42,0.018822122173942073,0.16005689968709244,0.14836007804818024,0.0711094490352123,0.011640780760799118,0.07216937400610374,0.018495220943743333,0.017682251803681506,18,45|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,8,45,43,0.018336314799421563,0.13139386706439324,0.11337561069080479,0.1319440735473822,0.013328326242814607,0.07127565646109606,0.01810601100528951,0.017325676253880706,18,45|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,8,46,42,0.018220371931737693,0.160929807112174,0.14352452877067703,0.08492586556069444,0.014073561310526672,0.07402887752333913,0.017977690489912147,0.017315083572707404,18,46|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,8,46,43,0.01509686355784922,0.14620082212749796,0.11860388532352999,0.07638851799182662,0.007557460255622043,0.06045271623235303,0.01498675722956157,0.014535871540361154,18,46|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,10,42,42,0.018138769614079727,0.15251955522025418,0.1405039251984156,0.05555555555555555,0.02780921799218168,0.07383390016960743,0.01789785334872366,0.01723624874881209,18,42|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,10,42,43,0.014982505244790544,0.13074092884992736,0.12446442848591126,0.08641865399230839,0.01129003997350114,0.0661041110723425,0.014805350222232644,0.013850021154328282,18,42|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,10,43,42,0.009271114461959589,0.15618987474465051,0.14429886726531693,0.07338184640296369,0.007119559602326965,0.06905063271625728,0.009194319797925532,0.00894182753003724,18,43|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,10,43,43,0.01879510820387657,0.14749053917015903,0.1319887761208699,0.15354560149003277,0.013726868208603547,0.08215278622786934,0.018431402180963907,0.0174450477559784,18,43|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,10,44,42,0.01739095906830235,0.15141538309265581,0.1312814019496793,0.10112278232254127,0.010122257419698888,0.07072567814020857,0.017146276027216682,0.016447253158097915,18,44|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,10,44,43,0.017212992839293798,0.1450994056844889,0.11859932039003092,0.10724534773624662,0.012285847924493129,0.06821065605955295,0.016967642437819126,0.016284274163726506,18,44|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,10,45,42,0.017725555637408425,0.15121765354073127,0.1456533719548284,0.0711094490352123,0.012750509522411977,0.07168953940925436,0.017515376597680227,0.01666251846682798,18,45|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,10,45,43,0.015513557955346884,0.1317781559080461,0.12030255800048947,0.1319440735473822,0.01115755185839048,0.0728078307626068,0.015274311851833878,0.014543087430749493,18,45|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,10,46,42,0.01691828859840436,0.15221929617132926,0.14070625792084995,0.08492586556069444,0.012530110565015675,0.07230248323907883,0.0168157010350432,0.016158658405919766,18,46|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,10,46,43,0.014879849668960332,0.14182354661301555,0.1294683739105077,0.07638851799182662,0.008101257743000492,0.0646506200309715,0.01474960342756879,0.014297723357896083,18,46|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,12,42,42,0.022090701865988122,0.150308431514354,0.1304247391128145,0.05555555555555555,0.01574223086073275,0.06468374744236662,0.02185301516262251,0.02123401926929579,18,42|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,12,42,43,0.01812905419461558,0.1288046535753038,0.12046251297212367,0.08641865399230839,0.013049088844031925,0.0654484367357519,0.017747878244082912,0.016768591122430773,18,42|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,12,43,42,0.011021526330883966,0.15046635732416325,0.1402559937509802,0.07338184640296369,0.006541193892451402,0.06731760338837318,0.010971861949857768,0.010564588263126354,18,43|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,12,43,43,0.020648618745730422,0.1416740577688734,0.1208684174828528,0.15354560149003277,0.016867068851833356,0.07953638337914942,0.02043943684296658,0.019225778657714243,18,43|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,12,44,42,0.018699669376474177,0.15130300089037627,0.12936522182461677,0.10112278232254127,0.011754689237054111,0.07077089982989275,0.018363498000006615,0.01763072563208243,18,44|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,12,44,43,0.021944093861209206,0.1400949747227589,0.12081209796649693,0.10724534773624662,0.015142739908576357,0.07031388971648751,0.021623631313416405,0.0207147563164181,18,44|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,12,45,42,0.02508344579125094,0.15035986914910465,0.1620879193504086,0.0711094490352123,0.01644832147753337,0.07934656207815688,0.02430221149337604,0.02374033160305701,18,45|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,12,45,43,0.017718309212541028,0.13022359893435204,0.1149489277947286,0.1319440735473822,0.011345931164548654,0.07094668309967472,0.01754379708266955,0.016681395762414012,18,45|43,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,12,46,42,0.02164144439423883,0.1484481500315672,0.1290738697184805,0.08492586556069444,0.01420418114721795,0.06883346506649096,0.021359398717156596,0.02041344338644061,18,46|42,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,12,46,43,0.015325392767472586,0.1404091562241769,0.12517713475643,0.07638851799182662,0.008625889906962322,0.0633286385949259,0.015212417462215161,0.0147811469640755,18,46|43,gate2_id_256,256,256
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,42,42,0.04017067162228452,0.21256156898569728,0.22957526528465577,0.07638740501592309,0.07816809967686589,0.13290148814134534,0.025239349022957356,0.029630712035253408,18,42|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,42,43,0.007372212614148083,0.2347803275342268,0.21338318259274047,0.09721925447629062,0.024818935520046468,0.1065514469930705,0.004118452213383844,0.005526806881763082,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,43,42,0.034886807571619806,0.20009933067453808,0.2017409589308691,0.08641535418570365,0.08637171278073788,0.12833210072714302,0.02084736262949774,0.026676430225023768,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,43,43,0.07714948146735782,0.18215237054095923,0.19955812922233745,0.09721925447629062,0.13333296817670037,0.15084871515685752,0.04263879462456985,0.05073908492517603,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,44,42,0.00433264092538285,0.22622311044082194,0.24198230413372354,0.11727515281585174,0.03723530069505551,0.1262414568765341,0.00424732624657893,0.004178273725773178,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,44,43,0.020010889088510047,0.2142693910551889,0.22747320870769647,0.09721925447629062,0.13949638759336572,0.16380120743183596,0.010901888438317053,0.011883461397543342,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,45,42,0.020713212272239996,0.2379191957129458,0.24012065243587422,0.0920060883452081,0.07010911333773272,0.13591275937477967,0.009950224509700751,0.012047351502733148,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,45,43,0.023192273981990433,0.2280298000774149,0.2372933368799277,0.10220889783263903,0.030887030989020632,0.11891148164819018,0.018525210170007814,0.02041344335106499,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,46,42,0.04319641585266585,0.22144437865749694,0.2496153732727336,0.05555555555555555,0.08809246838484773,0.14091226782966218,0.023504197524853408,0.032282484701093773,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,46,43,0.009776918185856355,0.23267709711509305,0.21898029104558528,0.09875927420876114,0.03178657477124439,0.11203387149600778,0.006452110833516455,0.00794581310982028,18,46|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,42,42,0.0493765428493251,0.21375735120208497,0.2252538665011962,0.07638740501592309,0.11539085575129882,0.14824950498119321,0.025478266395024075,0.030435955857328254,18,42|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,42,43,0.014307580797836165,0.21488390045945774,0.21538758761800994,0.09721925447629062,0.03232022774447643,0.11068999983154576,0.012613858421800316,0.012542132449511703,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,43,42,0.048775696460508694,0.20719270024833403,0.20148570487272843,0.08641535418570365,0.12159127241383867,0.14424817181195584,0.02581220925964368,0.03333264912369952,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,43,43,0.06641112521488864,0.2073204283576994,0.21121262349774306,0.09721925447629062,0.11576293713066482,0.14710033532698888,0.037081703267735425,0.04495865026983231,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,44,42,0.022588686891641223,0.21434266253902892,0.2183816233216908,0.11727515281585174,0.050061472334880855,0.12348946914480645,0.016194906584039444,0.01847155474958793,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,44,43,0.031303886277004554,0.21922544544714703,0.22607428696897225,0.09721925447629062,0.08483136155333616,0.1384447695086501,0.015351389473500883,0.020643959883113006,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,45,42,0.029139274463693528,0.2198778091233436,0.22801565701156065,0.0920060883452081,0.06970635018717844,0.13132786869750462,0.016207467494809825,0.019425165432159795,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,45,43,0.03859924241244049,0.22057842399582073,0.22386652930051706,0.10220889783263903,0.078403545315025,0.1356274217674974,0.02742651144579419,0.029107378474053695,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,46,42,0.049713721849138505,0.20684868770571324,0.21891284754059814,0.05555555555555555,0.13570725480688445,0.151390797755266,0.02822109017112879,0.03602377051094569,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,46,43,0.023023513598110366,0.2175470078298731,0.22232168198413113,0.09875927420876114,0.08762394415585625,0.1386295451939389,0.018050032350093705,0.01901336135927156,18,46|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,42,42,0.06413348729376954,0.2182080677145456,0.22834329023348296,0.07638740501592309,0.14409196676487318,0.16241889134455856,0.030421382453356578,0.0376908770325551,18,42|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,42,43,0.04685353693250199,0.22033670893342538,0.21720391131583316,0.09721925447629062,0.11305380555724742,0.14804756200019556,0.03436240900613208,0.03547899770329851,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,43,42,0.08287201101781608,0.20873824107494013,0.22400328924994023,0.08641535418570365,0.17563469853291724,0.17700157800325042,0.039582212488724594,0.048237874940596476,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,43,43,0.071590618474019,0.21591583385536348,0.23428354397993034,0.09721925447629062,0.11083048826652615,0.15324773874590306,0.03213410227588326,0.04415541557505549,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,44,42,0.018682436891641223,0.20249205850241017,0.20681765133436983,0.11727515281585174,0.03287428357100866,0.11147202989311146,0.012392286857262591,0.015034841142492447,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,44,43,0.0574908666726543,0.22066926310909177,0.23326181414699068,0.09721925447629062,0.11569587505024982,0.1550877400719812,0.02971917668716031,0.03617347260161381,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,45,42,0.0148632344711938,0.23106842461337415,0.23529995675545823,0.0920060883452081,0.041923818617163364,0.12134828152709691,0.012634732974930679,0.012473202568121783,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,45,43,0.031157110505794512,0.2271633672644789,0.23291448186956826,0.10220889783263903,0.07001967973280926,0.13510673834614523,0.021468547615721662,0.022932926134390647,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,46,42,0.06581906712115045,0.20924213602511169,0.21184118665500826,0.05555555555555555,0.09494083013044215,0.13028909167121408,0.04508568420385389,0.05141351506886235,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,46,43,0.01809502353904055,0.2182373350769369,0.21652626330315833,0.09875927420876114,0.11536010903657606,0.14912946789209416,0.016844793873788604,0.01608703111379432,18,46|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,42,42,0.04322266461883397,0.21256156898569728,0.21691514682103027,0.07638740501592309,0.08144603327817103,0.12978777851880205,0.02627059490591309,0.032684016345326264,18,42|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,42,43,0.00216387928081475,0.2347803275342268,0.2043777790460927,0.09721925447629062,0.002626832745354275,0.09318943535124759,0.0021552297076121124,0.002008867049788531,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,43,42,0.026254563105986922,0.20009933067453808,0.2120669322922884,0.08641535418570365,0.1223661279447973,0.14844809793314068,0.01478302938677791,0.01653711365296714,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,43,43,0.04316277951190585,0.18215237054095923,0.19015664774380153,0.09721925447629062,0.13403940153185717,0.1477511006897339,0.02752560945705698,0.030084506062372673,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,44,42,0.01804120808097815,0.22622311044082194,0.2358584190825272,0.11727515281585174,0.029109008728078683,0.12032082050929144,0.011485234697307976,0.01477260814642735,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,44,43,0.013958896477377651,0.2142693910551889,0.22063339133404,0.09721925447629062,0.0974051384103915,0.14218161512188168,0.009512129250921797,0.010521904312502274,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,45,42,0.015605440566107631,0.2379191957129458,0.23079808895993098,0.0920060883452081,0.01876526666363155,0.10918462416802707,0.008018926792145704,0.011936970215812977,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,45,43,0.051404079537545985,0.2280298000774149,0.23222718415154078,0.10220889783263903,0.0989294781830912,0.147997629380627,0.030493509913271148,0.03525341134142554,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,46,42,0.06356901200651201,0.22144437865749694,0.22150290063424186,0.05555555555555555,0.1341286254645781,0.1516150764519063,0.035844125569359425,0.04587734886115416,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,46,43,0.005810967084488583,0.23267709711509305,0.2287255573372583,0.09875927420876114,0.04585533909438007,0.12197249756713235,0.005384149087653325,0.005264420605381872,18,46|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,10,42,42,0.03852584840488065,0.21375735120208497,0.2276112185655316,0.07638740501592309,0.05752564747659001,0.12280435651608387,0.02129038640315424,0.02691797159848684,18,42|42,gate5b_id_ton_iot,128,128
