protocol,dataset_tag,model,svd_dim,attack_family,attack,impact_mean,prediction_change_mean,feature_detectability_mean,feature_prediction_detectability_mean,label_marginal_detectability_mean,joint_outcome_detectability_mean,full_detectability_mean,n_split_clusters,n_model_seeds,raw_integrity_jsd_vs_clean_eval_max,raw_integrity_mmd_vs_clean_eval_max,raw_integrity_ks_reject05_vs_clean_eval_max,raw_integrity_score_jsd_vs_clean_eval_max,raw_integrity_label_prior_shift_max,raw_integrity_label_jsd_max,feature_prediction_structurally_blind,label_marginal_structurally_blind,impact_locus,gate,max_train,max_test
id,idcc6a61e9,qsvc_z_r1,8,target_shift,label_flip_prior_preserving_r_0.100,0.034375,0.0,0.0,0.0,0.0,0.01702938502457974,0.007740629556627155,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
ood,tr993984ca__teb9107599,qsvc_zz_r1,12,target_shift,label_flip_r_0.050,0.034367643593381195,0.0,0.0,0.0,0.4147281550477782,0.02222171744138711,0.085505899754772,5,2,0.0,0.0,0.0,0.0,0.0234375,0.0002748343945789,True,False,evaluation_or_label_path,gate6_ood_unsw,128,128
id,id6292a46b,qsvc_z_r1,12,target_shift,label_flip_r_0.050,0.03418055393600617,0.0,0.0,0.0,0.5235872621545179,0.026220532782974405,0.10711610802035523,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5a_id_unsw,128,128
id,id8c8771f4,svc_rbf,8,target_shift,label_flip_r_0.050,0.034013952073656914,0.0,0.0,0.0,0.6256767887215244,0.014919848656741019,0.120541165520614,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate2_id_256,256,256
id,id6292a46b,qsvc_zz_r1,8,target_shift,label_flip_r_0.050,0.03365270151210537,0.0,0.0,0.0,0.5235872621545179,0.043575078529943564,0.11500453790534122,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5a_id_unsw,128,128
ood,tr993984ca__teb9107599,svc_rbf,10,target_shift,label_flip_r_0.050,0.03325825075821371,0.0,0.0,0.0,0.4147281550477782,0.02119617827535473,0.08503974558839364,5,2,0.0,0.0,0.0,0.0,0.0234375,0.0002748343945789,True,False,evaluation_or_label_path,gate6_ood_unsw,128,128
id,id6292a46b,qsvc_zz_r1,12,target_shift,label_flip_r_0.050,0.03294079330696907,0.0,0.0,0.0,0.5235872621545179,0.02617872925660983,0.10709710641746226,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5a_id_unsw,128,128
ood,tr993984ca__teb9107599,qsvc_zz_r1,10,target_shift,label_flip_r_0.050,0.03285681989485892,0.0,0.0,0.0,0.4147281550477782,0.021828712684506,0.08532726122891696,5,2,0.0,0.0,0.0,0.0,0.0234375,0.0002748343945789,True,False,evaluation_or_label_path,gate6_ood_unsw,128,128
id,id6292a46b,qsvc_zz_r1,10,target_shift,label_flip_r_0.050,0.032702938447377386,0.0,0.0,0.0,0.5235872621545179,0.030788013216596532,0.10919223549018349,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5a_id_unsw,128,128
id,id6292a46b,qsvc_z_r1,10,target_shift,label_flip_r_0.050,0.03268469428490456,0.0,0.0,0.0,0.5235872621545179,0.027987315528107633,0.10791919108632489,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5a_id_unsw,128,128
id,idcc6a61e9,qsvc_z_r1,12,target_shift,label_flip_r_0.050,0.03237158821122041,0.0,0.0,0.0,0.5235872621545179,0.016244732435115455,0.102581653316783,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id8c8771f4,qsvc_zz_r1,12,target_shift,label_flip_r_0.050,0.032162533390417844,0.0,0.0,0.0,0.6256767887215244,0.01268272672765398,0.11952429191648353,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate2_id_256,256,256
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,target_shift,label_flip_r_0.050,0.032054932105596165,0.0,0.0,0.0,0.5235872621545179,0.01572096429501895,0.10234357688946641,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id8c8771f4,qsvc_zz_r1,8,target_shift,label_flip_r_0.050,0.031930596841879585,0.0,0.0,0.0,0.6256767887215244,0.012342978414926448,0.11936986086524375,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate2_id_256,256,256
ood,tr993984ca__teb9107599,svc_rbf,8,target_shift,label_flip_r_0.050,0.03168000281828566,0.0,0.0,0.0,0.4147281550477782,0.028219563496452105,0.08823219341616519,5,2,0.0,0.0,0.0,0.0,0.0234375,0.0002748343945789,True,False,evaluation_or_label_path,gate6_ood_unsw,128,128
ood,tr993984ca__teb9107599,qsvc_zz_r1,8,target_shift,label_flip_r_0.050,0.031502205822320876,0.0,0.0,0.0,0.4147281550477782,0.028895128664260743,0.08853926849244184,5,2,0.0,0.0,0.0,0.0,0.0234375,0.0002748343945789,True,False,evaluation_or_label_path,gate6_ood_unsw,128,128
id,idcc6a61e9,qsvc_zz_r1,8,target_shift,label_flip_prior_preserving_r_0.050,0.03125,0.0,0.0,0.0,0.0,0.013394797529139111,0.006088544331426868,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,target_shift,label_flip_prior_preserving_r_0.050,0.03125,0.0,0.0,0.0,0.0,0.015547723708917643,0.007067147140417111,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,12,target_shift,label_flip_prior_preserving_r_0.050,0.03125,0.0,0.0,0.0,0.0,0.015520340967830776,0.007054700439923079,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id8c8771f4,qsvc_zz_r1,10,target_shift,label_flip_r_0.050,0.03067314103952417,0.0,0.0,0.0,0.6256767887215244,0.012808456473126973,0.11958144180078942,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate2_id_256,256,256
id,id6292a46b,svc_rbf,8,target_shift,label_flip_r_0.050,0.030508240657912883,0.0,0.0,0.0,0.5235872621545179,0.041074869449176724,0.11386807923226538,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5a_id_unsw,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,10,target_shift,label_flip_r_0.050,0.03038733164237195,0.0,0.0,0.0,0.23677225212933703,0.03877698405421725,0.060675402229978206,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate3b_ood_tue_fri_portscan,128,128
ood,tr993984ca__teb9107599,svc_rbf,8,target_shift,label_flip_prior_preserving_r_0.050,0.0296875,0.0,0.0,0.0,0.0,0.026841173196582902,0.012200533271174045,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate6_ood_unsw,128,128
id,id6292a46b,svc_rbf,10,target_shift,label_flip_r_0.050,0.02913074283440894,0.0,0.0,0.0,0.5235872621545179,0.025829444272961223,0.1069383405158038,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,12,target_shift,label_flip_r_0.050,0.028833356775507014,0.0,0.0,0.0,0.5235872621545179,0.022294935712547717,0.10533174571561583,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5a_id_unsw,128,128
ood,tr993984ca__teb9107599,svc_rbf,10,target_shift,label_flip_prior_preserving_r_0.050,0.028125,0.0,0.0,0.0,0.0,0.01940340651910144,0.008819730235955201,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate6_ood_unsw,128,128
ood,tr993984ca__teb9107599,svc_rbf,12,target_shift,label_flip_prior_preserving_r_0.050,0.028125,0.0,0.0,0.0,0.0,0.017013755129108136,0.007733525058685517,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate6_ood_unsw,128,128
id,id8c8771f4,svc_rbf,12,target_shift,label_flip_prior_preserving_r_0.050,0.02734375,0.0,0.0,0.0,0.0,0.01078158488181394,0.0049007204008245184,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,8,target_shift,label_flip_prior_preserving_r_0.050,0.0265625,0.0,0.0,0.0,0.0,0.010605447267334034,0.004820657848788197,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate2_id_256,256,256
id,id8c8771f4,svc_rbf,10,target_shift,label_flip_prior_preserving_r_0.050,0.0265625,0.0,0.0,0.0,0.0,0.011715464638425696,0.005325211199284407,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate2_id_256,256,256
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,target_shift,label_flip_prior_preserving_r_0.050,0.0265625,0.0,0.0,0.0,0.0,0.012112749099349358,0.0055057950451587985,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id8c8771f4,qsvc_zz_r1,8,target_shift,label_flip_prior_preserving_r_0.050,0.02578125,0.0,0.0,0.0,0.0,0.008646916842344919,0.003930416746520418,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate2_id_256,256,256
id,id8c8771f4,qsvc_zz_r1,10,target_shift,label_flip_prior_preserving_r_0.050,0.02578125,0.0,0.0,0.0,0.0,0.009186120073616577,0.004175509124371171,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate2_id_256,256,256
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,target_shift,label_flip_r_0.050,0.0257789662767954,0.0,0.0,0.0,0.5235872621545179,0.015220564451208484,0.10211612241500709,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id6292a46b,qsvc_pauli_xyz_r1,12,target_shift,label_flip_prior_preserving_r_0.050,0.025,0.0,0.0,0.0,0.0,0.016378078109439437,0.007444580958836107,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,target_shift,label_flip_r_0.050,0.02448540065932146,0.0,0.0,0.0,0.5235872621545179,0.013465061764193311,0.10131816664818202,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,target_shift,label_flip_r_0.050,0.024480316882832812,0.0,0.0,0.0,0.5235872621545179,0.014359384923418228,0.10172467717510243,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,target_shift,label_flip_r_0.100,0.02417553399987474,0.0,0.0,0.0,0.8306353631849717,0.012588329731308556,0.15674657954786236,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,10,target_shift,label_flip_r_0.050,0.02362026890677067,0.0,0.0,0.0,0.5235872621545179,0.015259373920277607,0.10213376308276578,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id6292a46b,qsvc_pauli_xyz_r1,10,target_shift,label_flip_prior_preserving_r_0.050,0.0234375,0.0,0.0,0.0,0.0,0.016337309296025594,0.007426049680011634,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,id6292a46b,qsvc_zz_r1,10,target_shift,label_flip_prior_preserving_r_0.050,0.0234375,0.0,0.0,0.0,0.0,0.016767230052043645,0.007621468205474384,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,idcc6a61e9,qsvc_z_r1,12,target_shift,label_flip_prior_preserving_r_0.050,0.0234375,0.0,0.0,0.0,0.0,0.01083011612548019,0.004922780057036449,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
ood,tr993984ca__teb9107599,qsvc_zz_r1,8,target_shift,label_flip_prior_preserving_r_0.050,0.0234375,0.0,0.0,0.0,0.0,0.02126455900003335,0.009665708636378795,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate6_ood_unsw,128,128
id,idcc6a61e9,qsvc_zz_r1,12,target_shift,label_flip_r_0.020,0.02275128657185108,0.0,0.0,0.0,0.302255259159836,0.011516172347073214,0.06019012545954892,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,target_shift,label_flip_r_0.020,0.02272886443753376,0.0,0.0,0.0,0.302255259159836,0.012057342216281181,0.06043611176373435,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id8c8771f4,qsvc_zz_r1,12,target_shift,label_flip_prior_preserving_r_0.050,0.02265625,0.0,0.0,0.0,0.0,0.007877979165032935,0.003580899620469516,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate2_id_256,256,256
id,idcc6a61e9,qsvc_zz_r1,8,target_shift,label_flip_r_0.020,0.022451479971641243,0.0,0.0,0.0,0.302255259159836,0.010755224149476897,0.05984423991518695,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id6292a46b,qsvc_pauli_xyz_r1,8,target_shift,label_flip_prior_preserving_r_0.050,0.021875,0.0,0.0,0.0,0.0,0.021053617391028477,0.009569826086831126,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,id6292a46b,qsvc_z_r1,10,target_shift,label_flip_prior_preserving_r_0.050,0.021875,0.0,0.0,0.0,0.0,0.017666913415306428,0.00803041518877565,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,id6292a46b,qsvc_z_r1,12,target_shift,label_flip_prior_preserving_r_0.050,0.021875,0.0,0.0,0.0,0.0,0.013997822895793998,0.0063626467708154544,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,id6292a46b,qsvc_zz_r1,12,target_shift,label_flip_prior_preserving_r_0.050,0.021875,0.0,0.0,0.0,0.0,0.01493128297530659,0.00678694680695754,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,target_shift,label_flip_prior_preserving_r_0.050,0.021875,0.0,0.0,0.0,0.0,0.009659926139588354,0.004390875517994707,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,target_shift,label_flip_prior_preserving_r_0.050,0.021875,0.0,0.0,0.0,0.0,0.010621327481642451,0.004827876128019296,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
ood,tr993984ca__teb9107599,qsvc_zz_r1,10,target_shift,label_flip_prior_preserving_r_0.050,0.021875,0.0,0.0,0.0,0.0,0.015461023092777543,0.007027737769444336,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate6_ood_unsw,128,128
ood,tr993984ca__teb9107599,qsvc_zz_r1,12,target_shift,label_flip_prior_preserving_r_0.050,0.021875,0.0,0.0,0.0,0.0,0.01298902083986558,0.005904100381757082,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate6_ood_unsw,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,target_shift,label_flip_r_0.100,0.02154562660221446,0.0,0.0,0.0,0.9031082880500362,0.09525930701266291,0.20750119192394428,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate3b_ood_tue_fri_portscan,128,128
id,idcc6a61e9,qsvc_z_r1,8,target_shift,label_flip_r_0.050,0.02135672378064456,0.0,0.0,0.0,0.5235872621545179,0.012254662929385634,0.10076798535963308,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,10,target_shift,label_flip_r_0.050,0.02098018968223227,0.0,0.0,0.0,0.5235872621545179,0.014197971065816103,0.10165130723982874,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,target_shift,label_flip_r_0.100,0.02076739020012322,0.0,0.0,0.0,0.8306353631849717,0.010017558914593116,0.15557804735844627,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id6292a46b,qsvc_z_r1,8,target_shift,label_flip_prior_preserving_r_0.050,0.0203125,0.0,0.0,0.0,0.0,0.01902188761415548,0.008646312551888854,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,8,target_shift,label_flip_prior_preserving_r_0.050,0.0203125,0.0,0.0,0.0,0.0,0.02115652355341256,0.009616601615187527,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,id6292a46b,svc_rbf,10,target_shift,label_flip_prior_preserving_r_0.050,0.0203125,0.0,0.0,0.0,0.0,0.014173665257788872,0.00644257511717676,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,target_shift,label_flip_prior_preserving_r_0.050,0.0203125,0.0,0.0,0.0,0.0,0.009999495553063217,0.004545225251392372,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,8,target_shift,label_flip_prior_preserving_r_0.050,0.0203125,0.0,0.0,0.0,0.0,0.008846586096439558,0.004021175498381617,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,target_shift,label_flip_prior_preserving_r_0.100,0.0203125,0.0,0.0,0.0,0.0,0.01097592418157522,0.004989056446170554,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,8,target_shift,label_flip_r_0.100,0.0202175031100322,0.0,0.0,0.0,0.8306353631849717,0.010285613785812232,0.1556998904817277,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id8c8771f4,qsvc_zz_r1,12,target_shift,label_flip_r_0.020,0.01935454730106657,0.0,0.0,0.0,0.298375315796864,0.007861048088436356,0.057823261094173614,5,2,0.0,0.0,0.0,0.0,0.0234375,0.0002748343945789,True,False,evaluation_or_label_path,gate2_id_256,256,256
id,id6292a46b,svc_rbf,12,target_shift,label_flip_prior_preserving_r_0.050,0.01875,0.0,0.0,0.0,0.0,0.011734031767371046,0.005333650803350476,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,idcc6a61e9,svc_rbf,10,target_shift,label_flip_prior_preserving_r_0.050,0.01875,0.0,0.0,0.0,0.0,0.009547410955242353,0.004339732252382888,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id8c8771f4,qsvc_zz_r1,10,target_shift,label_flip_r_0.020,0.01867117386283561,0.0,0.0,0.0,0.298375315796864,0.008262502430294428,0.05800574034047273,5,2,0.0,0.0,0.0,0.0,0.0234375,0.0002748343945789,True,False,evaluation_or_label_path,gate2_id_256,256,256
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,target_shift,label_flip_r_0.050,0.018374809554245038,0.0,0.0,0.0,0.23677225212933703,0.06150996710762846,0.07100857634516514,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate3b_ood_tue_fri_portscan,128,128
id,id8c8771f4,svc_rbf,12,target_shift,label_flip_r_0.020,0.01789840718681894,0.0,0.0,0.0,0.298375315796864,0.0074962431479040055,0.05765744066665891,5,2,0.0,0.0,0.0,0.0,0.0234375,0.0002748343945789,True,False,evaluation_or_label_path,gate2_id_256,256,256
id,idcc6a61e9,qsvc_pauli_xyz_r1,12,target_shift,label_flip_r_0.020,0.01741451928447891,0.0,0.0,0.0,0.302255259159836,0.00832403075738503,0.05873915200969064,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id6292a46b,qsvc_zz_r1,8,target_shift,label_flip_prior_preserving_r_0.050,0.0171875,0.0,0.0,0.0,0.0,0.018052324635157824,0.00820560210688992,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5a_id_unsw,128,128
id,idcc6a61e9,qsvc_z_r1,10,target_shift,label_flip_prior_preserving_r_0.050,0.0171875,0.0,0.0,0.0,0.0,0.008674496337316968,0.003942952880598622,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,target_shift,label_flip_prior_preserving_r_0.050,0.0171875,0.0,0.0,0.0,0.0,0.00765456126808514,0.0034793460309477916,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate3b_ood_tue_fri_portscan,128,128
id,idcc6a61e9,svc_rbf,8,target_shift,label_flip_r_0.050,0.0165698545881413,0.0,0.0,0.0,0.5235872621545179,0.011887424112068922,0.10060105862448912,5,2,0.0,0.0,0.0,0.0,0.0390625,0.0007643013153583,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,target_shift,label_flip_r_0.020,0.01618574917466044,0.0,0.0,0.0,0.302255259159836,0.008274013162187713,0.05871641673914642,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id6292a46b,qsvc_pauli_xyz_r1,8,target_shift,label_flip_r_0.020,0.016173569374174194,0.0,0.0,0.0,0.302255259159836,0.018051243448728445,0.06316061232393765,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate5a_id_unsw,128,128
ood,tr993984ca__teb9107599,qsvc_zz_r1,8,target_shift,label_flip_r_0.020,0.01589055170605387,0.0,0.0,0.0,0.5327864846804291,0.016551963063324036,0.1043938895161344,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate6_ood_unsw,128,128
id,idcc6a61e9,qsvc_pauli_xyz_r1,10,target_shift,label_flip_r_0.020,0.01583217801463766,0.0,0.0,0.0,0.302255259159836,0.008701571834635166,0.05891076159025889,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
id,id8c8771f4,qsvc_zz_r1,8,target_shift,label_flip_r_0.020,0.015782221233996672,0.0,0.0,0.0,0.298375315796864,0.006551498083834766,0.05722801109208199,5,2,0.0,0.0,0.0,0.0,0.0234375,0.0002748343945789,True,False,evaluation_or_label_path,gate2_id_256,256,256
ood,tr993984ca__teb9107599,svc_rbf,8,target_shift,label_flip_r_0.020,0.01576783292255919,0.0,0.0,0.0,0.5327864846804291,0.01590604256146948,0.10410028928801869,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate6_ood_unsw,128,128
ood,tr993984ca__teb9107599,qsvc_zz_r1,12,target_shift,label_flip_r_0.020,0.01568144612622601,0.0,0.0,0.0,0.5327864846804291,0.01171289125728472,0.10219431142248017,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate6_ood_unsw,128,128
id,idcc6a61e9,svc_rbf,8,target_shift,label_flip_prior_preserving_r_0.050,0.015625,0.0,0.0,0.0,0.0,0.006793526348044934,0.0030879665218386068,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate5b_id_ton_iot,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,target_shift,label_flip_prior_preserving_r_0.100,0.015625,0.0,0.0,0.0,0.0,0.008593512014535402,0.003906141824788818,5,2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,evaluation_or_label_path,gate3b_ood_tue_fri_portscan,128,128
ood,tr993984ca__teb9107599,qsvc_zz_r1,10,target_shift,label_flip_r_0.020,0.01558709706732471,0.0,0.0,0.0,0.5327864846804291,0.012379691156212588,0.1024974022856292,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate6_ood_unsw,128,128
id,idcc6a61e9,svc_rbf,10,target_shift,label_flip_r_0.020,0.015059768860172051,0.0,0.0,0.0,0.302255259159836,0.008827269971923417,0.0589678971072081,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate5b_id_ton_iot,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,target_shift,label_flip_r_0.020,0.01493985016933306,0.0,0.0,0.0,0.45483058176198793,0.0288256423064926,0.0957990340960399,5,2,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,True,False,evaluation_or_label_path,gate3b_ood_tue_fri_portscan,128,128
id,id6292a46b,qsvc_zz_r1,12,target_shift,label_flip_r_0.020,0.014843956446779012,0.0,0.0,0.0,0.302255259159836,0.010883185850330856,0.05990240432466602,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate5a_id_unsw,128,128
id,id6292a46b,qsvc_zz_r1,10,target_shift,label_flip_r_0.020,0.01482022793514724,0.0,0.0,0.0,0.302255259159836,0.012346326761865794,0.06056746837536372,5,2,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,True,False,evaluation_or_label_path,gate5a_id_unsw,128,128
