gate,protocol,dataset_tag,svd_dim,split_seed,model_seed,model,attack,attack_family,attack_priority_group,impact_bal_acc,bal_acc,bal_acc_clean,integrity_jsd_vs_clean_eval,integrity_mmd_vs_clean_eval,integrity_ks_reject05_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_pred_pos_rate_shift,integrity_pred_jsd,integrity_label_prior_shift,integrity_label_jsd,integrity_confusion_profile_l1,integrity_confusion_profile_jsd,integrity_pred_disagreement,integrity_confusion_profile_l1_delta,integrity_confusion_profile_jsd_delta,label_flip_rate,atk_family,atk_priority_group,atk_strength_nominal,atk_strength_eff,atk_sham_type,atk_pool_half,atk_draw_index,atk_n_pool_half,atk_n_pool_total,atk_n_samples,atk_n_features,atk_pos_rate_draw,atk_pool_sampling,atk_sigma,atk_mean_abs_delta,atk_max_abs_delta,atk_alpha
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_calib_16,null_control,null_calibration,0.0,0.7610022584386253,0.734375,0.0249682842005497,0.0,0.1,0.0354529020727377,0.0390625,0.0008044830358316,0.00390625,7.629530352796501e-06,0.078125,0.0013508281506937,0.4375,0.078125,0.0013508281506937,0.52734375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,16.0,322.0,644.0,256.0,10.0,0.49609375,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_calib_17,null_control,null_calibration,0.0,0.754813863928113,0.734375,0.0242588853657223,0.0,0.0,0.0340864804620845,0.01953125,0.0002030481322637,0.01953125,0.0001908198068629,0.0546875,0.0004986573603248,0.55078125,0.0546875,0.0004986573603248,0.53515625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,17.0,322.0,644.0,256.0,10.0,0.51953125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_calib_18,null_control,null_calibration,0.0,0.7466417223823836,0.734375,0.026388366898339,0.0,0.0,0.0358651012847946,0.03125,0.0005167720932959,0.03515625,0.0006188740144137,0.0703125,0.0008072540110435,0.4765625,0.0703125,0.0008072540110435,0.52734375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,18.0,322.0,644.0,256.0,10.0,0.53515625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_calib_19,null_control,null_calibration,0.0,0.7510224012696087,0.734375,0.0242856695140786,0.0,0.0,0.0359759976081458,0.00390625,8.190439605535393e-06,0.00390625,7.629530352796501e-06,0.03125,0.0002215789301069,0.47265625,0.03125,0.0002215789301069,0.49609375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,19.0,322.0,644.0,256.0,10.0,0.50390625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_calib_20,null_control,null_calibration,0.0,0.7378201601564888,0.734375,0.0252047006217162,0.0,0.0,0.0316025807106313,0.01171875,7.339858187915133e-05,0.01953125,0.0001908198068629,0.0390625,0.0005070449802834,0.41015625,0.0390625,0.0005070449802834,0.45703125,null_control,null_calibration,0.0,0.0,clean_resample,calibration,20.0,322.0,644.0,256.0,10.0,0.48046875,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_01,null_control,null_evaluation,0.0,0.7811964766332273,0.734375,0.0259390552195408,0.0,0.0,0.0456942395670662,0.03515625,0.0006528208143662,0.0234375,0.0002748343945789,0.109375,0.0027057649821039,0.48046875,0.109375,0.0027057649821039,0.5,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,1.0,322.0,644.0,256.0,10.0,0.4765625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_02,null_control,null_evaluation,0.0,0.78515625,0.734375,0.026025388949826,0.0,0.0,0.048413960965146,0.02734375,0.0003964089299618,0.0,0.0,0.1015625,0.001982441593141,0.45703125,0.1015625,0.001982441593141,0.46875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,2.0,322.0,644.0,256.0,10.0,0.5,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_03,null_control,null_evaluation,0.0,0.7752977099236641,0.734375,0.025784135614364,0.0,0.0,0.0475677505933777,0.0390625,0.0008044830358316,0.01171875,6.867555470620136e-05,0.09375,0.0020980398390426,0.5234375,0.09375,0.0020980398390426,0.51171875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,3.0,322.0,644.0,256.0,10.0,0.48828125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_04,null_control,null_evaluation,0.0,0.78125,0.734375,0.0257340699044418,0.0,0.0,0.051014053726611,0.0390625,0.0008044830358316,0.0,0.0,0.09375,0.002052340863063,0.4609375,0.09375,0.002052340863063,0.4921875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,4.0,322.0,644.0,256.0,10.0,0.5,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_05,null_control,null_evaluation,0.0,0.7839687194525904,0.734375,0.0263477551626974,0.0,0.0,0.0498036464927,0.0546875,0.0015659653137314,0.015625,0.0001221050969211,0.1171875,0.0026732880040471,0.484375,0.1171875,0.0026732880040471,0.4609375,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,5.0,322.0,644.0,256.0,10.0,0.515625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_06,null_control,null_evaluation,0.0,0.7734375,0.734375,0.0290875138473834,0.0,0.0,0.0481139930930354,0.03125,0.0005167720932959,0.0,0.0,0.078125,0.0013713961344254,0.4921875,0.078125,0.0013713961344254,0.5078125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,6.0,322.0,644.0,256.0,10.0,0.5,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_07,null_control,null_evaluation,0.0,0.7921320881401452,0.734375,0.0256223589489179,0.0,0.0,0.0499046417608463,0.0234375,0.0002918074903781,0.00390625,7.629530352796501e-06,0.1171875,0.0025274687919737,0.4921875,0.1171875,0.0025274687919737,0.44921875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,7.0,322.0,644.0,256.0,10.0,0.49609375,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_08,null_control,null_evaluation,0.0,0.7787480916030535,0.734375,0.0268164249715634,0.0,0.0,0.0527042013858609,0.01953125,0.0002030481322637,0.01171875,6.867555470620136e-05,0.09375,0.0015905990365186,0.43359375,0.09375,0.0015905990365186,0.52734375,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,8.0,322.0,644.0,256.0,10.0,0.48828125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_09,null_control,null_evaluation,0.0,0.7883428082401125,0.734375,0.0254262268971264,0.0,0.0,0.0498125138561069,0.0625,0.0020388035043367,0.01953125,0.0001908198068629,0.1328125,0.0033216157433478,0.5,0.1328125,0.0033216157433478,0.48828125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,9.0,322.0,644.0,256.0,10.0,0.51953125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_10,null_control,null_evaluation,0.0,0.7804431422816334,0.734375,0.0268775876020679,0.0,0.0,0.0459890464256978,0.02734375,0.0003964089299618,0.00390625,7.629530352796501e-06,0.09375,0.001710327214014,0.48046875,0.09375,0.001710327214014,0.48828125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,10.0,322.0,644.0,256.0,10.0,0.49609375,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_11,null_control,null_evaluation,0.0,0.7634310134310134,0.734375,0.0265427428932959,0.0,0.0,0.0557486399199369,0.02734375,0.0003964089299618,0.0078125,3.051975144599192e-05,0.0625,0.0007864253417165,0.47265625,0.0625,0.0007864253417165,0.4296875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,11.0,322.0,644.0,256.0,10.0,0.5078125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_12,null_control,null_evaluation,0.0,0.7700348432055749,0.734375,0.0290737595140773,0.0,0.0,0.0545444911737771,0.03515625,0.0006528208143662,0.01953125,0.0001908198068629,0.09375,0.0020120977409835,0.47265625,0.09375,0.0020120977409835,0.44921875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,12.0,322.0,644.0,256.0,10.0,0.48046875,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_13,null_control,null_evaluation,0.0,0.7763640812331783,0.734375,0.0248584460480894,0.0,0.0,0.0496427105516293,0.015625,0.0001302154928793,0.0234375,0.0002748343945789,0.09375,0.0016938486086665,0.4765625,0.09375,0.0016938486086665,0.484375,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,13.0,322.0,644.0,256.0,10.0,0.4765625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_14,null_control,null_evaluation,0.0,0.7856837214988691,0.734375,0.0265635712461734,0.0,0.0,0.0547001351204643,0.03515625,0.0006528208143662,0.01953125,0.0001908198068629,0.109375,0.0027774325099817,0.44921875,0.109375,0.0027774325099817,0.51171875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,14.0,322.0,644.0,256.0,10.0,0.48046875,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_15,null_control,null_evaluation,0.0,0.7909312977099237,0.734375,0.0253403119263826,0.0,0.0,0.0496324946795993,0.0390625,0.0008044830358316,0.01171875,6.867555470620136e-05,0.1171875,0.0029997557049049,0.46875,0.1171875,0.0029997557049049,0.51171875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,15.0,322.0,644.0,256.0,10.0,0.48828125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_16,null_control,null_evaluation,0.0,0.7716641221374045,0.734375,0.0278142658034232,0.0,0.0,0.0441392981534609,0.05078125,0.0013524901433592,0.01171875,6.867555470620136e-05,0.1015625,0.0026946601357032,0.49609375,0.1015625,0.0026946601357032,0.53515625,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,16.0,322.0,644.0,256.0,10.0,0.48828125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_17,null_control,null_evaluation,0.0,0.7806262589269364,0.734375,0.0280511955889978,0.0,0.0,0.0606333387408986,0.05078125,0.0013524901433592,0.00390625,7.629530352796501e-06,0.1015625,0.0027368059676407,0.44921875,0.1015625,0.0027368059676407,0.51171875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,17.0,322.0,644.0,256.0,10.0,0.49609375,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_18,null_control,null_evaluation,0.0,0.7734885995476496,0.734375,0.0260281774876361,0.0,0.0,0.0507913870337992,0.0234375,0.0002918074903781,0.01953125,0.0001908198068629,0.0859375,0.0016290247779033,0.453125,0.0859375,0.0016290247779033,0.48828125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,18.0,322.0,644.0,256.0,10.0,0.48046875,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_19,null_control,null_evaluation,0.0,0.7927134910446849,0.734375,0.0272129383954915,0.0,0.0,0.0557734221081107,0.05078125,0.0013524901433592,0.01953125,0.0001908198068629,0.125,0.0030761724028411,0.42578125,0.125,0.0030761724028411,0.48828125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,19.0,322.0,644.0,256.0,10.0,0.51953125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,clean_resample_eval_20,null_control,null_evaluation,0.0,0.7681372549019607,0.734375,0.0265795052460828,0.0,0.0,0.0537902515037591,0.03125,0.0005167720932959,0.03125,0.0004888385244522,0.1015625,0.0023599581687277,0.4140625,0.1015625,0.0023599581687277,0.4453125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,20.0,322.0,644.0,256.0,10.0,0.46875,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,sham_identity,sham,sham,0.0,0.734375,0.734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sham,sham,0.0,0.0,identity,,,,,256.0,10.0,,,,,,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,sham_tiny_gaussian_sigma_0.001,sham,sham,0.0,0.734375,0.734375,0.0038882990469553,0.0,1.0,0.0135342587843725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sham,sham,0.001,0.0007911379285935,tiny_gaussian_noise,,,,,256.0,10.0,,,0.001,0.0007911379285935,0.0040357000446936,
gate2_id_256,id,id8c8771f4,10,46,42,qsvc_zz_r1,sham_tiny_scaling_alpha_0.001,sham,sham,0.0,0.7421875,0.734375,0.0223690890558745,0.0,0.8,0.1884879030893405,0.0078125,3.269087939709305e-05,0.0,0.0,0.015625,6.410585468507018e-05,0.0078125,0.015625,6.410585468507018e-05,,sham,sham,0.001,0.0025303657998782,tiny_scaling_drift,,,,,256.0,10.0,,,,0.0025303657998782,0.0151295365325037,0.001
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean,clean,clean,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_01,null_control,null_calibration,0.0,0.7674418604651163,0.75,0.0240311984613852,0.0,0.0,0.0307726346911951,0.01953125,0.0002480265631461,0.00390625,7.629530352796501e-06,0.0390624999999998,0.0003134672369187,0.36328125,0.0390624999999998,0.0003134672369187,0.47265625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,1.0,322.0,644.0,256.0,10.0,0.50390625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_02,null_control,null_calibration,0.0,0.7649253731343284,0.75,0.0251892432288614,0.0,0.0,0.0264097121679592,0.02734375,0.0004815495378525,0.0234375,0.0002748343945789,0.0546874999999997,0.0005029430732563,0.35546875,0.0546874999999997,0.0005029430732563,0.4921875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,2.0,322.0,644.0,256.0,10.0,0.5234375,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_03,null_control,null_calibration,0.002,0.748,0.75,0.0241025691672412,0.0,0.0,0.0297978393548926,0.0078125,4.112315003015833e-05,0.01171875,6.867555470620136e-05,0.0234374999999999,7.262819716101552e-05,0.3359375,0.0234374999999999,7.262819716101552e-05,0.49609375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,3.0,322.0,644.0,256.0,10.0,0.48828125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_04,null_control,null_calibration,0.0059055118110236,0.7440944881889764,0.75,0.0246439100487593,0.0,0.0,0.0273150185902005,0.0078125,4.112315003015833e-05,0.00390625,7.629530352796501e-06,0.0156249999999999,4.2373477530080646e-05,0.3359375,0.0156249999999999,4.2373477530080646e-05,0.54296875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,4.0,322.0,644.0,256.0,10.0,0.49609375,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_05,null_control,null_calibration,0.001937984496124,0.748062015503876,0.75,0.023834299835918,0.0,0.0,0.029241649273374,0.0,0.0,0.00390625,7.629530352796501e-06,0.0078125,1.1399994437739772e-05,0.3203125,0.0078125,1.1399994437739772e-05,0.48046875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,5.0,322.0,644.0,256.0,10.0,0.50390625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_06,null_control,null_calibration,0.0,0.75,0.75,0.0254774038691216,0.0,0.1,0.0310786469591705,0.0,0.0,0.0,0.0,0.0,0.0,0.3671875,0.0,0.0,0.5,null_control,null_calibration,0.0,0.0,clean_resample,calibration,6.0,322.0,644.0,256.0,10.0,0.5,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_07,null_control,null_calibration,0.0,0.764,0.75,0.0246556493034539,0.0,0.0,0.0251817988742865,0.0078125,4.027509442201859e-05,0.01171875,6.867555470620136e-05,0.0390624999999998,0.0002625276401559,0.3359375,0.0390624999999998,0.0002625276401559,0.48046875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,7.0,322.0,644.0,256.0,10.0,0.48828125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_08,null_control,null_calibration,0.0,0.7635658914728682,0.75,0.0259355620622129,0.0,0.0,0.0301824713798297,0.015625,0.000159508515402,0.00390625,7.629530352796501e-06,0.0312499999999998,0.0001925382532069,0.375,0.0312499999999998,0.0001925382532069,0.56640625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,8.0,322.0,644.0,256.0,10.0,0.50390625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_09,null_control,null_calibration,0.0,0.7653846153846153,0.75,0.0245480054245274,0.0,0.0,0.0260278736795036,0.01953125,0.0002480265631461,0.0078125,3.051975144599192e-05,0.0390624999999998,0.0002693059904703,0.37890625,0.0390624999999998,0.0002693059904703,0.4453125,null_control,null_calibration,0.0,0.0,clean_resample,calibration,9.0,322.0,644.0,256.0,10.0,0.5078125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_10,null_control,null_calibration,0.0,0.7537878787878788,0.75,0.0265070591237198,0.0,0.1,0.0282049857427185,0.01171875,9.01665896255138e-05,0.015625,0.0001221050969211,0.0312499999999998,0.0001366748456863,0.39453125,0.0312499999999998,0.0001366748456863,0.4609375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,10.0,322.0,644.0,256.0,10.0,0.515625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_11,null_control,null_calibration,0.0,0.7536231884057971,0.75,0.0257137780294918,0.0,0.0,0.0314885992369872,0.0234375,0.0003554576709556,0.0390625,0.0007643013153583,0.0781249999999996,0.0007779231770216,0.390625,0.0781249999999996,0.0007779231770216,0.53125,null_control,null_calibration,0.0,0.0,clean_resample,calibration,11.0,322.0,644.0,256.0,10.0,0.5390625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_12,null_control,null_calibration,0.0,0.7653846153846153,0.75,0.0261794075456878,0.0,0.1,0.0347633567458188,0.01953125,0.0002480265631461,0.0078125,3.051975144599192e-05,0.0390624999999998,0.0002693059904703,0.39453125,0.0390624999999998,0.0002693059904703,0.546875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,12.0,322.0,644.0,256.0,10.0,0.5078125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_13,null_control,null_calibration,0.0,0.7558139534883721,0.75,0.0269692761184916,0.0,0.0,0.0370369491278478,0.0078125,4.027509442201859e-05,0.00390625,7.629530352796501e-06,0.0156249999999999,4.1568477006346605e-05,0.3671875,0.0156249999999999,4.1568477006346605e-05,0.55859375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,13.0,322.0,644.0,256.0,10.0,0.50390625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_14,null_control,null_calibration,0.0,0.78,0.75,0.0239142325304793,0.0,0.0,0.0226220999371348,0.0234375,0.0003554576709556,0.01171875,6.867555470620136e-05,0.0703124999999997,0.0009617373342929,0.3515625,0.0703124999999997,0.0009617373342929,0.53515625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,14.0,322.0,644.0,256.0,10.0,0.48828125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_15,null_control,null_calibration,0.0,0.7557251908396947,0.75,0.0258893324441619,0.0,0.0,0.0248764143822166,0.01171875,9.01665896255138e-05,0.01171875,6.867555470620136e-05,0.0234374999999998,0.0001018381373395,0.39453125,0.0234374999999998,0.0001018381373395,0.49609375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,15.0,322.0,644.0,256.0,10.0,0.51171875,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_16,null_control,null_calibration,0.0,0.7677165354330708,0.75,0.0249682841968011,0.0,0.1,0.0264355968140128,0.015625,0.000159508515402,0.00390625,7.629530352796501e-06,0.0390624999999998,0.0003207322133387,0.3515625,0.0390624999999998,0.0003207322133387,0.52734375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,16.0,322.0,644.0,256.0,10.0,0.49609375,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_17,null_control,null_calibration,0.0,0.7593984962406015,0.75,0.0242588853616815,0.0,0.0,0.0353172686353296,0.01953125,0.0002480265631461,0.01953125,0.0001908198068629,0.0390624999999998,0.0002808812581955,0.42578125,0.0390624999999998,0.0002808812581955,0.53515625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,17.0,322.0,644.0,256.0,10.0,0.51953125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_18,null_control,null_calibration,0.0018248175182481,0.7481751824817519,0.75,0.0263883668946581,0.0,0.0,0.0288477226782199,0.015625,0.000159508515402,0.03515625,0.0006188740144137,0.0703124999999997,0.0006223171208872,0.359375,0.0703124999999997,0.0006223171208872,0.52734375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,18.0,322.0,644.0,256.0,10.0,0.53515625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_19,null_control,null_calibration,0.0,0.751937984496124,0.75,0.0242856695108118,0.0,0.0,0.0244456998179335,0.00390625,1.01201021965511e-05,0.00390625,7.629530352796501e-06,0.0078125,1.1399994437739772e-05,0.37109375,0.0078125,1.1399994437739772e-05,0.49609375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,19.0,322.0,644.0,256.0,10.0,0.50390625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_calib_20,null_control,null_calibration,0.0,0.7560975609756098,0.75,0.0252047006177265,0.0,0.0,0.0341634068208123,0.00390625,1.0226076790012071e-05,0.01953125,0.0001908198068629,0.0390624999999998,0.0002272656668712,0.33203125,0.0390624999999998,0.0002272656668712,0.45703125,null_control,null_calibration,0.0,0.0,clean_resample,calibration,20.0,322.0,644.0,256.0,10.0,0.48046875,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_eval_01,null_control,null_evaluation,0.0204918032786884,0.7295081967213115,0.75,0.0259390552160206,0.0,0.0,0.0295558727202585,0.03125,0.0006806696681912,0.0234375,0.0002748343945789,0.0624999999999996,0.0006854649771417,0.3515625,0.0624999999999996,0.0006854649771417,0.5,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,1.0,322.0,644.0,256.0,10.0,0.4765625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_eval_02,null_control,null_evaluation,0.01171875,0.73828125,0.75,0.0260253889472582,0.0283514742880795,0.0,0.0314258190712438,0.01171875,9.303023483294436e-05,0.0,0.0,0.0234374999999998,0.0001374171972893,0.39453125,0.0234374999999998,0.0001374171972893,0.46875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,2.0,322.0,644.0,256.0,10.0,0.5,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_eval_03,null_control,null_evaluation,0.006,0.744,0.75,0.0257841356108731,0.0159352956356286,0.0,0.0347452300900017,0.01171875,9.303023483294436e-05,0.01171875,6.867555470620136e-05,0.0234374999999999,0.0001042546146558,0.39453125,0.0234374999999999,0.0001042546146558,0.51171875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,3.0,322.0,644.0,256.0,10.0,0.48828125,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_eval_04,null_control,null_evaluation,0.0078125,0.7421875,0.75,0.0257340699010748,0.0322165303774304,0.0,0.0269205350767919,0.0078125,4.112315003015833e-05,0.0,0.0,0.0156249999999999,6.105254846053179e-05,0.3828125,0.0156249999999999,6.105254846053179e-05,0.4921875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,4.0,322.0,644.0,256.0,10.0,0.5,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_eval_05,null_control,null_evaluation,0.0075757575757575,0.7424242424242424,0.75,0.0263477551581909,0.0281166989248202,0.0,0.0318599975387927,0.0,0.0,0.015625,0.0001221050969211,0.0312499999999998,0.0001803959071662,0.3515625,0.0312499999999998,0.0001803959071662,0.4609375,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,5.0,322.0,644.0,256.0,10.0,0.515625,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_eval_06,null_control,null_evaluation,0.01953125,0.73046875,0.75,0.0290875138426852,0.0,0.0,0.0327161046133595,0.01953125,0.0002613058290689,0.0,0.0,0.0390624999999998,0.0003821506576788,0.37109375,0.0390624999999998,0.0003821506576788,0.5078125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,6.0,322.0,644.0,256.0,10.0,0.5,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_eval_07,null_control,null_evaluation,0.0098425196850393,0.7401574803149606,0.75,0.0256223589457291,0.0,0.0,0.0266196722341217,0.01171875,9.303023483294436e-05,0.00390625,7.629530352796501e-06,0.0234374999999998,0.0001041683775935,0.40234375,0.0234374999999998,0.0001041683775935,0.44921875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,7.0,322.0,644.0,256.0,10.0,0.49609375,simple_random_without_replacement,,,,
gate2_id_256,id,id8c8771f4,10,46,42,svc_rbf,clean_resample_eval_08,null_control,null_evaluation,0.018,0.732,0.75,0.0268164249674685,0.0,0.0,0.0302763895575773,0.0234375,0.000378430047965,0.01171875,6.867555470620136e-05,0.0468749999999998,0.0003893155697075,0.3671875,0.0468749999999998,0.0003893155697075,0.52734375,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,8.0,322.0,644.0,256.0,10.0,0.48828125,simple_random_without_replacement,,,,
