attack,gate,target,target_kind,n,n_fire,fire_rate,ci95_low,ci95_high
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,integrity_pred_pos_rate_shift,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,integrity_pred_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,integrity_label_prior_shift,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,integrity_label_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,integrity_confusion_profile_l1,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,integrity_confusion_profile_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,I_X,regime,120,23,0.19166666666666668,0.1255517248564641,0.27358238273731983
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,I_XF,regime,120,23,0.19166666666666668,0.1255517248564641,0.27358238273731983
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,I_Ym,regime,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,I_XFY,regime,120,23,0.19166666666666668,0.1255517248564641,0.27358238273731983
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,integrity_pred_disagreement,sensor_exact,120,6,0.05,0.018567586782669152,0.10565385451871234
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,integrity_confusion_profile_l1_delta,sensor_exact,120,6,0.05,0.018567586782669152,0.10565385451871234
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,integrity_confusion_profile_jsd_delta,sensor_exact,120,6,0.05,0.018567586782669152,0.10565385451871234
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,label_flip_rate,sensor_exact,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,I_XF_item_aligned,regime_exact,120,6,0.05,0.018567586782669152,0.10565385451871234
sham_tiny_gaussian_sigma_0.001,gate5a_id_unsw,I_XFY_item_aligned,regime_exact,120,6,0.05,0.018567586782669152,0.10565385451871234
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_jsd_vs_clean_eval,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_mmd_vs_clean_eval,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_ks_reject05_vs_clean_eval,sensor,120,77,0.6416666666666667,0.5490390361808863,0.7271215188316005
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_score_jsd_vs_clean_eval,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_pred_pos_rate_shift,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_pred_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_label_prior_shift,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_label_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_confusion_profile_l1,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_confusion_profile_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,I_X,regime,120,77,0.6416666666666667,0.5490390361808863,0.7271215188316005
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,I_XF,regime,120,77,0.6416666666666667,0.5490390361808863,0.7271215188316005
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,I_Ym,regime,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,I_XFY,regime,120,77,0.6416666666666667,0.5490390361808863,0.7271215188316005
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_pred_disagreement,sensor_exact,120,4,0.03333333333333333,0.009155505556836712,0.08314872142851011
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_confusion_profile_l1_delta,sensor_exact,120,4,0.03333333333333333,0.009155505556836712,0.08314872142851011
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,integrity_confusion_profile_jsd_delta,sensor_exact,120,4,0.03333333333333333,0.009155505556836712,0.08314872142851011
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,label_flip_rate,sensor_exact,120,0,0.0,0.0,0.03027297257742007
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,I_XF_item_aligned,regime_exact,120,4,0.03333333333333333,0.009155505556836712,0.08314872142851011
sham_tiny_gaussian_sigma_0.001,gate5b_id_ton_iot,I_XFY_item_aligned,regime_exact,120,4,0.03333333333333333,0.009155505556836712,0.08314872142851011
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_ks_reject05_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_score_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,I_X,regime,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,I_XF,regime,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,I_XFY,regime,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_pred_disagreement,sensor_exact,60,4,0.06666666666666667,0.01846177757588151,0.1619867551977289
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_confusion_profile_l1_delta,sensor_exact,60,4,0.06666666666666667,0.01846177757588151,0.1619867551977289
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,integrity_confusion_profile_jsd_delta,sensor_exact,60,4,0.06666666666666667,0.01846177757588151,0.1619867551977289
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,I_XF_item_aligned,regime_exact,60,4,0.06666666666666667,0.01846177757588151,0.1619867551977289
sham_tiny_gaussian_sigma_0.001,gate6_ood_unsw,I_XFY_item_aligned,regime_exact,60,4,0.06666666666666667,0.01846177757588151,0.1619867551977289
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_jsd_vs_clean_eval,sensor,60,1,0.016666666666666666,0.00042187445234200915,0.08939905005748702
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_score_jsd_vs_clean_eval,sensor,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate2_id_256,I_X,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate2_id_256,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate2_id_256,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate2_id_256,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_pred_disagreement,sensor_exact,60,9,0.15,0.07095619525709117,0.26574044775729516
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_confusion_profile_l1_delta,sensor_exact,60,9,0.15,0.07095619525709117,0.26574044775729516
sham_tiny_scaling_alpha_0.001,gate2_id_256,integrity_confusion_profile_jsd_delta,sensor_exact,60,9,0.15,0.07095619525709117,0.26574044775729516
sham_tiny_scaling_alpha_0.001,gate2_id_256,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate2_id_256,I_XF_item_aligned,regime_exact,60,9,0.15,0.07095619525709117,0.26574044775729516
sham_tiny_scaling_alpha_0.001,gate2_id_256,I_XFY_item_aligned,regime_exact,60,9,0.15,0.07095619525709117,0.26574044775729516
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_score_jsd_vs_clean_eval,sensor,60,10,0.16666666666666666,0.08292881015906373,0.28521925482870264
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,I_X,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_pred_disagreement,sensor_exact,60,2,0.03333333333333333,0.004062624642093498,0.11528104441925167
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_confusion_profile_l1_delta,sensor_exact,60,2,0.03333333333333333,0.004062624642093498,0.11528104441925167
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,integrity_confusion_profile_jsd_delta,sensor_exact,60,2,0.03333333333333333,0.004062624642093498,0.11528104441925167
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,I_XF_item_aligned,regime_exact,60,2,0.03333333333333333,0.004062624642093498,0.11528104441925167
sham_tiny_scaling_alpha_0.001,gate3a_ood_tue_wed,I_XFY_item_aligned,regime_exact,60,2,0.03333333333333333,0.004062624642093498,0.11528104441925167
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_jsd_vs_clean_eval,sensor,60,3,0.05,0.010432329644348228,0.1392432467210728
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_score_jsd_vs_clean_eval,sensor,60,14,0.23333333333333334,0.13383734388884805,0.3603827871057576
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,I_X,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_pred_disagreement,sensor_exact,60,12,0.2,0.10784112252436197,0.32330042380129065
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_confusion_profile_l1_delta,sensor_exact,60,12,0.2,0.10784112252436197,0.32330042380129065
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,integrity_confusion_profile_jsd_delta,sensor_exact,60,12,0.2,0.10784112252436197,0.32330042380129065
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,I_XF_item_aligned,regime_exact,60,12,0.2,0.10784112252436197,0.32330042380129065
sham_tiny_scaling_alpha_0.001,gate3b_ood_tue_fri_portscan,I_XFY_item_aligned,regime_exact,60,12,0.2,0.10784112252436197,0.32330042380129065
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_jsd_vs_clean_eval,sensor,60,1,0.016666666666666666,0.00042187445234200915,0.08939905005748702
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_score_jsd_vs_clean_eval,sensor,60,1,0.016666666666666666,0.00042187445234200915,0.08939905005748702
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,I_X,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_pred_disagreement,sensor_exact,60,5,0.08333333333333333,0.027613310337426412,0.1838577833765858
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_confusion_profile_l1_delta,sensor_exact,60,5,0.08333333333333333,0.027613310337426412,0.1838577833765858
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,integrity_confusion_profile_jsd_delta,sensor_exact,60,5,0.08333333333333333,0.027613310337426412,0.1838577833765858
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,I_XF_item_aligned,regime_exact,60,5,0.08333333333333333,0.027613310337426412,0.1838577833765858
sham_tiny_scaling_alpha_0.001,gate3c_ood_wed_thu_webattacks,I_XFY_item_aligned,regime_exact,60,5,0.08333333333333333,0.027613310337426412,0.1838577833765858
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_jsd_vs_clean_eval,sensor,60,8,0.13333333333333333,0.0593644227053572,0.24592222113041992
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_score_jsd_vs_clean_eval,sensor,60,15,0.25,0.1471860737990036,0.37859635547954423
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,I_X,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_pred_disagreement,sensor_exact,60,3,0.05,0.010432329644348228,0.1392432467210728
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_confusion_profile_l1_delta,sensor_exact,60,3,0.05,0.010432329644348228,0.1392432467210728
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,integrity_confusion_profile_jsd_delta,sensor_exact,60,3,0.05,0.010432329644348228,0.1392432467210728
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,I_XF_item_aligned,regime_exact,60,3,0.05,0.010432329644348228,0.1392432467210728
sham_tiny_scaling_alpha_0.001,gate3d_ood_wed_fri_morning,I_XFY_item_aligned,regime_exact,60,3,0.05,0.010432329644348228,0.1392432467210728
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_jsd_vs_clean_eval,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_mmd_vs_clean_eval,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_ks_reject05_vs_clean_eval,sensor,120,84,0.7,0.6096038905778616,0.7802435007594766
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_score_jsd_vs_clean_eval,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_pred_pos_rate_shift,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_pred_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_label_prior_shift,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_label_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_confusion_profile_l1,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_confusion_profile_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,I_X,regime,120,84,0.7,0.6096038905778616,0.7802435007594766
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,I_XF,regime,120,84,0.7,0.6096038905778616,0.7802435007594766
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,I_Ym,regime,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,I_XFY,regime,120,84,0.7,0.6096038905778616,0.7802435007594766
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_pred_disagreement,sensor_exact,120,12,0.1,0.05274778639005988,0.16816521270266582
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_confusion_profile_l1_delta,sensor_exact,120,12,0.1,0.05274778639005988,0.16816521270266582
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,integrity_confusion_profile_jsd_delta,sensor_exact,120,12,0.1,0.05274778639005988,0.16816521270266582
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,label_flip_rate,sensor_exact,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,I_XF_item_aligned,regime_exact,120,12,0.1,0.05274778639005988,0.16816521270266582
sham_tiny_scaling_alpha_0.001,gate5a_id_unsw,I_XFY_item_aligned,regime_exact,120,12,0.1,0.05274778639005988,0.16816521270266582
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_jsd_vs_clean_eval,sensor,120,9,0.075,0.034867390611962125,0.13760105789036717
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_mmd_vs_clean_eval,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_ks_reject05_vs_clean_eval,sensor,120,99,0.825,0.7450199724342716,0.8882856569062534
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_score_jsd_vs_clean_eval,sensor,120,20,0.16666666666666666,0.10487850197666275,0.24560003807731864
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_pred_pos_rate_shift,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_pred_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_label_prior_shift,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_label_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_confusion_profile_l1,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_confusion_profile_jsd,sensor,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,I_X,regime,120,102,0.85,0.7733328565873716,0.90861042747177
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,I_XF,regime,120,105,0.875,0.8022235896481744,0.9283203231112478
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,I_Ym,regime,120,0,0.0,0.0,0.03027297257742007
