all,attack_family,attack,target,target_kind,n,n_fire,detection_rate,ci95_low,ci95_high
all_environments,pipeline,feature_dropout_p_0.020,I_XF_item_aligned,regime_exact,600,293,0.48833333333333334,0.4476455372385918,0.5291364826599279
all_environments,pipeline,feature_dropout_p_0.020,I_XFY_item_aligned,regime_exact,600,293,0.48833333333333334,0.4476455372385918,0.5291364826599279
all_environments,pipeline,feature_dropout_p_0.050,integrity_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.050,integrity_mmd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.050,integrity_ks_reject05_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.050,integrity_score_jsd_vs_clean_eval,sensor,600,1,0.0016666666666666668,4.219545638717012e-05,0.009250772279374595
all_environments,pipeline,feature_dropout_p_0.050,integrity_pred_pos_rate_shift,sensor,600,9,0.015,0.00688129459678826,0.028283028358010706
all_environments,pipeline,feature_dropout_p_0.050,integrity_pred_jsd,sensor,600,11,0.018333333333333333,0.00918657415246049,0.03256620027983737
all_environments,pipeline,feature_dropout_p_0.050,integrity_label_prior_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.050,integrity_label_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.050,integrity_confusion_profile_l1,sensor,600,4,0.006666666666666667,0.001819341634142796,0.016980706739316752
all_environments,pipeline,feature_dropout_p_0.050,integrity_confusion_profile_jsd,sensor,600,6,0.01,0.0036784164456522546,0.02163795570940171
all_environments,pipeline,feature_dropout_p_0.050,I_X,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.050,I_XF,regime,600,13,0.021666666666666667,0.011585825568845139,0.03676568843449333
all_environments,pipeline,feature_dropout_p_0.050,I_Ym,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.050,I_XFY,regime,600,13,0.021666666666666667,0.011585825568845139,0.03676568843449333
all_environments,pipeline,feature_dropout_p_0.050,integrity_pred_disagreement,sensor_exact,600,423,0.705,0.6667298904521011,0.7412380927819966
all_environments,pipeline,feature_dropout_p_0.050,integrity_confusion_profile_l1_delta,sensor_exact,600,412,0.6866666666666666,0.6478660020285472,0.7236179292636367
all_environments,pipeline,feature_dropout_p_0.050,integrity_confusion_profile_jsd_delta,sensor_exact,600,412,0.6866666666666666,0.6478660020285472,0.7236179292636367
all_environments,pipeline,feature_dropout_p_0.050,label_flip_rate,sensor_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.050,I_XF_item_aligned,regime_exact,600,423,0.705,0.6667298904521011,0.7412380927819966
all_environments,pipeline,feature_dropout_p_0.050,I_XFY_item_aligned,regime_exact,600,423,0.705,0.6667298904521011,0.7412380927819966
all_environments,pipeline,feature_dropout_p_0.100,integrity_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.100,integrity_mmd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.100,integrity_ks_reject05_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.100,integrity_score_jsd_vs_clean_eval,sensor,600,21,0.035,0.021793621965507267,0.05300524321915088
all_environments,pipeline,feature_dropout_p_0.100,integrity_pred_pos_rate_shift,sensor,600,19,0.03166666666666667,0.01917090026733212,0.049010998614013666
all_environments,pipeline,feature_dropout_p_0.100,integrity_pred_jsd,sensor,600,23,0.03833333333333333,0.024452463612503566,0.05696555338746009
all_environments,pipeline,feature_dropout_p_0.100,integrity_label_prior_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.100,integrity_label_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.100,integrity_confusion_profile_l1,sensor,600,11,0.018333333333333333,0.00918657415246049,0.03256620027983737
all_environments,pipeline,feature_dropout_p_0.100,integrity_confusion_profile_jsd,sensor,600,14,0.023333333333333334,0.012813903037115342,0.03883971860192036
all_environments,pipeline,feature_dropout_p_0.100,I_X,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.100,I_XF,regime,600,37,0.06166666666666667,0.043786996659553004,0.08400061259554073
all_environments,pipeline,feature_dropout_p_0.100,I_Ym,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.100,I_XFY,regime,600,37,0.06166666666666667,0.043786996659553004,0.08400061259554073
all_environments,pipeline,feature_dropout_p_0.100,integrity_pred_disagreement,sensor_exact,600,458,0.7633333333333333,0.7272413003570726,0.7968097010552704
all_environments,pipeline,feature_dropout_p_0.100,integrity_confusion_profile_l1_delta,sensor_exact,600,450,0.75,0.7133395292660349,0.7841786402833735
all_environments,pipeline,feature_dropout_p_0.100,integrity_confusion_profile_jsd_delta,sensor_exact,600,450,0.75,0.7133395292660349,0.7841786402833735
all_environments,pipeline,feature_dropout_p_0.100,label_flip_rate,sensor_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,pipeline,feature_dropout_p_0.100,I_XF_item_aligned,regime_exact,600,458,0.7633333333333333,0.7272413003570726,0.7968097010552704
all_environments,pipeline,feature_dropout_p_0.100,I_XFY_item_aligned,regime_exact,600,458,0.7633333333333333,0.7272413003570726,0.7968097010552704
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_mmd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_ks_reject05_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_score_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_pred_pos_rate_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_pred_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_label_prior_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_label_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_confusion_profile_l1,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_confusion_profile_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,I_X,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,I_XF,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_pred_disagreement,sensor_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_confusion_profile_l1_delta,sensor_exact,600,262,0.43666666666666665,0.3965444141858551,0.47741525111465477
all_environments,target_shift,label_flip_prior_preserving_r_0.020,integrity_confusion_profile_jsd_delta,sensor_exact,600,262,0.43666666666666665,0.3965444141858551,0.47741525111465477
all_environments,target_shift,label_flip_prior_preserving_r_0.020,label_flip_rate,sensor_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_prior_preserving_r_0.020,I_XF_item_aligned,regime_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.020,I_XFY_item_aligned,regime_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_mmd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_ks_reject05_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_score_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_pred_pos_rate_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_pred_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_label_prior_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_label_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_confusion_profile_l1,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_confusion_profile_jsd,sensor,600,1,0.0016666666666666668,4.219545638717012e-05,0.009250772279374595
all_environments,target_shift,label_flip_prior_preserving_r_0.050,I_X,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,I_XF,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,regime,600,1,0.0016666666666666668,4.219545638717012e-05,0.009250772279374595
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_pred_disagreement,sensor_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_confusion_profile_l1_delta,sensor_exact,600,369,0.615,0.5747428224789622,0.6541193121978057
all_environments,target_shift,label_flip_prior_preserving_r_0.050,integrity_confusion_profile_jsd_delta,sensor_exact,600,369,0.615,0.5747428224789622,0.6541193121978057
all_environments,target_shift,label_flip_prior_preserving_r_0.050,label_flip_rate,sensor_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_prior_preserving_r_0.050,I_XF_item_aligned,regime_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.050,I_XFY_item_aligned,regime_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_mmd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_ks_reject05_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_score_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_pred_pos_rate_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_pred_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_label_prior_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_label_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_confusion_profile_l1,sensor,600,1,0.0016666666666666668,4.219545638717012e-05,0.009250772279374595
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_confusion_profile_jsd,sensor,600,20,0.03333333333333333,0.020477423900206314,0.05101265243652478
all_environments,target_shift,label_flip_prior_preserving_r_0.100,I_X,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,I_XF,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,regime,600,20,0.03333333333333333,0.020477423900206314,0.05101265243652478
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_pred_disagreement,sensor_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_confusion_profile_l1_delta,sensor_exact,600,428,0.7133333333333334,0.6753274369423814,0.7492240980456074
all_environments,target_shift,label_flip_prior_preserving_r_0.100,integrity_confusion_profile_jsd_delta,sensor_exact,600,428,0.7133333333333334,0.6753274369423814,0.7492240980456074
all_environments,target_shift,label_flip_prior_preserving_r_0.100,label_flip_rate,sensor_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_prior_preserving_r_0.100,I_XF_item_aligned,regime_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_prior_preserving_r_0.100,I_XFY_item_aligned,regime_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_r_0.020,integrity_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,integrity_mmd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,integrity_ks_reject05_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,integrity_score_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,integrity_pred_pos_rate_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,integrity_pred_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,integrity_label_prior_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,integrity_label_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,integrity_confusion_profile_l1,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,integrity_confusion_profile_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,I_X,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,I_XF,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,I_Ym,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,I_XFY,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,integrity_pred_disagreement,sensor_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,integrity_confusion_profile_l1_delta,sensor_exact,600,579,0.965,0.9469947567808491,0.9782063780344927
all_environments,target_shift,label_flip_r_0.020,integrity_confusion_profile_jsd_delta,sensor_exact,600,579,0.965,0.9469947567808491,0.9782063780344927
all_environments,target_shift,label_flip_r_0.020,label_flip_rate,sensor_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_r_0.020,I_XF_item_aligned,regime_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.020,I_XFY_item_aligned,regime_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_r_0.050,integrity_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,integrity_mmd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,integrity_ks_reject05_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,integrity_score_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,integrity_pred_pos_rate_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,integrity_pred_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,integrity_label_prior_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,integrity_label_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,integrity_confusion_profile_l1,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,integrity_confusion_profile_jsd,sensor,600,2,0.0033333333333333335,0.0004039373604426605,0.01198883395865243
all_environments,target_shift,label_flip_r_0.050,I_X,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,I_XF,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,I_Ym,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,I_XFY,regime,600,2,0.0033333333333333335,0.0004039373604426605,0.01198883395865243
all_environments,target_shift,label_flip_r_0.050,integrity_pred_disagreement,sensor_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,integrity_confusion_profile_l1_delta,sensor_exact,600,554,0.9233333333333333,0.8990596138307225,0.9433263517010203
all_environments,target_shift,label_flip_r_0.050,integrity_confusion_profile_jsd_delta,sensor_exact,600,554,0.9233333333333333,0.8990596138307225,0.9433263517010203
all_environments,target_shift,label_flip_r_0.050,label_flip_rate,sensor_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_r_0.050,I_XF_item_aligned,regime_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.050,I_XFY_item_aligned,regime_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_r_0.100,integrity_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,integrity_mmd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,integrity_ks_reject05_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,integrity_score_jsd_vs_clean_eval,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,integrity_pred_pos_rate_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,integrity_pred_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,integrity_label_prior_shift,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,integrity_label_jsd,sensor,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,integrity_confusion_profile_l1,sensor,600,4,0.006666666666666667,0.001819341634142796,0.016980706739316752
all_environments,target_shift,label_flip_r_0.100,integrity_confusion_profile_jsd,sensor,600,19,0.03166666666666667,0.01917090026733212,0.049010998614013666
all_environments,target_shift,label_flip_r_0.100,I_X,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,I_XF,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,I_Ym,regime,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,I_XFY,regime,600,20,0.03333333333333333,0.020477423900206314,0.05101265243652478
all_environments,target_shift,label_flip_r_0.100,integrity_pred_disagreement,sensor_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,integrity_confusion_profile_l1_delta,sensor_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_r_0.100,integrity_confusion_profile_jsd_delta,sensor_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_r_0.100,label_flip_rate,sensor_exact,600,600,1.0,0.9938707286693308,1.0
all_environments,target_shift,label_flip_r_0.100,I_XF_item_aligned,regime_exact,600,0,0.0,0.0,0.006129271330669258
all_environments,target_shift,label_flip_r_0.100,I_XFY_item_aligned,regime_exact,600,600,1.0,0.9938707286693308,1.0
