gate,svd_dim,model,regime,n_resplits,resplit_rate_family_v12,resplit_rate_family,resplit_rate_family_max,conformal_level
gate6_ood_unsw,8,qsvc_zz_r1,I_Ym,30,0.044,0.044,0.07,0.04975124378109453
gate6_ood_unsw,8,qsvc_zz_r1,I_XFY,30,0.05733333333333333,0.037166666666666674,0.11,0.04975124378109453
gate6_ood_unsw,8,svc_rbf,I_X,30,0.05333333333333332,0.047833333333333325,0.13,0.04975124378109453
gate6_ood_unsw,8,svc_rbf,I_XF,30,0.05516666666666667,0.044500000000000005,0.09,0.04975124378109453
gate6_ood_unsw,8,svc_rbf,I_Ym,30,0.046,0.046,0.105,0.04975124378109453
gate6_ood_unsw,8,svc_rbf,I_XFY,30,0.059333333333333335,0.039333333333333324,0.085,0.04975124378109453
gate6_ood_unsw,10,qsvc_zz_r1,I_X,30,0.042333333333333334,0.03816666666666667,0.07,0.04975124378109453
gate6_ood_unsw,10,qsvc_zz_r1,I_XF,30,0.05516666666666667,0.03999999999999999,0.085,0.04975124378109453
gate6_ood_unsw,10,qsvc_zz_r1,I_Ym,30,0.04516666666666667,0.04516666666666667,0.105,0.04975124378109453
gate6_ood_unsw,10,qsvc_zz_r1,I_XFY,30,0.05833333333333333,0.04416666666666667,0.105,0.04975124378109453
gate6_ood_unsw,10,svc_rbf,I_X,30,0.04733333333333333,0.04033333333333334,0.085,0.04975124378109453
gate6_ood_unsw,10,svc_rbf,I_XF,30,0.056666666666666664,0.04216666666666668,0.1,0.04975124378109453
gate6_ood_unsw,10,svc_rbf,I_Ym,30,0.042166666666666665,0.042166666666666665,0.07,0.04975124378109453
gate6_ood_unsw,10,svc_rbf,I_XFY,30,0.05533333333333334,0.03833333333333334,0.09,0.04975124378109453
gate6_ood_unsw,12,qsvc_zz_r1,I_X,30,0.046,0.04066666666666665,0.09,0.04975124378109453
gate6_ood_unsw,12,qsvc_zz_r1,I_XF,30,0.05483333333333333,0.04683333333333333,0.08,0.04975124378109453
gate6_ood_unsw,12,qsvc_zz_r1,I_Ym,30,0.041499999999999995,0.041499999999999995,0.105,0.04975124378109453
gate6_ood_unsw,12,qsvc_zz_r1,I_XFY,30,0.06016666666666668,0.04416666666666667,0.09,0.04975124378109453
gate6_ood_unsw,12,svc_rbf,I_X,30,0.048666666666666664,0.043500000000000004,0.1,0.04975124378109453
gate6_ood_unsw,12,svc_rbf,I_XF,30,0.052333333333333336,0.04116666666666667,0.1,0.04975124378109453
gate6_ood_unsw,12,svc_rbf,I_Ym,30,0.04316666666666667,0.04316666666666667,0.07,0.04975124378109453
gate6_ood_unsw,12,svc_rbf,I_XFY,30,0.05849999999999999,0.04033333333333333,0.075,0.04975124378109453
