gate,svd_dim,split_seed,model_seed,model,attack,attack_class,mechanism,strength,branch,aligned__clean_bal_acc,aligned__attack_bal_acc,aligned__delta_bal_acc,aligned__fire_exact,aligned__paired_label_flip_rate,aligned__paired_confusion_profile_l1,aligned__paired_confusion_profile_jsd,aligned__integrity_jsd_vs_clean_eval,aligned__integrity_mmd_vs_clean_eval,aligned__integrity_ks_reject05_vs_clean_eval,aligned__integrity_score_jsd_vs_clean_eval,aligned__integrity_pred_pos_rate_shift,aligned__integrity_pred_jsd,aligned__integrity_label_prior_shift,aligned__integrity_label_jsd,aligned__integrity_confusion_profile_l1,aligned__integrity_confusion_profile_jsd,aligned__clean__integrity_jsd_vs_clean_eval,aligned__paired__integrity_jsd_vs_clean_eval,aligned__delta__integrity_jsd_vs_clean_eval,aligned__clean__integrity_mmd_vs_clean_eval,aligned__paired__integrity_mmd_vs_clean_eval,aligned__delta__integrity_mmd_vs_clean_eval,aligned__clean__integrity_ks_reject05_vs_clean_eval,aligned__paired__integrity_ks_reject05_vs_clean_eval,aligned__delta__integrity_ks_reject05_vs_clean_eval,aligned__clean__integrity_score_jsd_vs_clean_eval,aligned__paired__integrity_score_jsd_vs_clean_eval,aligned__delta__integrity_score_jsd_vs_clean_eval,aligned__clean__integrity_pred_pos_rate_shift,aligned__paired__integrity_pred_pos_rate_shift,aligned__delta__integrity_pred_pos_rate_shift,aligned__clean__integrity_pred_jsd,aligned__paired__integrity_pred_jsd,aligned__delta__integrity_pred_jsd,aligned__clean__integrity_label_prior_shift,aligned__paired__integrity_label_prior_shift,aligned__delta__integrity_label_prior_shift,aligned__clean__integrity_label_jsd,aligned__paired__integrity_label_jsd,aligned__delta__integrity_label_jsd,aligned__clean__integrity_confusion_profile_l1,aligned__paired__integrity_confusion_profile_l1,aligned__delta__integrity_confusion_profile_l1,aligned__clean__integrity_confusion_profile_jsd,aligned__paired__integrity_confusion_profile_jsd,aligned__delta__integrity_confusion_profile_jsd,aligned__fire_union__I_X,aligned__fire_union__I_XF,aligned__fire_union__I_Ym,aligned__fire_union__I_XFY,aligned__fire_family_v12__I_X,aligned__fire_family_v12__I_XF,aligned__fire_family_v12__I_Ym,aligned__fire_family_v12__I_XFY,aligned__fire_family__I_X,aligned__fire_family__I_XF,aligned__fire_family__I_Ym,aligned__fire_family__I_XFY,aligned__pvalue_family__I_X,aligned__pvalue_family__I_XF,aligned__pvalue_family__I_Ym,aligned__pvalue_family__I_XFY,aligned__clean_fire_union__I_X,aligned__clean_fire_union__I_XF,aligned__clean_fire_union__I_Ym,aligned__clean_fire_union__I_XFY,aligned__clean_fire_family__I_X,aligned__clean_fire_family__I_XF,aligned__clean_fire_family__I_Ym,aligned__clean_fire_family__I_XFY,original__integrity_jsd_vs_clean_eval,original__integrity_mmd_vs_clean_eval,original__integrity_ks_reject05_vs_clean_eval,original__integrity_score_jsd_vs_clean_eval,original__integrity_pred_pos_rate_shift,original__integrity_pred_jsd,original__integrity_label_prior_shift,original__integrity_label_jsd,original__integrity_confusion_profile_l1,original__integrity_confusion_profile_jsd,original__fire_union__I_X,original__fire_union__I_XF,original__fire_union__I_Ym,original__fire_union__I_XFY,original__fire_family_v12__I_X,original__fire_family_v12__I_XF,original__fire_family_v12__I_Ym,original__fire_family_v12__I_XFY,original__fire_family__I_X,original__fire_family__I_XF,original__fire_family__I_Ym,original__fire_family__I_XFY,original__pvalue_family__I_X,original__pvalue_family__I_XF,original__pvalue_family__I_Ym,original__pvalue_family__I_XFY,original__delta_bal_acc,original__fire_exact,corrected_original__integrity_jsd_vs_clean_eval,corrected_original__integrity_mmd_vs_clean_eval,corrected_original__integrity_ks_reject05_vs_clean_eval,corrected_original__integrity_score_jsd_vs_clean_eval,corrected_original__integrity_pred_pos_rate_shift,corrected_original__integrity_pred_jsd,corrected_original__integrity_label_prior_shift,corrected_original__integrity_label_jsd,corrected_original__integrity_confusion_profile_l1,corrected_original__integrity_confusion_profile_jsd,corrected_original__fire_union__I_X,corrected_original__fire_union__I_XF,corrected_original__fire_union__I_Ym,corrected_original__fire_union__I_XFY,corrected_original__fire_family_v12__I_X,corrected_original__fire_family_v12__I_XF,corrected_original__fire_family_v12__I_Ym,corrected_original__fire_family_v12__I_XFY,corrected_original__fire_family__I_X,corrected_original__fire_family__I_XF,corrected_original__fire_family__I_Ym,corrected_original__fire_family__I_XFY,corrected_original__pvalue_family__I_X,corrected_original__pvalue_family__I_XF,corrected_original__pvalue_family__I_Ym,corrected_original__pvalue_family__I_XFY,corrected_original__delta_bal_acc,corrected_original__fire_exact,original_material,aligned_material,aggregate_separable,aggregate_blind
gate3c_ood_wed_thu_webattacks,8,43,43,qsvc_zz_r1,label_flip_r_0.020,label,label_flip,0.02,quantum,0.4572336265884653,0.4627594627594628,-0.0055258361709974,True,0.0234375,0.046875,0.0003120340591253,0.0353302040939322,0.0,0.0,0.0735459804026852,0.03125,0.0013425862718737,0.0078125,3.051975144599192e-05,0.0625,0.0021462668866987,0.0353302040939322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735459804026852,0.0,0.0,0.03125,0.0,0.0,0.0013425862718737,0.0,0.0,0.015625,0.0234375,-0.0078125,0.0001221050969211,0.000274700128406,-9.158534547514018e-05,0.09375,0.046875,-0.03125,0.0026786254654042,0.0003120340591253,-0.0005323585787055,False,False,False,False,False,False,False,False,False,False,False,False,0.6019900497512438,0.835820895522388,0.9353233830845771,0.8706467661691543,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.015625,3.339691799459721e-05,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9353233830845771,1.0,0.001345009157509125,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.015625,3.339691799459721e-05,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9353233830845771,1.0,0.001345009157509125,True,True,True,True,False
gate3c_ood_wed_thu_webattacks,8,43,43,qsvc_zz_r1,label_flip_r_0.050,label,label_flip,0.05,quantum,0.4572336265884653,0.4747252747252747,-0.0174916481368093,True,0.0546875,0.046875,0.0004194601480337,0.0353302040939322,0.0,0.0,0.0735459804026852,0.03125,0.0013425862718737,0.0078125,3.051975144599192e-05,0.0625,0.0016366946484488,0.0353302040939322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735459804026852,0.0,0.0,0.03125,0.0,0.0,0.0013425862718737,0.0,0.0,0.015625,0.0078125,-0.0078125,0.0001221050969211,3.0534662618098224e-05,-9.158534547514018e-05,0.09375,0.046875,-0.03125,0.0026786254654042,0.0004194601480337,-0.0010419308169553,False,False,False,False,False,False,False,False,False,False,False,False,0.6019900497512438,0.835820895522388,0.9353233830845771,0.8706467661691543,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.015625,3.338715863987832e-05,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9353233830845771,1.0,-0.0013411935286934962,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.015625,3.338715863987832e-05,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9353233830845771,1.0,-0.0013411935286934962,True,True,True,True,False
gate3c_ood_wed_thu_webattacks,8,43,43,qsvc_zz_r1,label_flip_r_0.100,label,label_flip,0.1,quantum,0.4572336265884653,0.4415933528836755,0.0156402737047898,True,0.125,0.03125,0.0003453456897788,0.0353302040939322,0.0,0.0,0.0735459804026852,0.03125,0.0013425862718737,0.015625,0.0001221050969211,0.125,0.0041565225189396,0.0353302040939322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735459804026852,0.0,0.0,0.03125,0.0,0.0,0.0013425862718737,0.0,0.0,0.015625,0.0,0.0,0.0001221050969211,0.0,0.0,0.09375,0.03125,0.03125,0.0026786254654042,0.0003453456897788,0.0014778970535353,False,False,False,False,False,False,False,False,False,False,False,False,0.6019900497512438,0.835820895522388,0.7960199004975125,0.8706467661691543,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.03125,0.0001335632725219,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7960199004975125,1.0,-0.002680535190615785,True,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.03125,0.0001335632725219,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7960199004975125,1.0,-0.002680535190615785,True,True,True,True,False
gate3c_ood_wed_thu_webattacks,8,43,43,svc_rbf,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,classical,0.5,0.5,0.0,True,0.015625,0.0,0.0,0.0353302040939322,0.0,0.0,0.0462829120954054,0.0,0.0,0.015625,0.0001221050969211,0.0312499999999995,0.0001221050969208,0.0353302040939322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462829120954054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0001221050969211,0.0,0.0,0.0312499999999995,0.0,0.0,0.0001221050969208,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.6019900497512438,0.5572139303482587,0.7960199004975125,0.6417910447761194,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,False,False,False,True
gate3c_ood_wed_thu_webattacks,8,43,43,svc_rbf,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,classical,0.5,0.5,0.0,True,0.046875,0.0,0.0,0.0353302040939322,0.0,0.0,0.0462829120954054,0.0,0.0,0.015625,0.0001221050969211,0.0312499999999995,0.0001221050969208,0.0353302040939322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462829120954054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0001221050969211,0.0,0.0,0.0312499999999995,0.0,0.0,0.0001221050969208,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.6019900497512438,0.5572139303482587,0.7960199004975125,0.6417910447761194,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,False,False,False,True
gate3c_ood_wed_thu_webattacks,8,43,43,svc_rbf,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,classical,0.5,0.5,0.0,True,0.09375,0.0,0.0,0.0353302040939322,0.0,0.0,0.0462829120954054,0.0,0.0,0.015625,0.0001221050969211,0.0312499999999995,0.0001221050969208,0.0353302040939322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462829120954054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0001221050969211,0.0,0.0,0.0312499999999995,0.0,0.0,0.0001221050969208,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.6019900497512438,0.5572139303482587,0.7960199004975125,0.6417910447761194,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,False,False,False,True
gate3c_ood_wed_thu_webattacks,8,43,43,svc_rbf,label_flip_r_0.020,label,label_flip,0.02,classical,0.5,0.5,0.0,True,0.0234375,0.0468749999999993,0.0002747001284054,0.0353302040939322,0.0,0.0,0.0462829120954054,0.0,0.0,0.0078125,3.051975144599192e-05,0.0156249999999997,3.051975144584707e-05,0.0353302040939322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462829120954054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0234375,-0.0078125,0.0001221050969211,0.000274700128406,-9.158534547514018e-05,0.0312499999999995,0.0468749999999993,-0.0156249999999997,0.0001221050969208,0.0002747001284054,-9.158534547498536e-05,False,False,False,False,False,False,False,False,False,False,False,False,0.6019900497512438,0.5572139303482587,0.9353233830845771,0.6417910447761194,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.0156249999999997,3.051975144584707e-05,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9353233830845771,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.0156249999999997,3.051975144584707e-05,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9353233830845771,1.0,0.0,True,False,False,True,False
gate3c_ood_wed_thu_webattacks,8,43,43,svc_rbf,label_flip_r_0.050,label,label_flip,0.05,classical,0.5,0.5,0.0,True,0.0546875,0.0156249999999997,3.05346626180657e-05,0.0353302040939322,0.0,0.0,0.0462829120954054,0.0,0.0,0.0078125,3.051975144599192e-05,0.0156249999999997,3.051975144584707e-05,0.0353302040939322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462829120954054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0078125,-0.0078125,0.0001221050969211,3.0534662618098224e-05,-9.158534547514018e-05,0.0312499999999995,0.0156249999999997,-0.0156249999999997,0.0001221050969208,3.05346626180657e-05,-9.158534547498536e-05,False,False,False,False,False,False,False,False,False,False,False,False,0.6019900497512438,0.5572139303482587,0.9353233830845771,0.6417910447761194,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.0156249999999997,3.051975144584707e-05,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9353233830845771,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.0156249999999997,3.051975144584707e-05,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9353233830845771,1.0,0.0,True,False,False,True,False
gate3c_ood_wed_thu_webattacks,8,43,43,svc_rbf,label_flip_r_0.100,label,label_flip,0.1,classical,0.5,0.5,0.0,True,0.125,0.0,0.0,0.0353302040939322,0.0,0.0,0.0462829120954054,0.0,0.0,0.015625,0.0001221050969211,0.0312499999999995,0.0001221050969208,0.0353302040939322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462829120954054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0001221050969211,0.0,0.0,0.0312499999999995,0.0,0.0,0.0001221050969208,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.6019900497512438,0.5572139303482587,0.7960199004975125,0.6417910447761194,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.0312499999999995,0.0001221050969208,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7960199004975125,0.9950248756218906,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.0312499999999995,0.0001221050969208,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7960199004975125,1.0,0.0,True,False,False,False,True
gate3c_ood_wed_thu_webattacks,8,44,42,qsvc_zz_r1,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,quantum,0.5158156911581568,0.5158156911581568,0.0,True,0.015625,0.0,0.0,0.0451204517591111,0.0637618472330841,0.125,0.0665439646558865,0.0390625,0.005943670225815,0.0703125,0.0024863076807708,0.1875,0.0090000706814177,0.0451204517591111,0.0,0.0,0.0637618472330841,0.0,0.0,0.125,0.0,0.0,0.0665439646558865,0.0,0.0,0.0390625,0.0,0.0,0.005943670225815,0.0,0.0,0.0703125,0.0,0.0,0.0024863076807708,0.0,0.0,0.1875,0.0,0.0,0.0090000706814177,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,0.05970149253731343,0.12437810945273632,0.15422885572139303,0.14925373134328357,True,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,False,False,False,True
gate3c_ood_wed_thu_webattacks,8,44,42,qsvc_zz_r1,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,quantum,0.5158156911581568,0.5317559153175592,-0.0159402241594023,True,0.046875,0.03125,0.0006439246420754,0.0451204517591111,0.0637618472330841,0.125,0.0665439646558865,0.0390625,0.005943670225815,0.0703125,0.0024863076807708,0.203125,0.0102101907188318,0.0451204517591111,0.0,0.0,0.0637618472330841,0.0,0.0,0.125,0.0,0.0,0.0665439646558865,0.0,0.0,0.0390625,0.0,0.0,0.005943670225815,0.0,0.0,0.0703125,0.0,0.0,0.0024863076807708,0.0,0.0,0.1875,0.03125,0.015625,0.0090000706814177,0.0006439246420754,0.001210120037414,True,True,False,True,False,False,False,False,False,False,False,False,0.05970149253731343,0.12437810945273632,0.15422885572139303,0.14925373134328357,True,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,False,True,True,False
gate3c_ood_wed_thu_webattacks,8,44,42,qsvc_zz_r1,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,quantum,0.5158156911581568,0.5158156911581568,0.0,True,0.09375,0.0,0.0,0.0451204517591111,0.0637618472330841,0.125,0.0665439646558865,0.0390625,0.005943670225815,0.0703125,0.0024863076807708,0.1875,0.0090000706814177,0.0451204517591111,0.0,0.0,0.0637618472330841,0.0,0.0,0.125,0.0,0.0,0.0665439646558865,0.0,0.0,0.0390625,0.0,0.0,0.005943670225815,0.0,0.0,0.0703125,0.0,0.0,0.0024863076807708,0.0,0.0,0.1875,0.0,0.0,0.0090000706814177,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,0.05970149253731343,0.12437810945273632,0.15422885572139303,0.14925373134328357,True,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,False,False,False,True
gate3c_ood_wed_thu_webattacks,8,44,42,qsvc_zz_r1,label_flip_r_0.020,label,label_flip,0.02,quantum,0.5158156911581568,0.4981467753891772,0.0176689157689796,True,0.03125,0.0625,0.000855700697686,0.0451204517591111,0.0637618472330841,0.125,0.0665439646558865,0.0390625,0.005943670225815,0.0546875,0.0015006067323949,0.140625,0.0074024067797472,0.0451204517591111,0.0,0.0,0.0637618472330841,0.0,0.0,0.125,0.0,0.0,0.0665439646558865,0.0,0.0,0.0390625,0.0,0.0,0.005943670225815,0.0,0.0,0.0703125,0.015625,-0.015625,0.0024863076807708,0.0001240133885645,-0.0009857009483759,0.1875,0.0625,-0.046875,0.0090000706814177,0.000855700697686,-0.0015976639016705,True,True,False,True,False,False,False,False,False,False,False,False,0.05970149253731343,0.12437810945273632,0.26865671641791045,0.14925373134328357,True,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,0.0625,0.0004966160132362,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.5522388059701493,0.9601990049751243,0.0009803921568627971,True,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0004888385244522,0.0625,0.0004966160132362,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.5522388059701493,0.9502487562189055,0.0009803921568627971,True,True,True,True,False
gate3c_ood_wed_thu_webattacks,8,44,42,qsvc_zz_r1,label_flip_r_0.050,label,label_flip,0.05,quantum,0.5158156911581568,0.5139609587348652,0.0018547324232915,True,0.078125,0.03125,0.0001317391239969,0.0451204517591111,0.0637618472330841,0.125,0.0665439646558865,0.0390625,0.005943670225815,0.0546875,0.0015006067323949,0.15625,0.007867128574459,0.0451204517591111,0.0,0.0,0.0637618472330841,0.0,0.0,0.125,0.0,0.0,0.0665439646558865,0.0,0.0,0.0390625,0.0,0.0,0.005943670225815,0.0,0.0,0.0703125,0.015625,-0.015625,0.0024863076807708,0.0001240133885645,-0.0009857009483759,0.1875,0.03125,-0.03125,0.0090000706814177,0.0001317391239969,-0.0011329421069587,True,True,False,True,False,False,False,False,False,False,False,False,0.05970149253731343,0.12437810945273632,0.26865671641791045,0.14925373134328357,True,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.03125,0.0001240444042662,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7960199004975125,1.0,-0.0004887585532746819,True,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.03125,0.0001240444042662,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7960199004975125,1.0,-0.0004887585532746819,True,True,True,True,False
gate3c_ood_wed_thu_webattacks,8,44,42,qsvc_zz_r1,label_flip_r_0.100,label,label_flip,0.1,quantum,0.5158156911581568,0.5007507507507507,0.0150649404074061,True,0.0703125,0.015625,0.0005599494610649,0.0451204517591111,0.0637618472330841,0.125,0.0665439646558865,0.0390625,0.005943670225815,0.078125,0.0030737268215652,0.1875,0.0090000706814177,0.0451204517591111,0.0,0.0,0.0637618472330841,0.0,0.0,0.125,0.0,0.0,0.0665439646558865,0.0,0.0,0.0390625,0.0,0.0,0.005943670225815,0.0,0.0,0.0703125,0.0078125,0.0078125,0.0024863076807708,3.120549645676163e-05,0.0005874191407943,0.1875,0.015625,0.0,0.0090000706814177,0.0005599494610649,0.0,True,True,False,True,False,False,False,False,False,False,False,False,0.05970149253731343,0.12437810945273632,0.09950248756218906,0.14925373134328357,True,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0002748343945789,0.046875,0.0002792025783062,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.6616915422885572,0.9900497512437811,-0.0007340347443112183,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0002748343945789,0.046875,0.0002792025783062,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.6616915422885572,0.9900497512437811,-0.0007340347443112183,True,True,True,True,False
gate3c_ood_wed_thu_webattacks,8,44,42,svc_rbf,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,classical,0.5,0.5,0.0,True,0.015625,0.0,0.0,0.0451204517591111,0.0633671113535605,0.125,0.0498940232496397,0.0,0.0,0.0703125,0.0024863076807708,0.1406249999999977,0.0024863076807659,0.0451204517591111,0.0,0.0,0.0633671113535605,0.0,0.0,0.125,0.0,0.0,0.0498940232496397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703125,0.0,0.0,0.0024863076807708,0.0,0.0,0.1406249999999977,0.0,0.0,0.0024863076807659,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,0.05970149253731343,0.09950248756218906,0.15422885572139303,0.13930348258706468,True,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,False,False,False,True
gate3c_ood_wed_thu_webattacks,8,44,42,svc_rbf,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,classical,0.5,0.5,0.0,True,0.046875,0.0,0.0,0.0451204517591111,0.0633671113535605,0.125,0.0498940232496397,0.0,0.0,0.0703125,0.0024863076807708,0.1406249999999977,0.0024863076807659,0.0451204517591111,0.0,0.0,0.0633671113535605,0.0,0.0,0.125,0.0,0.0,0.0498940232496397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703125,0.0,0.0,0.0024863076807708,0.0,0.0,0.1406249999999977,0.0,0.0,0.0024863076807659,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,0.05970149253731343,0.09950248756218906,0.15422885572139303,0.13930348258706468,True,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,False,False,False,True
gate3c_ood_wed_thu_webattacks,8,44,42,svc_rbf,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,classical,0.5,0.5,0.0,True,0.09375,0.0,0.0,0.0451204517591111,0.0633671113535605,0.125,0.0498940232496397,0.0,0.0,0.0703125,0.0024863076807708,0.1406249999999977,0.0024863076807659,0.0451204517591111,0.0,0.0,0.0633671113535605,0.0,0.0,0.125,0.0,0.0,0.0498940232496397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703125,0.0,0.0,0.0024863076807708,0.0,0.0,0.1406249999999977,0.0,0.0,0.0024863076807659,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,0.05970149253731343,0.09950248756218906,0.15422885572139303,0.13930348258706468,True,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,True,False,False,False,True
