scope,attack,attack_class,mechanism,strength,regime,sensor,n,n_finite,mean_response,median_response,min_response,max_response,n_sensor_fire,n_only_sensor_fire,n_family_fire,note
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XFY,integrity_jsd_vs_clean_eval,600,600,0.0049389779975715946,0.0009416377757191,0.0,0.1061906074160798,13.0,0.0,333.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_X,integrity_mmd_vs_clean_eval,600,600,0.0005523229940185379,0.0,0.0,0.0691039207797218,0.0,0.0,375.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XF,integrity_mmd_vs_clean_eval,600,600,0.0005523229940185379,0.0,0.0,0.0691039207797218,0.0,0.0,356.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XFY,integrity_mmd_vs_clean_eval,600,600,0.0005523229940185379,0.0,0.0,0.0691039207797218,0.0,0.0,333.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_X,integrity_ks_reject05_vs_clean_eval,600,600,0.6414166666666667,0.725,0.0833333333333333,1.0,512.0,499.0,375.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XF,integrity_ks_reject05_vs_clean_eval,600,600,0.6414166666666667,0.725,0.0833333333333333,1.0,512.0,436.0,356.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XFY,integrity_ks_reject05_vs_clean_eval,600,600,0.6414166666666667,0.725,0.0833333333333333,1.0,512.0,436.0,333.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XF,integrity_score_jsd_vs_clean_eval,600,600,0.034652409163483035,0.008959393037851399,0.0,0.3229094379318254,74.0,1.0,356.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XFY,integrity_score_jsd_vs_clean_eval,600,600,0.034652409163483035,0.008959393037851399,0.0,0.3229094379318254,74.0,1.0,333.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XF,integrity_pred_pos_rate_shift,600,600,0.0012760416666666666,0.0,0.0,0.0546875,0.0,0.0,356.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XFY,integrity_pred_pos_rate_shift,600,600,0.0012760416666666666,0.0,0.0,0.0546875,0.0,0.0,333.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XF,integrity_pred_jsd,600,600,2.4498602696431616e-05,0.0,0.0,0.0040555246109173,0.0,0.0,356.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XFY,integrity_pred_jsd,600,600,2.4498602696431616e-05,0.0,0.0,0.0040555246109173,0.0,0.0,333.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_Ym,integrity_label_prior_shift,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XFY,integrity_label_prior_shift,600,600,0.0,0.0,0.0,0.0,0.0,0.0,333.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_Ym,integrity_label_jsd,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XFY,integrity_label_jsd,600,600,0.0,0.0,0.0,0.0,0.0,0.0,333.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XFY,integrity_confusion_profile_l1,600,600,0.0025520833333333333,0.0,0.0,0.109375,0.0,0.0,333.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,I_XFY,integrity_confusion_profile_jsd,600,600,5.429500604033282e-05,0.0,0.0,0.0061564132001841,0.0,0.0,333.0,frozen sensor component
near_null_original,sham_tiny_scaling_alpha_0.001,sham,tiny_scaling,0.001,descriptive_only,integrity_ks_mean_vs_clean_eval,600,600,0.29696956380208334,0.259375,0.1263020833333333,0.6959635416666666,,,,KS mean is descriptive; ks_reject05 is the prespecified calibrated component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_X,integrity_jsd_vs_clean_eval,600,600,0.0008562968309710125,0.0007262091112901,0.0,0.0032441137041759,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XF,integrity_jsd_vs_clean_eval,600,600,0.0008562968309710125,0.0007262091112901,0.0,0.0032441137041759,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XFY,integrity_jsd_vs_clean_eval,600,600,0.0008562968309710125,0.0007262091112901,0.0,0.0032441137041759,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_X,integrity_mmd_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XF,integrity_mmd_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XFY,integrity_mmd_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_X,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XF,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XFY,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XF,integrity_score_jsd_vs_clean_eval,600,600,0.00781051879452185,0.0067937187229802996,0.0,0.0353212612301908,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XFY,integrity_score_jsd_vs_clean_eval,600,600,0.00781051879452185,0.0067937187229802996,0.0,0.0353212612301908,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XF,integrity_pred_pos_rate_shift,600,600,0.00560546875,0.0,0.0,0.046875,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XFY,integrity_pred_pos_rate_shift,600,600,0.00560546875,0.0,0.0,0.046875,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XF,integrity_pred_jsd,600,600,8.131656072014895e-05,0.0,0.0,0.0027152654958747,0.0,0.0,0.0,frozen sensor component
