gate,svd_dim,model,regime,n_resplits,resplit_rate_family_v12,resplit_rate_family,resplit_rate_family_max,conformal_level
gate6_ood_unsw,8,svc_rbf,I_Ym,30,0.046,0.046,0.105,0.04975124378109453
gate6_ood_unsw,8,svc_rbf,I_XFY,30,0.05983333333333333,0.04016666666666666,0.08,0.04975124378109453
gate6_ood_unsw,10,qsvc_zz_r1,I_X,30,0.043666666666666666,0.03849999999999999,0.08,0.04975124378109453
gate6_ood_unsw,10,qsvc_zz_r1,I_XF,30,0.05533333333333333,0.04183333333333333,0.08,0.04975124378109453
gate6_ood_unsw,10,qsvc_zz_r1,I_Ym,30,0.04516666666666667,0.04516666666666667,0.105,0.04975124378109453
gate6_ood_unsw,10,qsvc_zz_r1,I_XFY,30,0.057833333333333334,0.04249999999999999,0.095,0.04975124378109453
gate6_ood_unsw,10,svc_rbf,I_X,30,0.045000000000000005,0.03983333333333334,0.08,0.04975124378109453
gate6_ood_unsw,10,svc_rbf,I_XF,30,0.06133333333333334,0.046333333333333324,0.125,0.04975124378109453
gate6_ood_unsw,10,svc_rbf,I_Ym,30,0.042166666666666665,0.042166666666666665,0.07,0.04975124378109453
gate6_ood_unsw,10,svc_rbf,I_XFY,30,0.058666666666666666,0.041,0.085,0.04975124378109453
gate6_ood_unsw,12,qsvc_zz_r1,I_X,30,0.046666666666666655,0.04083333333333332,0.085,0.04975124378109453
gate6_ood_unsw,12,qsvc_zz_r1,I_XF,30,0.05600000000000001,0.0455,0.07,0.04975124378109453
gate6_ood_unsw,12,qsvc_zz_r1,I_Ym,30,0.041499999999999995,0.041499999999999995,0.105,0.04975124378109453
gate6_ood_unsw,12,qsvc_zz_r1,I_XFY,30,0.059833333333333356,0.043333333333333335,0.1,0.04975124378109453
gate6_ood_unsw,12,svc_rbf,I_X,30,0.052,0.04800000000000001,0.105,0.04975124378109453
gate6_ood_unsw,12,svc_rbf,I_XF,30,0.05466666666666666,0.039,0.105,0.04975124378109453
gate6_ood_unsw,12,svc_rbf,I_Ym,30,0.04316666666666667,0.04316666666666667,0.07,0.04975124378109453
gate6_ood_unsw,12,svc_rbf,I_XFY,30,0.058499999999999996,0.041499999999999995,0.08,0.04975124378109453
